# contains at first column the different Watts, then 2x2 vertical xy, then 2x2 horizontal xy, then 2x2 diagonal xy value colums,respectively. The left one of the two is always the x direction 
   0.00000,   -0.00000,    0.00000,    0.00000,   -0.00000,    0.00000,    0.00000,   -0.00000,   -0.00000,   -0.00000,    0.00000,    0.00000,   -0.00000
   5.00000,   -0.75796,   14.70841,    0.75796,  -14.70841,   21.26650,    1.09592,  -21.26650,   -1.09592,  -10.32049,    9.30893,   10.32049,   -9.30893
  10.00000,   -0.88709,   17.21414,    0.88709,  -17.21414,   24.36661,    1.25568,  -24.36661,   -1.25568,  -11.27009,   10.16545,   11.27009,  -10.16545
  15.00000,   -0.96774,   18.77914,    0.96774,  -18.77914,   26.76600,    1.37933,  -26.76600,   -1.37933,  -12.68927,   11.44554,   12.68927,  -11.44554
  20.00000,   -1.03154,   20.01720,    1.03154,  -20.01720,   28.28576,    1.45764,  -28.28576,   -1.45764,  -13.39219,   12.07956,   13.39219,  -12.07956
  25.00000,   -1.06840,   20.73237,    1.06840,  -20.73237,   29.24978,    1.50732,  -29.24978,   -1.50732,  -13.60922,   12.27532,   13.60922,  -12.27532
  30.00000,   -0.86664,   16.81726,    0.86664,  -16.81726,   23.55901,    1.21406,  -23.55901,   -1.21406,  -11.60159,   10.46446,   11.60159,  -10.46446
  35.00000,   -0.85756,   16.64101,    0.85756,  -16.64101,   27.04432,    1.39367,  -27.04432,   -1.39367,  -12.42372,   11.20601,   12.42372,  -11.20601
  40.00000,   -1.00107,   19.42584,    1.00107,  -19.42584,   35.42389,    1.82549,  -35.42389,   -1.82549,  -15.51075,   13.99047,   15.51075,  -13.99047
  45.00000,   -1.39749,   27.11845,    1.39749,  -27.11845,   53.25020,    2.74413,  -53.25020,   -2.74413,  -22.43081,   20.23226,   22.43081,  -20.23226
  50.00000,   -1.48290,   28.77594,    1.48290,  -28.77594,   56.05864,    2.88886,  -56.05864,   -2.88886,  -23.68782,   21.36607,   23.68782,  -21.36607
  55.00000,   -1.56281,   30.32657,    1.56281,  -30.32657,   58.86944,    3.03370,  -58.86944,   -3.03370,  -24.72009,   22.29716,   24.72009,  -22.29716
  60.00000,   -1.63812,   31.78787,    1.63812,  -31.78787,   62.39952,    3.21562,  -62.39952,   -3.21562,  -25.64641,   23.13269,   25.64641,  -23.13269
  65.00000,   -1.61023,   31.24666,    1.61023,  -31.24666,   61.60557,    3.17471,  -61.60557,   -3.17471,  -25.67374,   23.15734,   25.67374,  -23.15734
