# contains at first column the different Watts, then the detector PSF
   5.00000, 426.88220, 382.50110
  10.00000, 425.30491, 383.92368
  15.00000, 427.91188, 383.86345
  20.00000, 432.51225, 382.98158
  25.00000, 426.65389, 381.78627
  30.00000, 420.73796, 382.40948
  50.00000, 415.56773, 377.67069
 100.00000, 410.35998, 374.41802
 150.00000, 330.17528, 300.49558
