X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
12897.5,391.439,381.45
12910.8,390.382,380.41
12924.1,389.325,379.37
12937.4,388.268,378.329
12950.7,387.211,377.289
12964,386.154,376.249
12977.3,385.097,375.209
12990.6,384.04,374.169
13003.9,382.983,373.128
13017.2,381.927,372.088
13030.6,380.87,371.048
13043.9,379.813,370.008
13057.2,378.756,368.968
13070.5,377.699,367.927
13083.8,376.642,366.887
13097.1,375.585,365.847
13110.4,374.531,364.809
13123.7,373.574,363.863
13137,372.616,362.916
13150.3,371.659,361.969
13163.6,370.701,361.022
13176.9,369.744,360.076
13190.2,368.787,359.129
13203.5,367.829,358.182
13216.8,366.872,357.236
13230.1,365.914,356.289
13243.4,364.957,355.342
13256.7,364,354.396
13270,363.042,353.449
13283.3,362.085,352.502
13296.6,361.127,351.555
13309.9,360.17,350.609
13323.2,359.212,349.662
13336.5,358.255,348.715
13349.8,357.298,347.769
13363.1,356.34,346.822
13376.4,355.406,345.893
13389.7,354.497,344.984
13403,353.587,344.075
13416.3,352.678,343.165
13429.6,351.769,342.256
13442.9,350.86,341.347
13456.2,349.95,340.438
13469.5,349.041,339.528
13482.9,348.132,338.619
13496.2,347.223,337.71
13509.5,346.313,336.8
13522.8,345.404,335.891
13536.1,344.495,334.982
13549.4,343.585,334.073
13562.7,342.676,333.163
13576,341.767,332.254
13589.3,340.858,331.345
13602.6,339.948,330.436
13615.9,339.039,329.526
13629.2,338.13,328.617
13642.5,337.286,327.788
13655.8,336.446,326.964
13669.1,335.607,326.139
13682.4,334.767,325.315
13695.7,333.928,324.491
13709,333.088,323.667
13722.3,332.249,322.843
13735.6,331.409,322.019
13748.9,330.57,321.195
13762.2,329.73,320.371
13775.5,328.891,319.547
13788.8,328.051,318.723
13802.1,327.212,317.899
13815.4,326.372,317.074
13828.7,325.532,316.25
13842,324.693,315.426
13855.3,323.853,314.602
13868.6,323.014,313.778
13881.9,322.174,312.954
13895.2,321.335,312.13
13908.5,320.528,311.336
13921.8,319.74,310.558
13935.1,318.952,309.78
13948.5,318.164,309.002
13961.8,317.376,308.225
13975.1,316.588,307.447
13988.4,315.8,306.669
14001.7,315.012,305.892
14015,314.224,305.114
14028.3,313.436,304.336
14041.6,312.648,303.558
14054.9,311.86,302.78
14068.2,311.072,302.003
14081.5,310.284,301.225
14094.8,309.496,300.447
14108.1,308.708,299.67
14121.4,307.92,298.892
14134.7,307.132,298.114
14148,306.344,297.336
14161.3,305.556,296.559
14174.6,304.788,295.803
14187.9,304.058,295.087
14201.2,303.327,294.372
14214.5,302.597,293.657
14227.8,301.867,292.942
14241.1,301.137,292.227
14254.4,300.407,291.511
14267.7,299.677,290.796
14281,298.947,290.081
14294.3,298.217,289.366
14307.6,297.487,288.651
14320.9,296.757,287.935
14334.2,296.026,287.22
14347.5,295.296,286.505
14360.8,294.566,285.79
14374.1,293.836,285.075
14387.4,293.106,284.359
14400.8,292.376,283.644
14414.1,291.646,282.929
14427.4,290.916,282.214
14440.7,290.186,281.499
14454,289.469,280.792
14467.3,288.784,280.107
14480.6,288.098,279.422
14493.9,287.413,278.736
14507.2,286.727,278.051
14520.5,286.042,277.365
14533.8,285.357,276.68
14547.1,284.671,275.995
14560.4,283.986,275.309
14573.7,283.3,274.624
14587,282.615,273.939
14600.3,281.93,273.253
14613.6,281.244,272.568
14626.9,280.559,271.882
14640.2,279.873,271.197
14653.5,279.188,270.512
14666.8,278.503,269.826
14680.1,277.817,269.141
14693.4,277.132,268.455
14706.7,276.447,267.77
14720,275.761,267.085
14733.3,275.087,266.415
14746.6,274.449,265.791
14759.9,273.81,265.168
14773.2,273.171,264.545
14786.5,272.533,263.922
14799.8,271.894,263.299
14813.1,271.255,262.675
14826.4,270.617,262.052
14839.7,269.978,261.429
14853.1,269.339,260.806
14866.4,268.701,260.183
14879.7,268.062,259.559
14893,267.423,258.936
14906.3,266.785,258.313
14919.6,266.146,257.69
14932.9,265.507,257.066
14946.2,264.869,256.443
14959.5,264.23,255.82
14972.8,263.591,255.197
14986.1,262.953,254.574
14999.4,262.314,253.95
15012.7,261.754,253.325
15026,261.174,252.711
15039.3,260.565,252.111
15052.6,259.956,251.512
15065.9,259.347,250.912
15079.2,258.738,250.313
15092.5,258.129,249.714
15105.8,257.52,249.114
15119.1,256.911,248.515
15132.4,256.302,247.915
15145.7,255.693,247.316
15159,255.084,246.717
15172.3,254.475,246.117
15185.6,253.866,245.518
15198.9,253.257,244.918
15212.2,252.648,244.319
15225.5,252.039,243.719
15238.8,251.43,243.12
15252.1,250.821,242.521
15265.4,250.212,241.921
15278.7,249.603,241.322
15292,248.994,240.722
15305.4,248.385,240.123
15318.7,247.807,239.555
15332,247.246,239.003
15345.3,246.685,238.451
15358.6,246.124,237.9
15371.9,245.563,237.348
15385.2,245.003,236.796
15398.5,244.442,236.245
15411.8,243.881,235.693
15425.1,243.32,235.142
15438.4,242.759,234.59
15451.7,242.198,234.038
15465,241.637,233.487
15478.3,241.076,232.935
15491.6,240.515,232.383
15504.9,239.954,231.832
15518.2,239.394,231.28
15531.5,238.833,230.729
15544.8,238.272,230.177
15558.1,237.711,229.625
15571.4,237.15,229.074
15584.7,236.589,228.522
15598,236.028,227.97
15611.3,235.472,227.423
15624.6,234.96,226.913
15637.9,234.447,226.404
15651.2,233.935,225.894
15664.5,233.423,225.385
15677.8,232.911,224.875
15691.1,232.398,224.365
15704.4,231.886,223.856
15717.7,231.374,223.346
15731,230.861,222.837
15744.3,230.349,222.327
15757.6,229.837,221.817
15771,229.325,221.308
15784.3,228.812,220.798
15797.6,228.3,220.288
15810.9,227.788,219.779
15824.2,227.275,219.269
15837.5,226.763,218.76
15850.8,226.251,218.25
15864.1,225.738,217.74
15877.4,225.226,217.231
15890.7,224.714,216.721
15904,224.202,216.212
15917.3,223.689,215.702
15930.6,223.194,215.218
15943.9,222.703,214.74
15957.2,222.212,214.262
15970.5,221.722,213.785
15983.8,221.231,213.307
15997.1,220.74,212.829
16010.4,220.249,212.351
16023.7,219.759,211.873
16037,219.268,211.396
16050.3,218.777,210.918
16063.6,218.286,210.44
16076.9,217.796,209.962
16090.2,217.305,209.485
16103.5,216.814,209.007
16116.8,216.323,208.529
16130.1,215.833,208.051
16143.4,215.342,207.574
16156.7,214.851,207.096
16170,214.36,206.618
16183.3,213.87,206.14
16196.6,213.379,205.663
16209.9,212.888,205.185
16223.3,212.397,204.707
16236.6,211.921,204.24
16249.9,211.461,203.785
16263.2,211,203.33
16276.5,210.539,202.874
16289.8,210.078,202.419
16303.1,209.618,201.964
16316.4,209.157,201.508
16329.7,208.696,201.053
16343,208.236,200.598
16356.3,207.775,200.142
16369.6,207.314,199.687
16382.9,206.853,199.232
16396.2,206.393,198.776
16409.5,205.932,198.321
16422.8,205.471,197.866
16436.1,205.011,197.41
16449.4,204.55,196.955
16462.7,204.089,196.5
16476,203.629,196.045
16489.3,203.168,195.589
16502.6,202.707,195.134
16515.9,202.246,194.679
16529.2,201.786,194.223
16542.5,201.334,193.777
16555.8,200.923,193.372
16569.1,200.512,192.968
16582.4,200.1,192.563
16595.7,199.689,192.158
16609,199.278,191.753
16622.3,198.867,191.348
16635.6,198.455,190.943
16648.9,198.044,190.538
16662.2,197.633,190.133
16675.6,197.221,189.728
16688.9,196.81,189.323
16702.2,196.399,188.918
16715.5,195.987,188.513
16728.8,195.576,188.108
16742.1,195.165,187.703
16755.4,194.754,187.298
16768.7,194.342,186.893
16782,193.931,186.488
16795.3,193.52,186.083
16808.6,193.108,185.678
16821.9,192.697,185.273
16835.2,192.286,184.868
16848.5,191.874,184.463
16861.8,191.463,184.058
16875.1,191.06,183.661
16888.4,190.669,183.277
16901.7,190.278,182.892
16915,189.886,182.508
16928.3,189.495,182.124
16941.6,189.104,181.739
16954.9,188.713,181.355
16968.2,188.322,180.971
16981.5,187.931,180.586
16994.8,187.54,180.202
17008.1,187.149,179.818
17021.4,186.758,179.433
17034.7,186.367,179.049
17048,185.976,178.665
17061.3,185.585,178.28
17074.6,185.194,177.896
17087.9,184.803,177.512
17101.2,184.411,177.127
17114.5,184.02,176.743
17127.8,183.629,176.359
17141.2,183.238,175.974
17154.5,182.847,175.59
17167.8,182.456,175.206
17181.1,182.065,174.822
17194.4,181.674,174.437
17207.7,181.295,174.065
17221,180.924,173.7
17234.3,180.553,173.336
17247.6,180.182,172.972
17260.9,179.811,172.608
17274.2,179.44,172.244
17287.5,179.07,171.88
17300.8,178.699,171.516
17314.1,178.328,171.152
17327.4,177.957,170.788
17340.7,177.586,170.424
17354,177.215,170.059
17367.3,176.845,169.695
17380.6,176.474,169.331
17393.9,176.103,168.967
17407.2,175.732,168.603
17420.5,175.361,168.239
17433.8,174.99,167.875
17447.1,174.619,167.511
17460.4,174.249,167.147
17473.7,173.878,166.783
17487,173.507,166.418
17500.3,173.136,166.054
17513.6,172.765,165.69
17526.9,172.394,165.326
17540.2,172.054,164.992
17553.5,171.722,164.666
17566.8,171.39,164.341
17580.1,171.058,164.016
17593.5,170.727,163.69
17606.8,170.395,163.365
17620.1,170.063,163.039
17633.4,169.731,162.714
17646.7,169.4,162.389
17660,169.068,162.063
17673.3,168.736,161.738
17686.6,168.404,161.412
17699.9,168.072,161.087
17713.2,167.741,160.761
17726.5,167.409,160.436
17739.8,167.077,160.111
17753.1,166.745,159.785
17766.4,166.414,159.46
17779.7,166.082,159.134
17793,165.75,158.809
17806.3,165.418,158.484
17819.6,165.086,158.158
17832.9,164.755,157.833
17846.2,164.423,157.507
17859.5,164.091,157.182
17872.8,163.759,156.857
17886.1,163.436,156.539
17899.4,163.121,156.229
17912.7,162.807,155.92
17926,162.493,155.611
17939.3,162.179,155.302
17952.6,161.864,154.993
17965.9,161.55,154.684
17979.2,161.236,154.375
17992.5,160.921,154.066
18005.8,160.607,153.756
18019.1,160.293,153.447
18032.4,159.979,153.138
18045.8,159.664,152.829
18059.1,159.35,152.52
18072.4,159.036,152.211
18085.7,158.721,151.902
18099,158.407,151.593
18112.3,158.093,151.283
18125.6,157.779,150.974
18138.9,157.464,150.665
18152.2,157.15,150.356
18165.5,156.836,150.047
18178.8,156.521,149.738
18192.1,156.207,149.429
18205.4,155.893,149.12
18218.7,155.578,148.811
18232,155.267,148.504
18245.3,154.968,148.212
18258.6,154.67,147.92
18271.9,154.371,147.628
18285.2,154.073,147.336
18298.5,153.775,147.044
18311.8,153.476,146.752
18325.1,153.178,146.46
18338.4,152.879,146.168
18351.7,152.581,145.876
18365,152.283,145.584
18378.3,151.984,145.292
18391.6,151.686,145
18404.9,151.387,144.707
18418.2,151.089,144.415
18431.5,150.791,144.123
18444.8,150.492,143.831
18458.1,150.194,143.539
18471.4,149.896,143.247
18484.7,149.597,142.955
18498.1,149.299,142.663
18511.4,149,142.371
18524.7,148.702,142.079
18538,148.404,141.787
18551.3,148.105,141.495
18564.6,147.807,141.203
18577.9,147.508,140.911
18591.2,147.235,140.644
18604.5,146.967,140.382
18617.8,146.7,140.119
18631.1,146.432,139.857
18644.4,146.164,139.595
18657.7,145.896,139.332
18671,145.628,139.07
18684.3,145.36,138.807
18697.6,145.092,138.545
18710.9,144.824,138.283
18724.2,144.556,138.02
18737.5,144.288,137.758
18750.8,144.02,137.496
18764.1,143.752,137.233
18777.4,143.484,136.971
18790.7,143.216,136.709
18804,142.948,136.446
18817.3,142.68,136.184
18830.6,142.412,135.922
18843.9,142.144,135.659
18857.2,141.876,135.397
18870.5,141.608,135.135
18883.8,141.34,134.872
18897.1,141.072,134.61
18910.4,140.804,134.348
18923.7,140.536,134.085
18937,140.268,133.823
18950.3,140,133.561
18963.7,139.746,133.312
18977,139.491,133.063
18990.3,139.237,132.814
19003.6,138.982,132.566
19016.9,138.728,132.317
19030.2,138.474,132.068
19043.5,138.219,131.819
19056.8,137.965,131.57
19070.1,137.71,131.322
19083.4,137.456,131.073
19096.7,137.201,130.824
19110,136.947,130.575
19123.3,136.692,130.326
19136.6,136.438,130.078
19149.9,136.184,129.829
19163.2,135.929,129.58
19176.5,135.675,129.331
19189.8,135.42,129.082
19203.1,135.166,128.833
19216.4,134.911,128.585
19229.7,134.657,128.336
19243,134.402,128.087
19256.3,134.148,127.838
19269.6,133.893,127.589
19282.9,133.639,127.341
19296.2,133.385,127.092
19309.5,133.13,126.843
19322.8,132.878,126.597
19336.1,132.637,126.361
19349.4,132.396,126.125
19362.7,132.155,125.889
19376,131.913,125.653
19389.3,131.672,125.417
19402.6,131.431,125.181
19416,131.189,124.945
19429.3,130.948,124.709
19442.6,130.707,124.473
19455.9,130.465,124.237
19469.2,130.224,124
19482.5,129.983,123.764
19495.8,129.742,123.528
19509.1,129.5,123.292
19522.4,129.259,123.056
19535.7,129.018,122.82
19549,128.776,122.584
19562.3,128.535,122.348
19575.6,128.294,122.112
19588.9,128.053,121.876
19602.2,127.811,121.64
19615.5,127.57,121.404
19628.8,127.329,121.168
19642.1,127.087,120.932
19655.4,126.846,120.696
19668.7,126.605,120.46
19682,126.363,120.224
19695.3,126.131,119.997
19708.6,125.913,119.783
19721.9,125.695,119.57
19735.2,125.477,119.356
19748.5,125.259,119.143
19761.8,125.041,118.929
19775.1,124.823,118.716
19788.4,124.605,118.502
19801.7,124.387,118.289
19815,124.169,118.075
19828.3,123.951,117.862
19841.6,123.733,117.648
19854.9,123.515,117.434
19868.2,123.297,117.221
19881.6,123.079,117.007
19894.9,122.861,116.794
19908.2,122.643,116.58
19921.5,122.425,116.367
19934.8,122.207,116.153
19948.1,121.989,115.94
19961.4,121.771,115.726
19974.7,121.553,115.513
19988,121.335,115.299
20001.3,121.117,115.086
20014.6,120.904,114.878
20027.9,120.69,114.669
20041.2,120.476,114.46
20054.5,120.262,114.252
20067.8,120.048,114.043
20081.1,119.835,113.835
20094.4,119.626,113.631
20107.7,119.416,113.427
20121,119.207,113.223
20134.3,118.998,113.019
20147.6,118.788,112.815
20160.9,118.579,112.611
20174.2,118.37,112.407
20187.5,118.16,112.203
20200.8,117.951,111.999
20214.1,117.742,111.795
20227.4,117.533,111.591
20240.7,117.323,111.387
20254,117.114,111.183
20267.3,116.905,110.979
20280.6,116.695,110.775
20293.9,116.486,110.572
20307.2,116.277,110.368
20320.5,116.067,110.164
20333.9,115.858,109.96
20347.2,115.649,109.756
20360.5,115.439,109.552
20373.8,115.23,109.348
20387.1,115.021,109.144
20400.4,114.811,108.94
20413.7,114.602,108.736
20427,114.393,108.532
20440.3,114.184,108.328
20453.6,113.974,108.124
20466.9,113.765,107.92
20480.2,113.568,107.728
20493.5,113.375,107.539
20506.8,113.182,107.351
20520.1,112.989,107.163
20533.4,112.796,106.974
20546.7,112.603,106.786
20560,112.41,106.597
20573.3,112.217,106.409
20586.6,112.024,106.22
20599.9,111.832,106.032
20613.2,111.639,105.844
20626.5,111.446,105.655
20639.8,111.253,105.467
20653.1,111.06,105.278
20666.4,110.867,105.09
20679.7,110.674,104.901
20693,110.481,104.713
20706.3,110.288,104.525
20719.6,110.095,104.336
20732.9,109.902,104.148
20746.2,109.709,103.959
20759.5,109.516,103.771
20772.8,109.323,103.582
20786.2,109.13,103.394
20799.5,108.937,103.205
20812.8,108.744,103.017
20826.1,108.551,102.829
20839.4,108.358,102.64
20852.7,108.165,102.452
20866,107.972,102.263
20879.3,107.789,102.085
20892.6,107.611,101.911
20905.9,107.432,101.737
20919.2,107.253,101.563
20932.5,107.074,101.389
20945.8,106.896,101.215
20959.1,106.717,101.041
20972.4,106.538,100.867
20985.7,106.359,100.693
20999,106.181,100.519
21012.3,106.002,100.345
21025.6,105.823,100.171
21038.9,105.644,99.997
21052.2,105.466,99.823
21065.5,105.287,99.649
21078.8,105.108,99.475
21092.1,104.929,99.301
21105.4,104.751,99.1269
21118.7,104.572,98.953
21132,104.393,98.7789
21145.3,104.214,98.605
21158.6,104.036,98.4309
21171.9,103.857,98.257
21185.2,103.678,98.0829
21198.5,103.499,97.909
21211.8,103.321,97.735
21225.1,103.142,97.561
21238.4,102.963,97.387
21251.8,102.784,97.213
21265.1,102.606,97.0389
21278.4,102.427,96.8649
21291.7,102.26,96.7024
21305,102.094,96.5415
21318.3,101.929,96.3806
21331.6,101.763,96.2197
21344.9,101.598,96.0587
21358.2,101.432,95.8978
21371.5,101.266,95.7369
21384.8,101.101,95.576
21398.1,100.935,95.4151
21411.4,100.77,95.2541
21424.7,100.604,95.0932
21438,100.439,94.9323
21451.3,100.273,94.7714
21464.6,100.108,94.6105
21477.9,99.942,94.4496
21491.2,99.7764,94.2886
21504.5,99.6109,94.1277
21517.8,99.4453,93.9668
21531.1,99.2798,93.8059
21544.4,99.1142,93.645
21557.7,98.9487,93.4841
21571,98.7831,93.3231
21584.3,98.6175,93.1622
21597.6,98.452,93.0013
21610.9,98.2864,92.8404
21624.2,98.1209,92.6795
21637.5,97.9553,92.5185
21650.8,97.7898,92.3576
21664.1,97.6242,92.1967
21677.4,97.4587,92.0358
21690.8,97.2931,91.8748
21704.1,97.1303,91.7166
21717.4,96.9737,91.5642
21730.7,96.8171,91.412
21744,96.6604,91.2596
21757.3,96.5038,91.1073
21770.6,96.3472,90.955
21783.9,96.1906,90.8027
21797.2,96.034,90.6504
21810.5,95.8774,90.4981
21823.8,95.7208,90.3458
21837.1,95.5642,90.1935
21850.4,95.4075,90.0412
21863.7,95.2509,89.8888
21877,95.0943,89.7365
21890.3,94.9377,89.5842
21903.6,94.7811,89.4319
21916.9,94.6245,89.2796
21930.2,94.4679,89.1273
21943.5,94.3112,88.975
21956.8,94.1546,88.8227
21970.1,93.998,88.6704
21983.4,93.8414,88.5181
21996.7,93.6848,88.3657
22010,93.5282,88.2135
22023.3,93.3716,88.0611
22036.6,93.215,87.9088
22049.9,93.0583,87.7565
22063.2,92.9017,87.6042
22076.5,92.7451,87.4519
22089.8,92.5885,87.2996
22103.1,92.4319,87.1473
22116.4,92.2753,86.995
22129.7,92.127,86.8507
22143,91.9818,86.7094
22156.4,91.8366,86.568
22169.7,91.6914,86.4267
22183,91.5462,86.2854
22196.3,91.401,86.1441
22209.6,91.2557,86.0027
22222.9,91.1105,85.8614
22236.2,90.9653,85.7201
22249.5,90.8201,85.5788
22262.8,90.6749,85.4374
22276.1,90.5297,85.2961
22289.4,90.3845,85.1548
22302.7,90.2393,85.0134
22316,90.0941,84.8721
22329.3,89.9488,84.7308
22342.6,89.8036,84.5894
22355.9,89.6584,84.4481
22369.2,89.5132,84.3068
22382.5,89.368,84.1655
22395.8,89.2228,84.0241
22409.1,89.0776,83.8828
22422.4,88.9324,83.7415
22435.7,88.7872,83.6001
22449,88.642,83.4588
22462.3,88.4967,83.3175
22475.6,88.3515,83.1761
22488.9,88.2063,83.0348
22502.2,88.0611,82.8935
22515.5,87.9159,82.7522
22528.8,87.7707,82.6108
22542.1,87.6255,82.4695
22555.4,87.4846,82.3326
22568.7,87.35,82.2021
22582,87.2153,82.0715
22595.3,87.0807,81.941
22608.7,86.946,81.8105
22622,86.8114,81.6799
22635.3,86.6768,81.5494
22648.6,86.5421,81.4189
22661.9,86.4075,81.2883
22675.2,86.2728,81.1578
22688.5,86.1382,81.0273
22701.8,86.0036,80.8967
22715.1,85.8689,80.7662
22728.4,85.7343,80.6357
22741.7,85.5996,80.5051
22755,85.465,80.3746
22768.3,85.3304,80.2441
22781.6,85.1957,80.1135
22794.9,85.0611,79.983
22808.2,84.9264,79.8525
22821.5,84.7918,79.722
22834.8,84.6572,79.5914
22848.1,84.5225,79.4609
22861.4,84.3879,79.3304
22874.7,84.2532,79.1998
22888,84.1186,79.0693
22901.3,83.9839,78.9388
22914.6,83.8493,78.8082
22927.9,83.7147,78.6777
22941.2,83.58,78.5472
22954.5,83.4454,78.4166
22967.8,83.3108,78.2861
22981.1,83.1761,78.1556
22994.4,83.0447,78.0283
23007.7,82.9199,77.9074
23021,82.795,77.7866
23034.3,82.6702,77.6658
23047.6,82.5453,77.5449
23060.9,82.4205,77.4241
23074.3,82.2956,77.3033
23087.6,82.1708,77.1824
23100.9,82.0459,77.0616
23114.2,81.9211,76.9408
23127.5,81.7962,76.8199
23140.8,81.6714,76.6991
23154.1,81.5465,76.5783
23167.4,81.4217,76.4575
23180.7,81.2968,76.3366
23194,81.172,76.2158
23207.3,81.0471,76.095
23220.6,80.9223,75.9741
23233.9,80.7974,75.8533
23247.2,80.6726,75.7325
23260.5,80.5477,75.6116
23273.8,80.4229,75.4908
23287.1,80.298,75.37
23300.4,80.1732,75.2491
23313.7,80.0484,75.1283
23327,79.9235,75.0075
23340.3,79.7986,74.8866
23353.6,79.6738,74.7658
23366.9,79.5489,74.645
23380.2,79.4241,74.5241
23393.5,79.2992,74.4033
23406.8,79.1744,74.2825
23420.1,79.0495,74.1617
23433.4,78.9247,74.0408
23446.7,78.8044,73.9244
23460,78.6886,73.8122
23473.3,78.5729,73.7
23486.6,78.4571,73.5879
23499.9,78.3413,73.4757
23513.2,78.2255,73.3636
23526.6,78.1097,73.2514
23539.9,77.9939,73.1393
23553.2,77.8781,73.0271
23566.5,77.7624,72.9149
23579.8,77.6466,72.8028
23593.1,77.5308,72.6906
23606.4,77.415,72.5785
23619.7,77.2992,72.4663
23633,77.1834,72.3541
23646.3,77.0676,72.242
23659.6,76.9518,72.1298
23672.9,76.8361,72.0177
23686.2,76.7203,71.9055
23699.5,76.6045,71.7934
23712.8,76.4887,71.6812
23726.1,76.3729,71.569
23739.4,76.2571,71.4569
23752.7,76.1413,71.3447
23766,76.0255,71.2325
23779.3,75.9098,71.1204
23792.6,75.794,71.0082
23805.9,75.6782,70.8961
23819.2,75.5624,70.7839
23832.5,75.4466,70.6718
23845.8,75.3308,70.5596
23859.1,75.215,70.4474
23872.4,75.0993,70.3353
23885.7,74.9835,70.2231
23899,74.8677,70.111
23912.3,74.7597,70.0065
23925.6,74.6523,69.9027
23938.9,74.5448,69.7988
23952.2,74.4374,69.6949
23965.5,74.33,69.5911
23978.8,74.2226,69.4872
23992.2,74.1152,69.3834
24005.5,74.0078,69.2795
24018.8,73.9004,69.1757
24032.1,73.793,69.0718
24045.4,73.6856,68.9679
24058.7,73.5782,68.8641
24072,73.4708,68.7602
24085.3,73.3634,68.6564
24098.6,73.256,68.5525
24111.9,73.1486,68.4487
24125.2,73.0412,68.3448
24138.5,72.9338,68.241
24151.8,72.8264,68.1371
24165.1,72.7189,68.0332
24178.4,72.6115,67.9294
24191.7,72.5041,67.8255
24205,72.3967,67.7217
24218.3,72.2893,67.6178
24231.6,72.1819,67.514
24244.9,72.0745,67.4101
24258.2,71.9671,67.3063
24271.5,71.8597,67.2024
24284.8,71.7523,67.0986
24298.1,71.6449,66.9947
24311.4,71.5375,66.8909
24324.7,71.4301,66.787
24338,71.3227,66.6831
24351.3,71.2153,66.5793
24364.6,71.1079,66.4754
24377.9,71.0051,66.376
24391.2,70.9054,66.2795
24404.5,70.8058,66.183
24417.8,70.7061,66.0865
24431.1,70.6064,65.9901
24444.5,70.5068,65.8936
24457.8,70.4071,65.7971
24471.1,70.3074,65.7006
24484.4,70.2078,65.6042
24497.7,70.1081,65.5077
24511,70.0084,65.4112
24524.3,69.9088,65.3147
24537.6,69.8091,65.2183
24550.9,69.7095,65.1218
24564.2,69.6098,65.0253
24577.5,69.5101,64.9288
24590.8,69.4105,64.8324
24604.1,69.3108,64.7359
24617.4,69.2111,64.6394
24630.7,69.1115,64.5429
24644,69.0118,64.4464
24657.3,68.9121,64.35
24670.6,68.8125,64.2535
24683.9,68.7128,64.157
24697.2,68.6132,64.0605
24710.5,68.5135,63.9641
24723.8,68.4138,63.8676
24737.1,68.3142,63.7711
24750.4,68.2145,63.6746
24763.7,68.1148,63.5781
24777,68.0152,63.4817
24790.3,67.9155,63.3852
24803.6,67.8158,63.2887
24816.9,67.7162,63.1922
24830.2,67.6165,63.0958
24843.5,67.5169,62.9993
24856.8,67.4197,62.9055
24870.1,67.325,62.8142
24883.4,67.2302,62.723
24896.8,67.1355,62.6317
24910.1,67.0408,62.5404
24923.4,66.946,62.4492
24936.7,66.8513,62.3579
24950,66.7566,62.2667
24963.3,66.6618,62.1754
24976.6,66.5671,62.0841
24989.9,66.4724,61.9929
25003.2,66.3776,61.9016
25016.5,66.2829,61.8104
25029.8,66.1881,61.7191
25043.1,66.0934,61.6278
25056.4,65.9987,61.5366
25069.7,65.9039,61.4453
25083,65.8092,61.354
25096.3,65.7144,61.2628
25109.6,65.6197,61.1715
25122.9,65.525,61.0803
25136.2,65.4302,60.989
25149.5,65.3355,60.8977
25162.8,65.2407,60.8065
25176.1,65.146,60.7152
25189.4,65.0513,60.624
25202.7,64.9565,60.5327
25216,64.8618,60.4414
25229.3,64.7671,60.3502
25242.6,64.6723,60.2589
25255.9,64.5776,60.1677
25269.2,64.4828,60.0764
25282.5,64.3881,59.9851
25295.8,64.2934,59.8939
25309.1,64.1986,59.8026
25322.4,64.1039,59.7113
25335.7,64.0128,59.6237
25349.1,63.9266,59.5408
25362.4,63.8404,59.4579
25375.7,63.7542,59.3751
25389,63.668,59.2922
25402.3,63.5817,59.2093
25415.6,63.4955,59.1264
25428.9,63.4093,59.0435
25442.2,63.3231,58.9606
25455.5,63.2369,58.8778
25468.8,63.1506,58.7949
25482.1,63.0644,58.712
25495.4,62.9782,58.6291
25508.7,62.892,58.5462
25522,62.8058,58.4634
25535.3,62.7195,58.3805
25548.6,62.6333,58.2976
25561.9,62.5471,58.2147
25575.2,62.4609,58.1318
25588.5,62.3746,58.0489
25601.8,62.2884,57.966
25615.1,62.2022,57.8832
25628.4,62.116,57.8003
25641.7,62.0298,57.7174
25655,61.9435,57.6345
25668.3,61.8573,57.5516
25681.6,61.7711,57.4688
25694.9,61.6849,57.3859
25708.2,61.5987,57.303
25721.5,61.5124,57.2201
25734.8,61.4262,57.1372
25748.1,61.34,57.0543
25761.4,61.2538,56.9715
25774.7,61.1676,56.8886
25788,61.0813,56.8057
25801.3,60.9951,56.7228
25814.7,60.9089,56.6399
25828,60.8227,56.557
25841.3,60.7402,56.4777
25854.6,60.6584,56.399
25867.9,60.5767,56.3203
25881.2,60.4949,56.2416
25894.5,60.4131,56.1628
25907.8,60.3314,56.0841
25921.1,60.2496,56.0054
25934.4,60.1678,55.9267
25947.7,60.0861,55.848
25961,60.0043,55.7693
25974.3,59.9225,55.6906
25987.6,59.8407,55.6119
26000.9,59.759,55.5331
26014.2,59.6772,55.4544
26027.5,59.5954,55.3757
26040.8,59.5137,55.297
26054.1,59.4319,55.2183
26067.4,59.3501,55.1396
26080.7,59.2684,55.0609
26094,59.1866,54.9822
26107.3,59.1048,54.9035
26120.6,59.023,54.8248
26133.9,58.9413,54.746
26147.2,58.8595,54.6673
26160.5,58.7777,54.5886
26173.8,58.696,54.5099
26187.1,58.6142,54.4312
26200.4,58.5324,54.3525
26213.7,58.4507,54.2738
26227,58.3689,54.1951
26240.3,58.2871,54.1164
26253.6,58.2053,54.0376
26267,58.1236,53.9589
26280.3,58.0418,53.8802
26293.6,57.96,53.8015
26306.9,57.8783,53.7228
26320.2,57.7965,53.6441
26333.5,57.7166,53.5672
26346.8,57.6423,53.4955
26360.1,57.568,53.4239
26373.4,57.4936,53.3522
26386.7,57.4193,53.2805
26400,57.3449,53.2089
26413.3,57.2706,53.1372
26426.6,57.1962,53.0655
26439.9,57.1219,52.9938
26453.2,57.0475,52.9222
26466.5,56.9732,52.8505
26479.8,56.8988,52.7788
26493.1,56.8245,52.7072
26506.4,56.7502,52.6355
26519.7,56.6758,52.5638
26533,56.6015,52.4921
26546.3,56.5271,52.4204
26559.6,56.4528,52.3488
26572.9,56.3784,52.2771
26586.2,56.3041,52.2054
26599.5,56.2297,52.1338
26612.8,56.1554,52.0621
26626.1,56.081,51.9904
