X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
1543.18,17450.2,17413.6
1555.74,17109.3,17072.7
1568.3,16797.9,16761.6
1580.86,16493,16457.1
1593.42,16193,16157.3
1605.98,15902,15865.9
1618.54,15611.1,15574.5
1631.09,15338.3,15302.4
1643.65,15067.9,15032.9
1656.21,14801.8,14767.3
1668.77,14544.2,14509.7
1681.33,14286.5,14252
1693.89,14043.8,14009
1706.45,13805.1,13769.9
1719.01,13568,13532.5
1731.57,13339.2,13304.1
1744.12,13110.4,13075.8
1756.68,12894,12859.3
1769.24,12688.5,12653.4
1781.8,12482.9,12447.5
1794.36,12283.8,12248.5
1806.92,12086.9,12052
1819.48,11889.9,11855.4
1832.04,11702,11667.1
1844.6,11514.4,11479.2
1857.15,11329,11293.5
1869.71,11154,11118.8
1882.27,10978.9,10944.2
1894.83,10807.7,10773.2
1907.39,10645.2,10610.7
1919.95,10482.7,10448.2
1932.51,10324.2,10289.8
1945.07,10172.8,10138.8
1957.62,10021.5,9987.84
1970.18,9873.01,9839.43
1982.74,9730.14,9696.17
1995.3,9587.27,9552.91
2007.86,9439.27,9404.98
2020.42,9301.75,9268.11
2032.98,9164.23,9131.24
2045.54,9027.55,8995.1
2058.1,8896.92,8864.14
2070.65,8766.29,8733.18
2083.21,8635.66,8602.22
2095.77,8510.56,8476.8
2108.33,8385.84,8351.75
2120.89,8261.12,8226.7
2133.45,8144.86,8110.36
2146.01,8031.39,7996.89
2158.57,7917.92,7883.42
2171.13,7806.62,7772.12
2183.68,7698.46,7663.97
2196.24,7590.31,7555.81
2208.8,7482.61,7448.15
2221.36,7381.55,7347.7
2233.92,7280.49,7247.25
2246.48,7179.42,7146.8
2259.04,7082.89,7050.48
2271.6,6988.9,6956.49
2284.16,6894.91,6862.5
2296.71,6801.84,6769.44
2309.27,6714.61,6682.2
2321.83,6627.38,6594.97
2334.39,6540.14,6507.74
2346.95,6455.85,6423.45
2359.51,6373.94,6341.54
2372.07,6292.03,6259.62
2384.63,6210.12,6177.71
2397.19,6133.24,6100.84
2409.74,6056.98,6024.58
2422.3,5980.73,5948.32
2434.86,5905.01,5872.6
2447.42,5832.38,5799.97
2459.98,5759.75,5727.34
2472.54,5687.12,5654.72
2485.1,5616.9,5584.49
2497.66,5550.18,5517.78
2510.22,5483.47,5451.06
2522.77,5416.75,5384.35
2535.33,5351.52,5319.39
2547.89,5287.75,5256.15
2560.45,5223.99,5192.92
2573.01,5160.22,5129.69
2585.57,5099.97,5069.5
2598.13,5042.05,5011.32
2610.69,4984.13,4953.15
2623.24,4926.21,4894.97
2635.8,4869.55,4838.19
2648.36,4813.94,4782.58
2660.92,4758.34,4726.98
2673.48,4702.73,4671.37
2686.04,4648.86,4617.62
2698.6,4596.85,4565.86
2711.16,4544.84,4514.1
2723.72,4492.83,4462.35
2736.27,4442.3,4411.99
2748.83,4394.65,4364.33
2761.39,4347,4316.68
2773.95,4299.35,4269.03
2786.51,4251.79,4221.48
2799.07,4206.57,4176.25
2811.63,4161.35,4131.03
2824.19,4116.13,4085.81
2836.75,4070.91,4040.59
2849.3,4028.1,3997.78
2861.86,3986.13,3955.82
2874.42,3944.17,3913.85
2886.98,3902.2,3871.89
2899.54,3861.03,3830.71
2912.1,3821.87,3791.56
2924.66,3782.72,3752.4
2937.22,3743.56,3713.25
2949.78,3704.41,3674.09
2962.33,3666.53,3636.22
2974.89,3629.1,3598.79
2987.45,3591.67,3561.35
3000.01,3554.24,3523.92
3012.57,3515.67,3486.36
3025.13,3480.29,3450.75
3037.69,3444.91,3415.15
3050.25,3409.53,3379.55
3062.81,3374.15,3343.94
3075.36,3339.84,3309.64
3087.92,3306.58,3276.6
3100.48,3273.32,3243.56
3113.04,3240.06,3210.52
3125.6,3206.81,3177.48
3138.16,3175.04,3145.93
3150.72,3143.83,3114.94
3163.28,3112.63,3083.94
3175.84,3081.42,3052.95
3188.39,3050.21,3021.96
3200.95,3020.96,2992.73
3213.51,2991.99,2963.77
3226.07,2963.03,2934.8
3238.63,2934.06,2905.83
3251.19,2905.09,2876.87
3263.75,2877.73,2849.51
3276.31,2850.64,2822.41
3288.86,2823.55,2795.32
3301.42,2796.46,2768.23
3313.98,2769.37,2741.14
3326.54,2743.65,2715.43
3339.1,2718.2,2689.98
3351.66,2692.75,2664.53
3364.22,2667.31,2639.08
3376.78,2641.86,2613.63
3389.34,2617.59,2589.36
3401.89,2593.91,2565.69
3414.45,2570.24,2542.02
3427.01,2546.57,2518.35
3439.57,2522.9,2494.67
3452.13,2499.99,2471.76
3464.69,2478.17,2449.94
3477.25,2456.35,2428.13
3489.81,2434.54,2406.31
3502.37,2412.72,2384.49
3514.92,2390.9,2362.68
3527.48,2369.85,2341.93
3540.04,2348.81,2321.2
3552.6,2327.76,2300.46
3565.16,2306.72,2279.73
3577.72,2285.67,2258.99
3590.28,2265.71,2239.04
3602.84,2246.52,2219.67
3615.4,2227.33,2200.3
3627.95,2208.15,2180.92
3640.51,2188.96,2161.55
3653.07,2169.78,2142.18
3665.63,2151.89,2124.5
3678.19,2134,2106.81
3690.75,2116.12,2089.12
3703.31,2098.23,2071.43
3715.87,2080.34,2053.75
3728.43,2062.72,2036.28
3740.98,2045.82,2019.39
3753.54,2028.91,2002.5
3766.1,2012,1985.62
3778.66,1995.1,1968.73
3791.22,1978.19,1951.84
3803.78,1961.84,1935.52
3816.34,1946.14,1919.85
3828.9,1930.44,1904.18
3841.46,1914.74,1888.52
3854.01,1899.04,1872.85
3866.57,1883.34,1857.19
3879.13,1868.24,1842.13
3891.69,1853.61,1827.53
3904.25,1838.98,1812.93
3916.81,1824.35,1798.34
3929.37,1809.72,1783.74
3941.93,1795.08,1769.14
3954.49,1780.79,1754.91
3967.04,1766.8,1741.03
3979.6,1752.81,1727.14
3992.16,1738.82,1713.25
4004.72,1725.02,1699.47
4017.28,1711.53,1685.87
4029.84,1698.22,1672.52
4042.4,1685.2,1659.58
4054.96,1672.19,1646.63
4067.51,1659.18,1633.69
4080.07,1646.17,1620.74
4092.63,1633.15,1607.79
4105.19,1620.22,1594.92
4117.75,1608.03,1582.76
4130.31,1595.83,1570.6
4142.87,1583.64,1558.44
4155.43,1571.45,1546.28
4167.99,1559.25,1534.12
4180.54,1547.06,1521.96
4193.1,1535.49,1510.43
4205.66,1524.15,1499.15
4218.22,1512.82,1487.86
4230.78,1501.48,1476.57
4243.34,1490.15,1465.28
4255.9,1478.81,1454
4268.46,1467.61,1442.84
4281.02,1456.95,1432.23
4293.57,1446.28,1421.61
4306.13,1435.62,1411
4318.69,1424.96,1400.39
4331.25,1414.3,1389.77
4343.81,1403.64,1379.16
4356.37,1393.42,1368.98
4368.93,1383.52,1359.11
4381.49,1373.62,1349.24
4394.05,1363.72,1339.37
4406.6,1353.82,1329.5
4419.16,1343.92,1319.63
4431.72,1334.02,1309.76
4444.28,1324.69,1300.46
4456.84,1315.48,1291.29
4469.4,1306.28,1282.11
4481.96,1297.07,1272.94
4494.52,1287.87,1263.76
4507.08,1278.66,1254.59
4519.63,1269.46,1245.41
4532.19,1260.64,1236.64
4544.75,1251.87,1227.93
4557.31,1582.95,1559.06
4569.87,2321.83,2297.95
4582.43,2307.62,2283.75
4594.99,2293.41,2269.56
4607.55,2279.2,2255.37
4620.11,2265.96,2242.15
4632.66,2252.85,2229.07
4645.22,2239.73,2215.98
4657.78,2226.62,2202.9
4670.34,2213.5,2189.81
4682.9,2200.39,2176.73
4695.46,2187.28,2163.64
4708.02,2174.62,2151.11
4720.58,2162.15,2138.79
4733.14,2149.68,2126.48
4745.69,2137.21,2114.16
4758.25,2124.73,2101.85
4770.81,2112.26,2089.53
4783.37,2099.79,2077.22
4795.93,2087.69,2065.14
4808.49,2076.15,2053.42
4821.05,2064.62,2041.7
4833.61,2053.09,2029.98
4846.17,2041.55,2018.25
4858.72,2535.45,2512.27
4871.28,2521.41,2498.67
4883.84,2507.37,2485.06
4896.4,2494.31,2472.05
4908.96,2481.35,2459.11
4921.52,2468.38,2446.16
4934.08,2455.42,2433.21
4946.64,2442.46,2420.26
4959.19,2429.49,2407.31
4971.75,2416.53,2394.36
4984.31,2403.71,2381.57
4996.87,2391.18,2369.1
5009.43,2376.95,2354.89
5021.99,3369.29,3347.34
5034.55,3348.19,3326.23
5047.11,3327.08,3305.12
5059.67,3305.97,3284.02
5072.22,3284.86,3262.91
5084.78,3264.34,3242.39
5097.34,3244.32,3222.36
5109.9,3224.29,3202.34
5122.46,3204.27,3182.32
5135.02,3184.24,3162.29
5147.58,3164.22,3142.27
5160.14,3144.19,3122.24
5172.7,3124.17,3102.22
5185.25,3104.78,3082.83
5197.81,3344.35,3322.39
5210.37,3324.67,3302.72
5222.93,3304.99,3283.04
5235.49,3285.31,3263.36
5248.05,3265.64,3243.68
5260.61,3245.96,3224.01
5273.17,3226.28,3204.33
5285.73,3207.41,3185.46
5298.28,3189.05,3167.1
5310.84,3170.7,3148.74
5323.4,3152.34,3130.38
5335.96,3133.98,3112.02
5348.52,3115.62,3093.66
5361.08,3570.09,3548.19
5373.64,3548.25,3526.98
5386.2,3527.31,3506.4
5398.75,3507.62,3486.71
5411.31,3487.92,3467.01
5423.87,3468.23,3447.32
5436.43,3448.54,3427.63
5448.99,3428.84,3407.94
5461.55,3409.15,3388.24
5474.11,3389.46,3368.55
5486.67,3369.76,3348.86
5499.23,3351.32,3330.42
5511.79,3332.92,3312.01
5524.34,3314.52,3293.61
5536.9,3296.11,3275.2
5549.46,3277.7,3256.8
5562.02,3259.3,3238.39
5574.58,3240.9,3219.99
5587.14,3222.49,3201.58
5599.7,3204.57,3183.66
5612.26,3187.22,3166.32
5624.81,3169.88,3148.97
5637.37,3152.53,3131.63
5649.93,3135.19,3114.28
5662.49,3117.85,3096.94
5675.05,3100.5,3079.59
5687.61,3083.16,3062.25
5700.17,3065.81,3044.9
5712.73,3049.17,3028.26
5725.29,3260.81,3239.9
5737.84,3243.8,3222.89
5750.4,3226.78,3205.87
5762.96,3209.76,3188.86
5775.52,3192.75,3171.84
5788.08,3175.73,3154.82
5800.64,3158.72,3137.81
5813.2,3141.7,3120.79
5825.76,3125.43,3104.62
5838.32,3109.28,3088.59
5850.87,3093.13,3072.55
5863.43,3076.98,3056.52
5875.99,3060.83,3040.49
5888.55,3044.68,3024.45
5901.11,3028.53,3008.42
5913.67,3012.38,2992.39
5926.23,2996.23,2976.35
5938.79,2981.11,2961.25
5951.35,2966.16,2946.3
5963.9,2951.21,2931.34
5976.46,2936.25,2916.39
5989.02,2921.3,2901.44
6001.58,2906.28,2886.38
6014.14,2890.76,2870.56
6026.7,2875.25,2854.75
6039.26,2859.73,2838.94
6051.82,2844.74,2823.9
6064.38,2830.07,2809.34
6076.93,2815.39,2794.77
6089.49,2800.72,2780.21
6102.05,2786.05,2765.65
6114.61,2771.37,2751.09
6127.17,2756.7,2736.52
6139.73,2742.03,2721.96
6152.29,2727.35,2707.4
6164.85,2712.79,2692.95
6177.41,2698.9,2679.16
6189.96,2685.01,2665.38
6202.52,2671.11,2651.59
6215.08,2657.22,2637.81
6227.64,2643.32,2624.02
6240.2,2629.43,2610.24
6252.76,2615.53,2596.45
6265.32,2601.64,2582.67
6277.88,2587.74,2568.88
6290.43,2574.43,2555.68
6302.99,2561.51,2542.87
6315.55,2548.6,2530.06
6328.11,2535.68,2517.25
6340.67,2522.77,2504.44
6353.23,2509.85,2491.63
6365.79,2496.94,2478.82
6378.35,2484.02,2466.02
6390.91,2471.11,2453.21
6403.46,2458.19,2440.4
6416.02,2446.03,2428.26
6428.58,2434.05,2416.28
6441.14,2422.08,2404.31
6453.7,2410.11,2392.34
6466.26,2398.13,2380.36
6478.82,2386.16,2368.39
6491.38,2374.19,2356.42
6503.94,2362.21,2344.44
6516.49,2350.24,2332.47
6529.05,2338.27,2320.5
6541.61,2326.96,2309.16
6554.17,2315.78,2297.94
6566.73,2304.6,2286.72
6579.29,2293.43,2275.5
6591.85,2282.24,2264.27
6604.41,2271.06,2253.05
6616.97,2259.89,2241.83
6629.52,2248.7,2230.61
6642.08,2237.52,2219.39
6654.64,2226.35,2208.17
6667.2,2215.63,2197.44
6679.76,2205.15,2186.96
6692.32,2194.68,2176.49
6704.88,2184.21,2166.02
6717.44,2173.74,2155.55
6730,2163.26,2145.07
6742.55,2152.79,2134.6
6755.11,2142.32,2124.13
6767.67,2131.85,2113.66
6780.23,2121.37,2103.18
6792.79,2111.13,2092.95
6805.35,2101.42,2083.25
6817.91,2091.7,2073.56
6830.47,2081.99,2063.87
6843.02,2072.28,2054.17
6855.58,2062.56,2044.48
6868.14,2052.85,2034.78
6880.7,2043.14,2025.09
6893.26,2033.42,2015.4
6905.82,2023.71,2005.7
6918.38,2014,1996.01
6930.94,2004.73,1986.78
6943.5,1995.63,1977.74
6956.06,1986.54,1968.69
6968.61,1977.45,1959.65
6981.17,1968.35,1950.6
6993.73,1959.26,1941.56
7006.29,1950.17,1932.51
7018.85,1941.08,1923.47
7031.41,1931.98,1914.43
7043.97,1922.89,1905.38
7056.53,1913.8,1896.34
7069.08,1905.3,1887.86
7081.64,1896.82,1879.4
7094.2,1888.34,1870.94
7106.76,1879.87,1862.48
7119.32,1871.39,1854.03
7131.88,1862.91,1845.57
7144.44,1854.44,1837.11
7157,1845.96,1828.65
7169.56,1837.48,1820.2
7182.11,1829.01,1811.74
7194.67,1820.53,1803.28
7207.23,1812.62,1795.39
7219.79,1804.72,1787.51
7232.35,1796.83,1779.63
7244.91,1788.93,1771.76
7257.47,1781.04,1763.88
7270.03,1773.14,1756
7282.59,1765.24,1748.13
7295.14,1757.35,1740.25
7307.7,1749.45,1732.37
7320.26,1741.56,1724.49
7332.82,1733.66,1716.62
7345.38,1726.14,1709.12
7357.94,1718.74,1701.74
7370.5,1711.34,1694.37
7383.06,1703.94,1687
7395.62,1696.54,1679.63
7408.17,1689.14,1672.26
7420.73,1681.74,1664.88
7433.29,1674.34,1657.51
7445.85,1666.94,1650.14
7458.41,1659.54,1642.77
7470.97,1652.14,1635.39
7483.53,1644.92,1628.2
7496.09,1638.02,1621.33
7508.65,1631.12,1614.46
7521.2,1624.23,1607.59
7533.76,1617.33,1600.72
7546.32,1610.43,1593.85
7558.88,1603.54,1586.98
7571.44,1596.64,1580.11
7584,1589.74,1573.24
7596.56,1582.85,1566.37
7609.12,1575.95,1559.5
7621.68,1569.05,1552.63
7634.23,1562.53,1546.13
7646.79,1556.14,1539.77
7659.35,1549.75,1533.41
7671.91,1543.36,1527.05
7684.47,1536.97,1520.68
7697.03,1530.58,1514.32
7709.59,1524.19,1507.96
7722.15,1517.8,1501.59
7734.7,1511.41,1495.23
7747.26,1505.02,1488.87
7759.82,1498.63,1482.5
7772.38,1492.25,1476.14
7784.94,1486.18,1470.09
7797.5,1480.19,1464.12
7810.06,1474.2,1458.15
7822.62,1468.22,1452.19
7835.18,1462.23,1446.22
7847.73,1456.25,1440.25
7860.29,1450.26,1434.28
7872.85,1444.28,1428.31
7885.41,1438.29,1422.34
7897.97,1432.3,1416.37
7910.53,1426.32,1410.41
7923.09,1420.33,1404.44
7935.65,1414.52,1398.64
7948.21,1408.78,1392.92
7960.76,1403.04,1387.2
7973.32,1397.31,1381.48
7985.88,1391.57,1375.76
7998.44,1385.83,1370.05
8011,1380.24,1364.48
8023.56,1374.67,1358.94
8036.12,1369.1,1353.4
8048.68,1363.53,1347.86
8061.24,1357.95,1342.33
8073.79,1352.38,1336.79
8086.35,1346.9,1331.33
8098.91,1341.59,1326.03
8111.47,1336.28,1320.73
8124.03,1330.97,1315.42
8136.59,1325.66,1310.12
8149.15,1320.35,1304.82
8161.71,1315.04,1299.52
8174.27,1309.73,1294.22
8186.82,1304.42,1288.92
8199.38,1299.11,1283.62
8211.94,1293.81,1278.32
8224.5,1288.5,1273.01
8237.06,1283.19,1267.71
8249.62,1278.15,1262.7
8262.18,1273.2,1257.77
8274.74,1268.25,1252.85
8287.29,1263.3,1247.92
8299.85,1258.35,1243
8312.41,1253.4,1238.07
8324.97,1248.45,1233.15
8337.53,1243.5,1228.22
8350.09,1238.55,1223.3
8362.65,1233.6,1218.37
8375.21,1228.65,1213.45
8387.77,1223.7,1208.52
8400.33,1218.75,1203.59
8412.88,1214.11,1198.98
8425.44,1209.48,1194.39
8438,1204.86,1189.79
8450.56,1200.23,1185.2
8463.12,1195.6,1180.6
8475.68,1190.97,1176.01
8488.24,1186.35,1171.41
8500.8,1181.72,1166.82
8513.35,1177.09,1162.22
8525.91,1172.47,1157.63
8538.47,1167.84,1153.03
8551.03,1163.21,1148.44
8563.59,1158.59,1143.84
8576.15,1154.24,1139.52
8588.71,1149.93,1135.22
8601.27,1145.62,1130.93
8613.83,1141.32,1126.64
8626.38,1137.01,1122.35
8638.94,1132.7,1118.05
8651.5,1128.39,1113.76
8664.06,1124.08,1109.47
8676.62,1119.78,1105.18
8689.18,1115.47,1100.88
8701.74,1111.16,1096.59
8714.3,1106.85,1092.3
8726.86,1102.54,1088.01
8739.41,1098.42,1083.89
8751.97,1094.42,1079.9
8764.53,1090.42,1075.91
8777.09,1086.42,1071.91
8789.65,1082.42,1067.92
8802.21,1078.42,1063.93
8814.77,1074.42,1059.94
8827.33,1070.42,1055.95
8839.89,1066.42,1051.95
8852.44,1062.42,1047.96
8865,1058.42,1043.97
8877.56,1054.42,1039.98
8890.12,1050.42,1035.98
8902.68,1046.42,1031.99
8915.24,1042.68,1028.27
8927.8,1038.94,1024.56
8940.36,1035.21,1020.85
8952.92,1031.47,1017.13
8965.47,1027.74,1013.42
8978.03,1024,1009.71
8990.59,1020.27,1006
9003.15,1016.53,1002.29
9015.71,1012.8,998.573
9028.27,1009.06,994.861
9040.83,1005.33,991.149
9053.39,1001.59,987.436
9065.95,997.857,983.724
9078.5,994.153,980.043
9091.06,990.679,976.591
9103.62,987.205,973.139
9116.18,983.731,969.688
9128.74,980.257,966.236
9141.3,976.783,962.784
9153.86,973.309,959.332
9166.42,969.835,955.88
9178.97,966.362,952.429
9191.53,962.887,948.977
9204.09,959.414,945.525
9216.65,955.94,942.073
9229.21,952.466,938.621
9241.77,948.992,935.169
9254.33,945.518,931.718
9266.89,942.263,928.478
9279.45,939.021,925.25
9292,935.779,922.022
9304.56,932.536,918.795
9317.12,929.294,915.567
9329.68,926.052,912.339
9342.24,922.809,909.111
9354.8,919.567,905.883
9367.36,916.325,902.656
9379.92,913.083,899.428
9392.48,909.84,896.2
9405.04,906.598,892.972
9417.59,903.356,889.745
9430.15,900.113,886.517
9442.71,896.979,883.401
9455.27,893.94,880.383
9467.83,890.9,877.365
9480.39,887.861,874.347
9492.95,884.821,871.328
9505.51,881.781,868.31
9518.06,878.742,865.292
9530.62,875.702,862.274
9543.18,872.663,859.255
9555.74,869.623,856.237
9568.3,866.584,853.219
9580.86,863.544,850.201
9593.42,860.504,847.183
9605.98,857.465,844.165
9618.54,854.425,841.147
9631.09,851.585,838.321
9643.65,848.77,835.52
9656.21,845.956,832.72
9668.77,843.142,829.92
9681.33,840.327,827.119
9693.89,837.513,824.319
9706.45,834.699,821.519
9719.01,831.885,818.718
9731.57,829.07,815.918
9744.12,826.256,813.118
9756.68,823.442,810.318
9769.24,820.627,807.517
9781.8,817.813,804.717
9794.36,814.999,801.917
9806.92,812.185,799.116
9819.48,809.543,796.488
9832.04,806.917,793.876
9844.59,804.291,791.264
9857.15,801.665,788.652
9869.71,799.04,786.04
9882.27,796.414,783.428
9894.83,793.788,780.816
9907.39,791.162,778.203
9919.95,788.537,775.591
9932.51,785.911,772.979
9945.07,783.285,770.367
9957.62,780.659,767.755
9970.18,778.034,765.143
9982.74,775.408,762.531
9995.3,772.782,759.919
10007.9,770.271,757.422
10020.4,767.83,754.993
10033,765.388,752.564
10045.5,762.946,750.135
10058.1,760.504,747.706
10070.7,758.062,745.278
10083.2,755.62,742.849
10095.8,753.178,740.42
10108.3,750.736,737.991
10120.9,748.294,735.562
10133.4,745.852,733.133
10146,743.41,730.705
10158.6,740.968,728.276
10171.1,738.526,725.847
10183.7,736.084,723.418
10196.2,733.642,720.989
10208.8,731.202,718.563
10221.4,728.763,716.138
10233.9,726.324,713.712
10246.5,723.885,711.287
10259,721.446,708.862
10271.6,719.006,706.436
10284.2,716.567,704.011
10296.7,714.128,701.585
10309.3,711.689,699.16
10321.8,709.25,696.735
10334.4,706.811,694.309
10346.9,704.372,691.884
10359.5,701.932,689.459
10372.1,699.493,687.033
10384.6,697.054,684.608
10397.2,694.805,682.379
10409.7,692.698,680.297
10422.3,690.591,678.216
10434.9,688.484,676.134
10447.4,686.377,674.052
10460,684.271,671.97
10472.5,682.164,669.888
10485.1,680.057,667.806
10497.7,677.95,665.724
10510.2,675.843,663.643
10522.8,673.736,661.561
10535.3,671.629,659.479
10547.9,669.523,657.397
10560.5,667.416,655.315
10573,665.309,653.233
10585.6,663.202,651.152
10598.1,661.095,649.07
10610.7,659.09,647.078
10623.2,657.102,645.103
10635.8,655.113,643.127
10648.4,653.125,641.152
10660.9,651.137,639.176
10673.5,649.149,637.201
10686,647.161,635.225
10698.6,645.173,633.25
10711.2,643.185,631.274
10723.7,641.197,629.298
10736.3,639.209,627.323
10748.8,637.221,625.347
10761.4,635.233,623.372
10774,633.245,621.396
10786.5,631.257,619.421
10799.1,629.269,617.445
10811.6,627.293,615.482
10824.2,625.405,613.6
10836.7,623.517,611.718
10849.3,621.629,609.836
10861.9,619.741,607.954
10874.4,617.853,606.073
10887,615.965,604.191
10899.5,614.077,602.309
10912.1,612.189,600.427
10924.7,610.301,598.545
10937.2,608.413,596.664
10949.8,606.525,594.782
10962.3,604.637,592.9
10974.9,602.749,591.018
10987.5,600.861,589.137
11000,598.973,587.255
11012.6,597.085,585.373
11025.1,595.233,583.532
11037.7,593.432,581.75
11050.2,591.632,579.969
11062.8,589.831,578.187
11075.4,588.031,576.405
11087.9,586.23,574.623
11100.5,584.429,572.841
11113,582.629,571.06
11125.6,580.829,569.278
11138.2,579.028,567.496
11150.7,577.228,565.715
11163.3,575.427,563.933
11175.8,573.626,562.151
11188.4,571.826,560.369
11201,570.025,558.587
11213.5,568.225,556.806
11226.1,566.424,555.024
11238.6,564.746,553.359
11251.2,563.123,551.748
11263.7,561.499,550.137
11276.3,559.876,548.526
11288.9,558.253,546.914
11301.4,556.63,545.303
11314,555.007,543.692
11326.5,553.384,542.081
11339.1,551.76,540.469
11351.7,550.137,538.858
11364.2,548.514,537.247
11376.8,546.891,535.636
11389.3,545.268,534.024
11401.9,543.644,532.413
11414.5,542.021,530.802
11427,540.398,529.191
11439.6,538.775,527.579
11452.1,537.176,525.992
11464.7,535.698,524.526
11477.2,534.219,523.059
11489.8,532.741,521.592
11502.4,531.263,520.125
11514.9,529.784,518.658
11527.5,528.306,517.191
11540,526.827,515.724
11552.6,525.349,514.257
11565.2,523.87,512.79
11577.7,522.392,511.323
11590.3,520.914,509.856
11602.8,519.435,508.389
11615.4,517.957,506.922
11628,516.478,505.455
11640.5,515,503.988
11653.1,513.522,502.521
11665.6,512.043,501.054
11678.2,510.565,499.587
11690.7,509.1,498.134
11703.3,507.638,496.684
11715.9,506.176,495.234
11728.4,504.714,493.784
11741,503.252,492.334
11753.5,501.79,490.884
11766.1,500.328,489.433
11778.7,498.866,487.983
11791.2,497.404,486.533
11803.8,495.942,485.083
11816.3,494.48,483.633
11828.9,493.018,482.183
11841.5,491.556,480.733
11854,490.094,479.283
11866.6,488.632,477.832
11879.1,487.169,476.382
11891.7,485.707,474.932
11904.2,484.309,473.543
11916.8,483.034,472.274
11929.4,481.76,471.005
11941.9,480.485,469.736
11954.5,479.211,468.467
11967,477.936,467.198
11979.6,476.661,465.929
11992.2,475.387,464.659
12004.7,474.112,463.39
12017.3,472.838,462.121
12029.8,471.563,460.852
12042.4,470.288,459.583
12055,469.014,458.314
12067.5,467.739,457.045
12080.1,466.465,455.776
12092.6,465.19,454.507
12105.2,463.915,453.238
12117.8,462.641,451.968
12130.3,461.366,450.699
12142.9,460.093,449.436
12155.4,458.826,448.191
12168,457.559,446.947
12180.5,456.292,445.703
12193.1,455.025,444.458
12205.7,453.757,443.214
12218.2,452.49,441.97
12230.8,451.223,440.725
12243.3,449.956,439.481
12255.9,448.689,438.236
12268.5,447.421,436.992
12281,446.154,435.748
12293.6,444.887,434.503
12306.1,443.62,433.259
