X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
8930.94,1.56673,1.36108
8940.36,1.56272,1.35733
8949.78,1.5587,1.35358
8959.19,1.55469,1.34984
8968.61,1.55067,1.34609
8978.03,1.54666,1.34234
8987.45,1.54264,1.33859
8996.87,1.53863,1.33485
9006.29,1.53461,1.3311
9015.71,1.5306,1.32735
9025.13,1.52658,1.3236
9034.55,1.52257,1.31986
9043.97,1.51855,1.31611
9053.39,1.51454,1.31236
9062.81,1.51052,1.30861
9072.22,1.5065,1.30487
9081.64,1.50266,1.30126
9091.06,1.499,1.29779
9100.48,1.49534,1.29432
9109.9,1.49167,1.29086
9119.32,1.48801,1.28739
9128.74,1.48435,1.28392
9138.16,1.48068,1.28046
9147.58,1.47702,1.27699
9157,1.47336,1.27352
9166.42,1.46969,1.27005
9175.84,1.46603,1.26659
9185.25,1.46237,1.26312
9194.67,1.4587,1.25965
9204.09,1.45504,1.25619
9213.51,1.45138,1.25272
9222.93,1.44771,1.24925
9232.35,1.44405,1.24578
9241.77,1.44039,1.24232
9251.19,1.43672,1.23885
9260.61,1.43321,1.23556
9270.03,1.4298,1.23239
9279.45,1.42639,1.22922
9288.86,1.42298,1.22605
9298.28,1.41957,1.22287
9307.7,1.41616,1.2197
9317.12,1.41275,1.21653
9326.54,1.40934,1.21336
9335.96,1.40593,1.21019
9345.38,1.40253,1.20702
9354.8,1.39912,1.20384
9364.22,1.39571,1.20067
9373.64,1.3923,1.1975
9383.06,1.38889,1.19433
9392.48,1.38548,1.19116
9401.89,1.38207,1.18799
9411.31,1.37866,1.18481
9420.73,1.37525,1.18164
9430.15,1.37184,1.17847
9439.57,1.36852,1.17539
9448.99,1.36536,1.17247
9458.41,1.36219,1.16955
9467.83,1.35903,1.16662
9477.25,1.35587,1.1637
9486.67,1.3527,1.16078
9496.09,1.34954,1.15785
9505.51,1.34637,1.15493
9514.92,1.34321,1.152
9524.34,1.34005,1.14908
9533.76,1.33688,1.14616
9543.18,1.33372,1.14323
9552.6,1.33055,1.14031
9562.02,1.32739,1.13739
9571.44,1.32422,1.13446
9580.86,1.32106,1.13154
9590.28,1.3179,1.12861
9599.7,1.31473,1.12569
9609.12,1.31157,1.12277
9618.54,1.3084,1.11984
9627.95,1.30551,1.11713
9637.37,1.30266,1.11445
9646.79,1.29981,1.11178
9656.21,1.29696,1.1091
9665.63,1.29411,1.10643
9675.05,1.29126,1.10375
9684.47,1.28841,1.10108
9693.89,1.28556,1.0984
9703.31,1.28271,1.09572
9712.73,1.27986,1.09305
9722.15,1.27701,1.09037
9731.57,1.27417,1.0877
9740.98,1.27132,1.08502
9750.4,1.26847,1.08235
9759.82,1.26562,1.07967
9769.24,1.26277,1.07699
9778.66,1.25992,1.07432
9788.08,1.25707,1.07164
9797.5,1.25422,1.06897
9806.92,1.25137,1.06629
9816.34,1.24866,1.06381
9825.76,1.24597,1.06134
9835.18,1.24328,1.05888
9844.59,1.24058,1.05642
9854.01,1.23789,1.05396
9863.43,1.2352,1.05149
9872.85,1.23251,1.04903
9882.27,1.22981,1.04657
9891.69,1.22712,1.04411
9901.11,1.22443,1.04165
9910.53,1.22174,1.03918
9919.95,1.21904,1.03672
9929.37,1.21635,1.03426
9938.79,1.21366,1.0318
9948.21,1.21096,1.02933
9957.62,1.20827,1.02687
9967.04,1.20558,1.02441
9976.46,1.20289,1.02195
9985.88,1.20019,1.01949
9995.3,1.1975,1.01702
10004.7,1.19495,1.01469
10014.1,1.19254,1.01247
10023.6,1.19013,1.01026
10033,1.18772,1.00805
10042.4,1.18531,1.00584
10051.8,1.1829,1.00362
10061.2,1.18049,1.00141
10070.7,1.17808,0.9992
10080.1,1.17567,0.996987
10089.5,1.17326,0.994775
10098.9,1.17085,0.992562
10108.3,1.16844,0.99035
10117.8,1.16603,0.988138
10127.2,1.16362,0.985925
10136.6,1.16121,0.983713
10146,1.1588,0.981501
10155.4,1.15638,0.979288
10164.8,1.15397,0.977076
10174.3,1.15156,0.974863
10183.7,1.14915,0.972651
10193.1,1.14674,0.970439
10202.5,1.14434,0.968235
10211.9,1.14195,0.966053
10221.4,1.13956,0.963871
10230.8,1.13717,0.961689
10240.2,1.13478,0.959508
10249.6,1.13239,0.957326
10259,1.13,0.955144
10268.5,1.12761,0.952962
10277.9,1.12522,0.950781
10287.3,1.12283,0.948599
10296.7,1.12044,0.946417
10306.1,1.11805,0.944235
10315.6,1.11566,0.942054
10325,1.11327,0.939872
10334.4,1.11088,0.93769
10343.8,1.10849,0.935509
10353.2,1.1061,0.933327
10362.6,1.10371,0.931145
10372.1,1.10132,0.928963
10381.5,1.09893,0.926782
10390.9,1.09657,0.924632
10400.3,1.09454,0.922786
10409.7,1.0925,0.920939
10419.2,1.09047,0.919093
10428.6,1.08843,0.917246
10438,1.0864,0.9154
10447.4,1.08436,0.913554
10456.8,1.08233,0.911707
10466.3,1.08029,0.909861
10475.7,1.07826,0.908014
10485.1,1.07622,0.906168
10494.5,1.07419,0.904322
10503.9,1.07215,0.902475
10513.4,1.07012,0.900629
10522.8,1.06808,0.898782
10532.2,1.06605,0.896936
10541.6,1.06401,0.89509
10551,1.06198,0.893243
10560.5,1.05994,0.891397
10569.9,1.05791,0.88955
10579.3,1.05587,0.887704
10588.7,1.05384,0.885857
10598.1,1.0518,0.884011
10607.5,1.04986,0.882254
10617,1.04794,0.880518
10626.4,1.04602,0.878782
10635.8,1.04411,0.877047
10645.2,1.04219,0.875311
10654.6,1.04027,0.873576
10664.1,1.03835,0.87184
10673.5,1.03643,0.870105
10682.9,1.03451,0.868369
10692.3,1.03259,0.866634
10701.7,1.03068,0.864898
10711.2,1.02876,0.863163
10720.6,1.02684,0.861427
10730,1.02492,0.859692
10739.4,1.023,0.857956
10748.8,1.02108,0.856221
10758.3,1.01916,0.854485
10767.7,1.01725,0.85275
10777.1,1.01533,0.851014
10786.5,1.01341,0.849279
10795.9,1.01149,0.847543
10805.3,1.00957,0.845808
10814.8,1.00771,0.844131
10824.2,1.00591,0.842512
10833.6,1.00411,0.840893
10843,1.00231,0.839274
10852.4,1.0005,0.837655
10861.9,0.998702,0.836036
10871.3,0.9969,0.834417
10880.7,0.995098,0.832797
10890.1,0.993296,0.831178
10899.5,0.991494,0.829559
10909,0.989692,0.82794
10918.4,0.98789,0.826321
10927.8,0.986088,0.824702
10937.2,0.984286,0.823083
10946.6,0.982484,0.821464
10956.1,0.980682,0.819845
10965.5,0.97888,0.818226
10974.9,0.977078,0.816607
10984.3,0.975276,0.814987
10993.7,0.973474,0.813368
11003.2,0.971672,0.811749
11012.6,0.969869,0.81013
11022,0.96809,0.808532
11031.4,0.966393,0.807013
11040.8,0.964696,0.805494
11050.2,0.963,0.803975
11059.7,0.961303,0.802455
11069.1,0.959606,0.800936
11078.5,0.957909,0.799417
11087.9,0.956213,0.797897
11097.3,0.954516,0.796378
11106.8,0.952819,0.794859
11116.2,0.951123,0.793339
11125.6,0.949426,0.79182
11135,0.947729,0.790301
11144.4,0.946032,0.788782
11153.9,0.944336,0.787262
11163.3,0.942639,0.785743
11172.7,0.940942,0.784224
11182.1,0.939246,0.782705
11191.5,0.937549,0.781185
11201,0.935852,0.779666
11210.4,0.934156,0.778147
11219.8,0.932459,0.776628
11229.2,0.930762,0.775108
11238.6,0.929223,0.773739
11248,0.927699,0.772385
11257.5,0.926175,0.77103
11266.9,0.92465,0.769675
11276.3,0.923126,0.76832
11285.7,0.921602,0.766965
11295.1,0.920078,0.76561
11304.6,0.918553,0.764255
11314,0.917029,0.7629
11323.4,0.915505,0.761545
11332.8,0.91398,0.76019
11342.2,0.912456,0.758835
11351.7,0.910932,0.75748
11361.1,0.909407,0.756125
11370.5,0.907883,0.75477
11379.9,0.906359,0.753415
11389.3,0.904834,0.75206
11398.8,0.90331,0.750706
11408.2,0.901786,0.74935
11417.6,0.900261,0.747996
11427,0.898737,0.746641
11436.4,0.897213,0.745286
11445.9,0.895689,0.743931
11455.3,0.894247,0.742654
11464.7,0.89287,0.741439
11474.1,0.891492,0.740224
11483.5,0.890115,0.739009
11492.9,0.888738,0.737794
11502.4,0.887361,0.736579
11511.8,0.885984,0.735364
11521.2,0.884607,0.734149
11530.6,0.88323,0.732934
11540,0.881853,0.731719
11549.5,0.880476,0.730504
11558.9,0.879099,0.729289
11568.3,0.877722,0.728074
11577.7,0.876345,0.726859
11587.1,0.874968,0.725644
11596.6,0.873591,0.724429
11606,0.872214,0.723213
11615.4,0.870837,0.721999
11624.8,0.86946,0.720784
11634.2,0.868083,0.719568
11643.7,0.866706,0.718353
11653.1,0.865329,0.717138
11662.5,0.863952,0.715923
11671.9,0.862575,0.714708
11681.3,0.861201,0.713497
11690.7,0.859852,0.712306
11700.2,0.858502,0.711115
11709.6,0.857153,0.709924
11719,0.855803,0.708733
11728.4,0.854453,0.707542
11737.8,0.853104,0.706351
11747.3,0.851754,0.705161
11756.7,0.850404,0.70397
11766.1,0.849055,0.702779
11775.5,0.847705,0.701588
11784.9,0.846355,0.700397
11794.4,0.845006,0.699206
11803.8,0.843656,0.698015
11813.2,0.842306,0.696824
11822.6,0.840957,0.695634
11832,0.839607,0.694443
11841.5,0.838257,0.693252
11850.9,0.836908,0.692061
11860.3,0.835558,0.69087
11869.7,0.834208,0.689679
11879.1,0.832859,0.688488
11888.6,0.831509,0.687298
11898,0.83016,0.686107
11907.4,0.828951,0.685051
11916.8,0.827782,0.684032
11926.2,0.826613,0.683013
11935.6,0.825444,0.681994
11945.1,0.824274,0.680975
11954.5,0.823105,0.679956
11963.9,0.821936,0.678938
11973.3,0.820767,0.677919
11982.7,0.819597,0.6769
11992.2,0.818428,0.675881
12001.6,0.817259,0.674862
12011,0.81609,0.673843
12020.4,0.81492,0.672825
12029.8,0.813751,0.671806
12039.3,0.812582,0.670787
12048.7,0.811412,0.669768
12058.1,0.810243,0.668749
12067.5,0.809074,0.66773
12076.9,0.807905,0.666711
12086.4,0.806735,0.665692
12095.8,0.805566,0.664674
12105.2,0.804397,0.663655
12114.6,0.803228,0.662636
12124,0.802058,0.661617
12133.4,0.800889,0.660598
12142.9,0.799726,0.659586
12152.3,0.798577,0.658589
12161.7,0.797428,0.657591
12171.1,0.796278,0.656594
12180.5,0.795129,0.655597
12190,0.79398,0.654599
12199.4,0.792831,0.653602
12208.8,0.791681,0.652605
12218.2,0.790532,0.651607
12227.6,0.789383,0.65061
12237.1,0.788234,0.649613
12246.5,0.787085,0.648615
12255.9,0.785935,0.647618
12265.3,0.784786,0.64662
12274.7,0.783637,0.645623
12284.2,0.782488,0.644626
12293.6,0.781339,0.643629
12303,0.780189,0.642631
12312.4,0.77904,0.641634
12321.8,0.777891,0.640636
12331.3,0.776742,0.639639
12340.7,0.775592,0.638642
12350.1,0.774443,0.637644
12359.5,0.773294,0.636647
12368.9,0.772145,0.63565
12378.3,0.771135,0.634777
12387.8,0.770143,0.63392
12397.2,0.769151,0.633063
12406.6,0.768159,0.632206
12416,0.767167,0.631349
12425.4,0.766174,0.630492
12434.9,0.765182,0.629635
12444.3,0.76419,0.628778
12453.7,0.763198,0.627921
12463.1,0.762206,0.627064
12472.5,0.761214,0.626207
12482,0.760222,0.62535
12491.4,0.75923,0.624493
12500.8,0.758238,0.623636
12510.2,0.757246,0.622779
12519.6,0.756254,0.621922
12529.1,0.755262,0.621065
12538.5,0.75427,0.620208
12547.9,0.753277,0.619351
12557.3,0.752285,0.618494
12566.7,0.751293,0.617637
12576.1,0.750301,0.61678
12585.6,0.749309,0.615923
12595,0.748317,0.615066
12604.4,0.747325,0.614209
12613.8,0.746333,0.613352
12623.2,0.745347,0.612502
12632.7,0.744372,0.611668
12642.1,0.743396,0.610834
12651.5,0.742421,0.609999
12660.9,0.741446,0.609165
12670.3,0.740471,0.60833
12679.8,0.739496,0.607496
12689.2,0.73852,0.606661
12698.6,0.737545,0.605827
12708,0.73657,0.604992
12717.4,0.735595,0.604158
12726.9,0.73462,0.603323
12736.3,0.733644,0.602489
12745.7,0.732669,0.601654
12755.1,0.731694,0.60082
12764.5,0.730719,0.599985
12774,0.729744,0.599151
12783.4,0.728768,0.598316
12792.8,0.727793,0.597482
12802.2,0.726818,0.596647
12811.6,0.725843,0.595813
12821,0.724868,0.594978
12830.5,0.723893,0.594144
12839.9,0.722917,0.593309
12849.3,0.721942,0.592475
12858.7,0.720967,0.59164
12868.1,0.72007,0.590879
12877.6,0.719185,0.590129
12887,0.7183,0.589379
12896.4,0.717415,0.588629
12905.8,0.71653,0.587879
12915.2,0.715645,0.587129
12924.7,0.71476,0.58638
12934.1,0.713875,0.58563
12943.5,0.71299,0.58488
12952.9,0.712105,0.58413
12962.3,0.71122,0.58338
12971.8,0.710335,0.58263
12981.2,0.70945,0.58188
12990.6,0.708565,0.58113
13000,0.707681,0.580381
13009.4,0.706796,0.579631
13018.8,0.705911,0.578881
13028.3,0.705026,0.578131
13037.7,0.704141,0.577381
13047.1,0.703256,0.576631
13056.5,0.702371,0.575881
13065.9,0.701486,0.575131
13075.4,0.700601,0.574382
13084.8,0.699716,0.573632
13094.2,0.698831,0.572882
13103.6,0.697946,0.572132
13113,0.697089,0.571406
13122.5,0.696292,0.57073
13131.9,0.695495,0.570053
13141.3,0.694698,0.569377
13150.7,0.693901,0.568701
13160.1,0.693104,0.568025
13169.6,0.692306,0.567348
13179,0.691509,0.566672
13188.4,0.690712,0.565996
13197.8,0.689915,0.565319
13207.2,0.689118,0.564643
13216.7,0.688321,0.563967
13226.1,0.687523,0.563291
13235.5,0.686726,0.562615
13244.9,0.685929,0.561938
13254.3,0.685132,0.561262
13263.7,0.684335,0.560586
13273.2,0.683538,0.55991
13282.6,0.68274,0.559233
13292,0.681943,0.558557
13301.4,0.681146,0.557881
13310.8,0.680349,0.557204
13320.3,0.679552,0.556528
13329.7,0.678755,0.555852
13339.1,0.677957,0.555176
13348.5,0.67716,0.5545
13357.9,0.676363,0.553823
13367.4,0.675566,0.553147
13376.8,0.674798,0.552503
13386.2,0.674041,0.551872
13395.6,0.673284,0.55124
13405,0.672527,0.550609
13414.5,0.67177,0.549977
13423.9,0.671013,0.549346
13433.3,0.670256,0.548714
13442.7,0.6695,0.548083
13452.1,0.668743,0.547451
13461.5,0.667986,0.54682
13471,0.667229,0.546188
13480.4,0.666472,0.545557
13489.8,0.665715,0.544925
13499.2,0.664959,0.544294
13508.6,0.664202,0.543662
13518.1,0.663445,0.543031
13527.5,0.662688,0.5424
13536.9,0.661931,0.541768
13546.3,0.661174,0.541137
13555.7,0.660417,0.540505
13565.2,0.65966,0.539874
13574.6,0.658903,0.539242
13584,0.658147,0.538611
13593.4,0.65739,0.537979
13602.8,0.656633,0.537348
13612.3,0.655876,0.536716
13621.7,0.655119,0.536085
13631.1,0.654371,0.535461
13640.5,0.65369,0.534891
13649.9,0.653008,0.534322
13659.4,0.652327,0.533753
13668.8,0.651646,0.533184
13678.2,0.650964,0.532614
13687.6,0.650283,0.532045
13697,0.649601,0.531476
13706.4,0.64892,0.530906
13715.9,0.648239,0.530337
13725.3,0.647557,0.529768
13734.7,0.646876,0.529199
13744.1,0.646194,0.528629
13753.5,0.645513,0.52806
13763,0.644832,0.527491
13772.4,0.64415,0.526922
13781.8,0.643469,0.526352
13791.2,0.642787,0.525783
13800.6,0.642106,0.525214
13810.1,0.641425,0.524645
13819.5,0.640743,0.524075
13828.9,0.640062,0.523506
13838.3,0.63938,0.522937
13847.7,0.638699,0.522367
13857.2,0.638018,0.521798
13866.6,0.637336,0.521229
13876,0.636655,0.52066
13885.4,0.635974,0.52009
13894.8,0.635292,0.519521
13904.2,0.634626,0.518969
13913.7,0.633979,0.518439
13923.1,0.633332,0.517909
13932.5,0.632686,0.517378
13941.9,0.632039,0.516848
13951.3,0.631392,0.516317
13960.8,0.630745,0.515787
13970.2,0.630098,0.515256
13979.6,0.629451,0.514726
13989,0.628804,0.514195
13998.4,0.628157,0.513665
14007.9,0.62751,0.513134
14017.3,0.626864,0.512604
14026.7,0.626217,0.512074
14036.1,0.62557,0.511543
14045.5,0.624923,0.511013
14055,0.624276,0.510482
14064.4,0.623629,0.509952
14073.8,0.622982,0.509421
14083.2,0.622335,0.508891
14092.6,0.621688,0.50836
14102.1,0.621042,0.50783
14111.5,0.620395,0.5073
14120.9,0.619748,0.506769
14130.3,0.619101,0.506239
14139.7,0.618454,0.505708
14149.1,0.617807,0.505178
14158.6,0.61716,0.504647
14168,0.616513,0.504117
14177.4,0.615914,0.503627
14186.8,0.615328,0.503149
14196.2,0.614741,0.502671
14205.7,0.614155,0.502193
14215.1,0.613569,0.501714
14224.5,0.612982,0.501236
14233.9,0.612396,0.500758
14243.3,0.611809,0.50028
14252.8,0.611223,0.499802
14262.2,0.610637,0.499323
14271.6,0.61005,0.498845
14281,0.609464,0.498367
14290.4,0.608878,0.497889
14299.9,0.608291,0.49741
14309.3,0.607705,0.496932
14318.7,0.607119,0.496454
14328.1,0.606532,0.495976
14337.5,0.605946,0.495497
14346.9,0.60536,0.495019
14356.4,0.604773,0.494541
14365.8,0.604187,0.494063
14375.2,0.6036,0.493584
14384.6,0.603014,0.493106
14394,0.602428,0.492628
14403.5,0.601841,0.49215
14412.9,0.601255,0.491671
14422.3,0.600669,0.491193
14431.7,0.600082,0.490715
14441.1,0.599496,0.490237
14450.6,0.598911,0.48976
14460,0.598358,0.489311
14469.4,0.597805,0.488862
14478.8,0.597252,0.488413
14488.2,0.596699,0.487964
14497.7,0.596146,0.487515
14507.1,0.595593,0.487065
14516.5,0.59504,0.486616
14525.9,0.594487,0.486167
14535.3,0.593934,0.485718
14544.8,0.593381,0.485269
14554.2,0.592827,0.48482
14563.6,0.592274,0.484371
14573,0.591721,0.483922
14582.4,0.591168,0.483472
14591.8,0.590615,0.483023
14601.3,0.590062,0.482574
14610.7,0.589509,0.482125
14620.1,0.588956,0.481676
14629.5,0.588403,0.481227
14638.9,0.58785,0.480778
14648.4,0.587297,0.480329
14657.8,0.586743,0.479879
14667.2,0.58619,0.47943
14676.6,0.585637,0.478981
14686,0.585084,0.478532
14695.5,0.584531,0.478083
14704.9,0.583978,0.477634
14714.3,0.583425,0.477185
14723.7,0.582872,0.476736
14733.1,0.582333,0.476299
14742.6,0.581825,0.47589
14752,0.581316,0.47548
14761.4,0.580807,0.47507
14770.8,0.580298,0.474661
14780.2,0.579789,0.474251
14789.6,0.57928,0.473841
14799.1,0.578771,0.473432
14808.5,0.578262,0.473022
14817.9,0.577753,0.472612
14827.3,0.577245,0.472202
14836.7,0.576736,0.471793
14846.2,0.576227,0.471383
14855.6,0.575718,0.470973
14865,0.575209,0.470564
14874.4,0.5747,0.470154
14883.8,0.574191,0.469744
14893.3,0.573682,0.469335
14902.7,0.573173,0.468925
14912.1,0.572665,0.468515
14921.5,0.572156,0.468106
14930.9,0.571647,0.467696
14940.4,0.571138,0.467286
14949.8,0.570629,0.466876
14959.2,0.57012,0.466467
14968.6,0.569611,0.466057
14978,0.569102,0.465647
14987.5,0.568593,0.465238
14996.9,0.568085,0.464828
15006.3,0.567643,0.464459
15015.7,0.567236,0.464109
15025.1,0.56679,0.463745
15034.5,0.566312,0.463367
15044,0.565834,0.46299
15053.4,0.565357,0.462612
15062.8,0.564879,0.462235
15072.2,0.564401,0.461857
15081.6,0.563923,0.46148
15091.1,0.563445,0.461103
15100.5,0.562967,0.460725
15109.9,0.56249,0.460348
15119.3,0.562012,0.45997
15128.7,0.561534,0.459593
15138.2,0.561056,0.459215
15147.6,0.560578,0.458838
15157,0.560101,0.458461
15166.4,0.559623,0.458083
15175.8,0.559145,0.457706
15185.3,0.558667,0.457328
15194.7,0.558189,0.456951
15204.1,0.557712,0.456574
15213.5,0.557234,0.456196
15222.9,0.556756,0.455819
15232.4,0.556278,0.455441
15241.8,0.5558,0.455064
15251.2,0.555323,0.454686
15260.6,0.554845,0.454309
15270,0.554367,0.453931
15279.4,0.553889,0.453554
15288.9,0.553411,0.453177
15298.3,0.552934,0.452799
15307.7,0.552456,0.452422
15317.1,0.552013,0.452071
15326.5,0.551583,0.45173
15336,0.551152,0.451388
15345.4,0.550721,0.451047
15354.8,0.55029,0.450705
15364.2,0.549859,0.450364
15373.6,0.549428,0.450022
15383.1,0.548998,0.449681
15392.5,0.548567,0.449339
15401.9,0.548136,0.448997
15411.3,0.547705,0.448656
15420.7,0.547274,0.448314
15430.2,0.546843,0.447973
15439.6,0.546413,0.447631
15449,0.545982,0.44729
15458.4,0.545551,0.446948
15467.8,0.54512,0.446607
15477.2,0.544689,0.446265
15486.7,0.544259,0.445923
15496.1,0.543828,0.445582
15505.5,0.543397,0.44524
15514.9,0.542966,0.444899
15524.3,0.542535,0.444557
15533.8,0.542104,0.444216
15543.2,0.541673,0.443874
15552.6,0.541243,0.443532
15562,0.540812,0.443191
15571.4,0.540381,0.442849
15580.9,0.53995,0.442508
15590.3,0.539519,0.442166
15599.7,0.539089,0.441825
15609.1,0.538658,0.441483
15618.5,0.538257,0.441169
15628,0.537858,0.440857
15637.4,0.53746,0.440545
15646.8,0.537062,0.440233
15656.2,0.536664,0.439921
15665.6,0.536266,0.43961
15675.1,0.535868,0.439298
15684.5,0.535469,0.438986
15693.9,0.535071,0.438674
15703.3,0.534673,0.438363
15712.7,0.534275,0.438051
15722.1,0.533877,0.437739
15731.6,0.533479,0.437427
15741,0.533081,0.437116
15750.4,0.532682,0.436804
15759.8,0.532284,0.436492
15769.2,0.531886,0.43618
15778.7,0.531488,0.435869
15788.1,0.53109,0.435557
15797.5,0.530692,0.435245
15806.9,0.530293,0.434933
15816.3,0.529895,0.434622
15825.8,0.529497,0.43431
15835.2,0.529099,0.433998
15844.6,0.528701,0.433686
15854,0.528303,0.433375
15863.4,0.527905,0.433063
15872.9,0.527506,0.432751
15882.3,0.527108,0.432439
15891.7,0.52671,0.432128
15901.1,0.526312,0.431816
15910.5,0.525914,0.431504
15919.9,0.525516,0.431192
15929.4,0.525144,0.430903
15938.8,0.524772,0.430614
15948.2,0.5244,0.430324
15957.6,0.524028,0.430035
15967,0.523656,0.429746
15976.5,0.523284,0.429457
15985.9,0.522912,0.429168
15995.3,0.522541,0.428878
16004.7,0.522169,0.428589
16014.1,0.521797,0.4283
16023.6,0.521425,0.428011
16033,0.521053,0.427721
16042.4,0.520681,0.427432
16051.8,0.520309,0.427143
16061.2,0.519938,0.426854
16070.7,0.519566,0.426565
16080.1,0.519194,0.426275
16089.5,0.518822,0.425986
16098.9,0.51845,0.425697
16108.3,0.518078,0.425408
16117.8,0.517706,0.425118
16127.2,0.517335,0.424829
16136.6,0.516963,0.42454
16146,0.516591,0.424251
16155.4,0.516219,0.423962
16164.8,0.515847,0.423672
16174.3,0.515475,0.423383
16183.7,0.515103,0.423094
16193.1,0.514732,0.422805
16202.5,0.51436,0.422515
16211.9,0.513988,0.422226
16221.4,0.513616,0.421937
16230.8,0.513246,0.421649
16240.2,0.512893,0.421379
16249.6,0.51254,0.421108
16259,0.512186,0.420838
16268.5,0.511833,0.420568
16277.9,0.51148,0.420297
16287.3,0.511127,0.420027
16296.7,0.510774,0.419756
16306.1,0.510421,0.419486
16315.6,0.510068,0.419215
16325,0.509715,0.418945
16334.4,0.509362,0.418674
16343.8,0.509009,0.418404
16353.2,0.508656,0.418134
16362.6,0.508303,0.417863
16372.1,0.50795,0.417593
16381.5,0.507596,0.417322
16390.9,0.507243,0.417052
16400.3,0.50689,0.416781
16409.7,0.506537,0.416511
16419.2,0.506184,0.41624
16428.6,0.505831,0.41597
16438,0.505478,0.4157
16447.4,0.505125,0.415429
16456.8,0.504772,0.415159
16466.3,0.504419,0.414888
16475.7,0.504066,0.414618
16485.1,0.503713,0.414347
16494.5,0.503359,0.414077
16503.9,0.503006,0.413806
16513.4,0.502653,0.413536
16522.8,0.5023,0.413266
16532.2,0.501947,0.412995
16541.6,0.501601,0.412731
16551,0.501287,0.412494
16560.5,0.500973,0.412258
16569.9,0.500659,0.412021
16579.3,0.500345,0.411785
16588.7,0.500031,0.411548
16598.1,0.499717,0.411312
16607.5,0.499403,0.411076
16617,0.499089,0.410839
16626.4,0.498774,0.410603
16635.8,0.49846,0.410366
16645.2,0.498146,0.41013
16654.6,0.497832,0.409894
16664.1,0.497518,0.409657
16673.5,0.497204,0.409421
16682.9,0.49689,0.409184
16692.3,0.496576,0.408948
16701.7,0.496262,0.408712
16711.2,0.495948,0.408475
16720.6,0.495634,0.408239
16730,0.49532,0.408002
16739.4,0.495006,0.407766
16748.8,0.494692,0.407529
16758.3,0.494378,0.407293
16767.7,0.494064,0.407057
16777.1,0.49375,0.40682
16786.5,0.493436,0.406584
16795.9,0.493122,0.406347
16805.3,0.492808,0.406111
16814.8,0.492494,0.405875
16824.2,0.49218,0.405638
16833.6,0.491866,0.405402
16843,0.491552,0.405165
16852.4,0.491238,0.404929
16861.9,0.490924,0.404693
16871.3,0.490612,0.404458
16880.7,0.490316,0.404236
16890.1,0.490019,0.404013
16899.5,0.489723,0.403791
16909,0.489426,0.403569
16918.4,0.48913,0.403347
16927.8,0.488834,0.403124
16937.2,0.488537,0.402902
16946.6,0.488241,0.40268
16956.1,0.487944,0.402457
16965.5,0.487648,0.402235
16974.9,0.487352,0.402013
16984.3,0.487055,0.401791
16993.7,0.486759,0.401568
17003.2,0.486462,0.401346
17012.6,0.486166,0.401124
17022,0.48587,0.400901
17031.4,0.485573,0.400679
17040.8,0.485277,0.400457
17050.2,0.48498,0.400234
17059.7,0.484684,0.400012
17069.1,0.484388,0.39979
17078.5,0.484091,0.399568
17087.9,0.483795,0.399345
17097.3,0.483498,0.399123
17106.8,0.483202,0.398901
17116.2,0.482906,0.398678
17125.6,0.482609,0.398456
17135,0.482313,0.398234
17144.4,0.482017,0.398012
17153.9,0.48172,0.397789
17163.3,0.481424,0.397567
17172.7,0.481127,0.397345
17182.1,0.480831,0.397122
17191.5,0.480535,0.3969
17201,0.48024,0.396679
17210.4,0.479961,0.396471
17219.8,0.479682,0.396263
17229.2,0.479404,0.396055
17238.6,0.479125,0.395846
17248,0.478846,0.395638
17257.5,0.478567,0.39543
17266.9,0.478289,0.395222
17276.3,0.47801,0.395014
17285.7,0.477731,0.394805
17295.1,0.477452,0.394597
17304.6,0.477174,0.394389
17314,0.476895,0.394181
17323.4,0.476616,0.393973
17332.8,0.476337,0.393765
17342.2,0.476059,0.393556
17351.7,0.47578,0.393348
17361.1,0.475501,0.39314
17370.5,0.475222,0.392932
17379.9,0.474944,0.392724
17389.3,0.474665,0.392516
17398.8,0.474386,0.392307
17408.2,0.474107,0.392099
17417.6,0.473829,0.391891
17427,0.47355,0.391683
17436.4,0.473271,0.391475
17445.8,0.472992,0.391266
17455.3,0.472714,0.391058
17464.7,0.472435,0.39085
17474.1,0.472156,0.390642
17483.5,0.471877,0.390434
17492.9,0.471599,0.390225
17502.4,0.47132,0.390017
17511.8,0.471041,0.389809
17521.2,0.470762,0.389601
17530.6,0.470486,0.389394
17540,0.470236,0.389211
17549.5,0.469986,0.389028
17558.9,0.469737,0.388846
17568.3,0.469487,0.388663
17577.7,0.469238,0.38848
17587.1,0.468988,0.388297
17596.6,0.468739,0.388114
17606,0.468489,0.387931
17615.4,0.46824,0.387748
17624.8,0.46799,0.387565
17634.2,0.467741,0.387382
17643.7,0.467491,0.387199
17653.1,0.467242,0.387016
17662.5,0.466992,0.386833
17671.9,0.466743,0.38665
17681.3,0.466493,0.386467
17690.7,0.466244,0.386284
17700.2,0.465994,0.386101
17709.6,0.465745,0.385918
17719,0.465495,0.385735
17728.4,0.465246,0.385552
17737.8,0.464996,0.385369
17747.3,0.464747,0.385186
17756.7,0.464497,0.385003
17766.1,0.464248,0.38482
17775.5,0.463998,0.384637
17784.9,0.463749,0.384454
