X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
5261.65,4322.26,4295.79
5274.95,4293.98,4267.52
5288.26,4267.01,4240.54
5301.56,4240.42,4213.96
5314.86,4213.84,4187.37
5328.17,4187.25,4160.79
5341.47,4160.67,4134.2
5354.77,4134.08,4107.61
5368.07,4107.49,4081.03
5381.38,4080.97,4054.5
5394.68,4056.42,4029.96
5407.98,4031.88,4005.41
5421.29,4007.34,3980.87
5434.59,3982.8,3956.33
5447.89,3958.26,3931.79
5461.19,3933.71,3907.25
5474.5,3909.17,3882.7
5487.8,3884.71,3858.25
5501.1,3861.49,3835.22
5514.41,3838.28,3812.19
5527.71,3815.06,3789.15
5541.01,3791.85,3766.12
5554.31,3768.63,3743.09
5567.62,3745.41,3720.06
5580.92,3722.2,3697.02
5594.22,3699.01,3674.01
5607.53,3677.29,3652.3
5620.83,3655.58,3630.59
5634.13,3633.87,3608.87
5647.44,3612.16,3587.16
5660.74,3590.44,3565.45
5674.04,3568.73,3543.73
5687.34,3547.02,3522.02
5700.65,3525.3,3500.31
5713.95,3505.12,3480.02
5727.25,3485.26,3460.04
5740.56,3465.4,3440.06
5753.86,3445.55,3420.08
5767.16,3425.69,3400.1
5780.46,3405.83,3380.13
5793.77,3385.98,3360.15
5807.07,3366.12,3340.17
5820.37,3346.64,3320.69
5833.68,3327.7,3301.94
5846.98,3308.76,3283.19
5860.28,3289.83,3264.45
5873.58,3270.89,3245.7
5886.89,3251.95,3226.96
5900.19,3233.02,3208.21
5913.49,3214.08,3189.46
5926.8,3195.14,3170.72
5940.1,3177.32,3152.94
5953.4,3159.61,3135.25
5966.71,3141.89,3117.57
5980.01,3124.18,3099.88
5993.31,3106.47,3082.19
6006.61,3088.68,3064.44
6019.92,3070.81,3046.61
6033.22,3052.94,3028.79
6046.52,3035.26,3011.18
6059.83,3018.41,2994.51
6073.13,3001.56,2977.85
6086.43,2984.72,2961.18
6099.73,2967.87,2944.51
6113.04,2951.02,2927.85
6126.34,2934.17,2911.18
6139.64,2917.33,2894.51
6152.95,2900.48,2877.85
6166.25,2883.91,2861.38
6179.55,2868.19,2845.52
6192.85,2852.48,2829.66
6206.16,2836.77,2813.8
6219.46,2821.06,2797.94
6232.76,2805.34,2782.08
6246.07,2789.63,2766.22
6259.37,2773.92,2750.36
6272.67,2758.2,2734.5
6285.98,2742.73,2718.91
6299.28,2728.06,2704.24
6312.58,2713.4,2689.58
6325.88,2698.74,2674.92
6339.19,2684.08,2660.26
6352.49,2669.42,2645.6
6365.79,2654.75,2630.93
6379.1,2640.09,2616.27
6392.4,2625.43,2601.61
6405.7,2610.77,2586.95
6419,2596.96,2573.28
6432.31,2583.18,2559.64
6445.61,2569.39,2545.99
6458.91,2555.61,2532.35
6472.22,2541.82,2518.7
6485.52,2528.03,2505.06
6498.82,2514.25,2491.41
6512.12,2500.46,2477.77
6525.43,2486.68,2464.12
6538.73,2473.5,2451.03
6552.03,2460.75,2438.33
6565.34,2448.01,2425.63
6578.64,2435.26,2412.93
6591.94,2422.52,2400.23
6605.25,2409.77,2387.53
6618.55,2397.03,2374.84
6631.85,2384.29,2362.14
6645.15,2371.54,2349.44
6658.46,2358.8,2336.74
6671.76,2346.86,2324.82
6685.06,2334.96,2312.93
6698.37,2323.06,2301.05
6711.67,2311.16,2289.16
6724.97,2299.26,2277.27
6738.27,2287.35,2265.39
6751.58,2275.45,2253.5
6764.88,2263.55,2241.62
6778.18,2251.65,2229.73
6791.49,2239.9,2218
6804.79,2228.83,2206.97
6818.09,2217.76,2195.94
6831.4,2206.68,2184.91
6844.7,2195.61,2173.88
6858,2184.53,2162.85
6871.3,2173.46,2151.82
6884.61,2162.39,2140.79
6897.91,2151.31,2129.76
6911.21,2140.24,2118.73
6924.51,2129.3,2107.84
6937.82,2118.92,2097.52
6951.12,2108.55,2087.21
6964.42,2098.17,2076.89
6977.73,2087.8,2066.58
6991.03,2077.43,2056.26
7004.33,2067.05,2045.94
7017.64,2056.68,2035.63
7030.94,2046.3,2025.31
7044.24,2035.93,2015
7057.54,2025.59,2004.71
7070.85,2015.96,1995.08
7084.15,2006.34,1985.46
7097.45,1996.71,1975.84
7110.76,1987.09,1966.21
7124.06,1977.47,1956.59
7137.36,1967.84,1946.96
7150.66,1958.22,1937.34
7163.97,1948.59,1927.72
7177.27,1938.97,1918.09
7190.57,1929.35,1908.47
7203.88,1920.16,1899.31
7217.18,1911.18,1890.39
7230.48,1902.2,1881.47
7243.79,1893.23,1872.55
7257.09,1884.25,1863.63
7270.39,1875.28,1854.71
7283.69,1866.3,1845.79
7297,1857.33,1836.88
7310.3,1848.35,1827.95
7323.6,1839.38,1819.03
7336.91,1830.44,1810.15
7350.21,1822.06,1801.78
7363.51,1813.67,1793.41
7376.81,1805.29,1785.04
7390.12,1796.9,1776.67
7403.42,1788.52,1768.3
7416.72,1780.13,1759.93
7430.03,1771.75,1751.56
7443.33,1763.36,1743.18
7456.63,1754.98,1734.81
7469.93,1746.6,1726.44
7483.24,1738.39,1718.25
7496.54,1730.56,1710.46
7509.84,1722.74,1702.66
7523.15,1714.92,1694.86
7536.45,1707.09,1687.07
7549.75,1699.27,1679.27
7563.05,1691.45,1671.47
7576.36,1683.62,1663.67
7589.66,1675.8,1655.88
7602.96,1667.97,1648.08
7616.27,1660.15,1640.28
7629.57,1652.53,1632.69
7642.87,1645.29,1625.49
7656.18,1638.05,1618.3
7669.48,1630.82,1611.1
7682.78,1623.58,1603.9
7696.08,1616.34,1596.7
7709.39,1609.1,1589.5
7722.69,1601.87,1582.31
7735.99,1594.63,1575.11
7749.3,1587.39,1567.91
7762.6,1580.16,1560.71
7775.9,1572.95,1553.54
7789.2,1566.17,1546.79
7802.51,1559.39,1540.03
7815.81,1552.61,1533.28
7829.11,1545.82,1526.52
7842.42,1539.04,1519.76
7855.72,1532.26,1513.01
7869.02,1525.48,1506.25
7882.32,1518.7,1499.5
7895.63,1511.92,1492.74
7908.93,1505.13,1485.98
7922.23,1498.35,1479.23
7935.54,1491.76,1472.66
7948.84,1485.28,1466.21
7962.14,1478.79,1459.75
7975.45,1472.31,1453.29
7988.75,1465.83,1446.83
8002.05,1459.37,1440.41
8015.35,1453.1,1434.16
8028.66,1446.83,1427.91
8041.96,1440.55,1421.66
8055.26,1434.28,1415.41
8068.56,1428.01,1409.16
8081.87,1421.73,1402.91
8095.17,1415.73,1396.94
8108.47,1409.72,1390.98
8121.78,1403.72,1385.01
8135.08,1397.71,1379.04
8148.38,1391.71,1373.07
8161.69,1385.71,1367.11
8174.99,1379.7,1361.14
8188.29,1373.7,1355.17
8201.59,1367.69,1349.21
8214.9,1361.69,1343.24
8228.2,1355.68,1337.27
8241.5,1349.73,1331.35
8254.81,1344.17,1325.8
8268.11,1338.6,1320.25
8281.41,1333.04,1314.7
8294.71,1327.47,1309.14
8308.02,1321.91,1303.59
8321.32,1316.34,1298.04
8334.62,1310.78,1292.49
8347.93,1305.22,1286.94
8361.23,1299.65,1281.38
8374.53,1294.09,1275.83
8387.84,1288.52,1270.28
8401.14,1282.96,1264.73
8414.44,1277.75,1259.57
8427.74,1272.54,1254.4
8441.05,1267.33,1249.24
8454.35,1262.12,1244.07
8467.65,1256.9,1238.91
8480.96,1251.69,1233.75
8494.26,1246.48,1228.58
8507.56,1241.27,1223.42
8520.86,1236.06,1218.25
8534.17,1230.84,1213.09
8547.47,1225.63,1207.92
8560.77,1220.42,1202.76
8574.08,1215.46,1197.82
8587.38,1210.61,1192.98
8600.68,1205.76,1188.15
8613.99,1200.91,1183.31
8627.29,1196.06,1178.47
8640.59,1191.21,1173.63
8653.89,1186.36,1168.8
8667.2,1181.51,1163.96
8680.5,1176.66,1159.12
8693.8,1171.81,1154.28
8707.11,1166.97,1149.45
8720.41,1162.12,1144.61
8733.71,1157.31,1139.82
8747.01,1152.81,1135.35
8760.32,1148.3,1130.87
8773.62,1143.79,1126.4
8786.92,1139.29,1121.93
8800.23,1134.78,1117.46
8813.53,1130.27,1112.98
8826.83,1125.77,1108.51
8840.13,1121.26,1104.04
8853.44,1116.75,1099.57
8866.74,1112.24,1095.1
8880.04,1107.74,1090.62
8893.35,1103.23,1086.15
8906.65,1098.81,1081.76
8919.95,1094.62,1077.59
8933.25,1090.42,1073.42
8946.56,1086.23,1069.25
8959.86,1082.04,1065.08
8973.16,1077.85,1060.91
8986.47,1073.65,1056.74
8999.77,1069.46,1052.57
9013.07,1065.27,1048.4
9026.38,1061.07,1044.23
9039.68,1056.88,1040.06
9052.98,1052.69,1035.88
9066.28,1048.49,1031.71
9079.59,1044.36,1027.6
9092.89,1040.46,1023.72
9106.19,1036.56,1019.84
9119.5,1032.66,1015.96
9132.8,1028.75,1012.08
