X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
1405.03,405.148,404.203
1417.59,394.539,393.562
1430.15,384.074,383.154
1442.71,373.661,372.796
1455.27,364.124,363.259
1467.83,354.587,353.722
1480.39,345.765,344.9
1492.95,337.092,336.227
1505.51,328.92,328.055
1518.06,320.943,320.078
1530.62,312.994,312.129
1543.18,305.232,304.366
1555.74,297.469,296.604
1568.3,290.487,289.621
1580.86,283.676,282.81
1593.42,276.988,276.122
1605.98,270.527,269.662
1618.54,264.067,263.201
1631.09,258.084,257.219
1643.65,252.165,251.3
1656.21,246.36,245.495
1668.77,240.781,239.915
1681.33,235.201,234.336
1693.89,230.014,229.149
1706.45,224.933,224.068
1719.01,219.89,219.024
1731.57,215.044,214.178
1744.12,210.198,209.333
1756.68,205.641,204.799
1769.24,201.338,200.541
1781.8,197.036,196.283
1794.36,192.931,192.189
1806.92,188.895,188.153
1819.48,184.858,184.116
1832.04,181.034,180.292
1844.6,177.219,176.477
1857.15,173.459,172.718
1869.71,169.966,169.225
1882.27,166.473,165.731
1894.83,163.073,162.318
1907.39,159.884,159.087
1919.95,156.695,155.856
1932.51,153.58,152.729
1945.07,150.597,149.787
1957.62,147.615,146.846
1970.18,144.713,143.971
1982.74,141.973,141.232
1995.3,139.233,138.492
2007.86,136.456,135.714
2020.42,133.972,133.23
2032.98,131.488,130.746
2045.54,129.02,128.279
2058.1,126.672,125.93
2070.65,124.324,123.582
2083.21,121.976,121.234
2095.77,119.751,119.013
2108.33,117.535,116.801
2120.89,115.319,114.588
2133.45,113.274,112.547
2146.01,111.285,110.562
2158.57,109.296,108.577
2171.13,107.353,106.637
2183.68,105.475,104.763
2196.24,103.597,102.889
2208.8,101.729,101.024
2221.36,100.003,99.3022
2233.92,98.2772,97.58
2246.48,96.5513,95.8577
2259.04,94.9115,94.2215
2271.6,93.3202,92.6337
2284.16,91.7288,91.0458
2296.71,90.1545,89.4751
2309.27,88.6882,88.0123
2321.83,87.222,86.5494
2334.39,85.7557,85.0866
2346.95,84.3537,83.6861
2359.51,83.0037,82.3361
2372.07,81.6536,80.9861
2384.63,80.3036,79.636
2397.19,79.0439,78.3793
2409.74,77.7952,77.1339
2422.3,76.5466,75.8886
2434.86,75.3087,74.6545
2447.42,74.1328,73.4852
2459.98,72.9568,72.3158
2472.54,71.7808,71.1464
2485.1,70.6513,70.0209
2497.66,69.5899,68.9594
2510.22,68.5285,67.898
2522.77,67.467,66.8366
2535.33,66.436,65.8071
2547.89,65.4347,64.809
2560.45,64.4335,63.811
2573.01,63.4323,62.8129
2585.57,62.4896,61.8715
2598.13,61.5854,60.9673
2610.69,60.6813,60.0632
2623.24,59.7772,59.1591
2635.8,58.8994,58.2846
2648.36,58.044,57.4353
2660.92,57.1886,56.586
2673.48,56.3332,55.7366
2686.04,55.5101,54.9167
2698.6,54.7219,54.1285
2711.16,53.9337,53.3403
2723.72,53.1454,52.5521
2736.27,52.3818,51.7894
2748.83,51.666,51.0764
2761.39,50.9501,50.3634
2773.95,50.2342,49.6504
2786.51,49.52,48.9391
2799.07,48.8473,48.2692
2811.63,48.1745,47.5993
2824.19,47.5017,46.9294
2836.75,46.829,46.2596
2849.3,46.2007,45.6341
2861.86,45.588,45.0242
2874.42,44.9753,44.4142
2886.98,44.3626,43.8043
2899.54,43.7629,43.2074
2912.1,43.1963,42.6435
2924.66,42.6298,42.0797
2937.22,42.0633,41.5159
2949.78,41.4967,40.9521
2962.33,40.9535,40.4096
2974.89,40.4184,39.8745
2987.45,39.8833,39.3393
3000.01,39.3481,38.8042
3012.57,38.841,38.2858
3025.13,38.3542,37.8043
3037.69,37.8674,37.3227
3050.25,37.3806,36.8412
3062.81,36.8938,36.3596
3075.36,36.4268,35.8952
3087.92,35.9792,35.4476
3100.48,35.5315,35
3113.04,35.0839,34.5523
3125.6,34.6362,34.1047
3138.16,34.2106,33.6809
3150.72,33.7932,33.2661
3163.28,33.3758,32.8512
3175.84,32.9584,32.4363
3188.39,32.541,32.0215
3200.95,32.1567,31.6396
3213.51,31.7771,31.2626
3226.07,31.3976,30.8855
3238.63,31.0181,30.5085
3251.19,30.6386,30.1314
3263.75,30.2781,29.7712
3276.31,29.9208,29.4139
3288.86,29.5634,29.0566
3301.42,29.2061,28.6992
3313.98,28.8488,28.3419
3326.54,28.5187,28.0139
3339.1,28.1939,27.6914
3351.66,27.869,27.369
3364.22,27.5442,27.0465
3376.78,27.2193,26.7241
3389.34,26.9087,26.4158
3401.89,26.6052,26.1147
3414.45,26.3018,25.8136
3427.01,25.9983,25.5125
3439.57,25.6949,25.2114
3452.13,25.4026,24.9214
3464.69,25.1263,24.6474
3477.25,24.85,24.3734
3489.81,24.5738,24.0994
3502.37,24.2975,23.8254
3514.92,24.0212,23.5515
3527.48,23.7631,23.2934
3540.04,23.5051,23.0354
3552.6,23.2471,22.7774
3565.16,22.9892,22.5194
3577.72,22.7312,22.2614
3590.28,22.4851,22.0154
3602.84,22.2478,21.7781
3615.4,22.0105,21.5407
3627.95,21.7732,21.3034
3640.51,21.5359,21.0661
3653.07,21.2987,20.8289
3665.63,21.0809,20.6133
3678.19,20.8631,20.3977
3690.75,20.6453,20.182
3703.31,20.4275,19.9664
3715.87,20.2097,19.7508
3728.43,19.9962,19.5394
3740.98,19.7942,19.3395
3753.54,19.5922,19.1396
3766.1,19.3901,18.9397
3778.66,19.1881,18.7398
3791.22,18.986,18.5398
3803.78,18.791,18.346
3816.34,18.6043,18.1593
3828.9,18.4176,17.9725
3841.46,18.2309,17.7858
3854.01,18.0441,17.5991
3866.57,17.8574,17.4124
3879.13,17.6793,17.2354
3891.69,17.5077,17.0658
3904.25,17.3361,16.8963
3916.81,17.1645,16.7267
3929.37,16.9929,16.5572
3941.93,16.8213,16.3876
3954.49,16.655,16.2224
3967.04,16.4938,16.0611
3979.6,16.3326,15.8999
3992.16,16.1714,15.7387
4004.72,16.0124,15.5797
4017.28,15.8571,15.4245
4029.84,15.7057,15.2738
4042.4,15.5602,15.1303
4054.96,15.4148,14.9868
4067.51,15.2694,14.8434
4080.07,15.124,14.6999
4092.63,14.9785,14.5564
4105.19,14.834,14.4137
4117.75,14.6982,14.2778
4130.31,14.5623,14.142
4142.87,14.4265,14.0062
4155.43,14.2906,13.8703
4167.99,14.1548,13.7345
4180.54,14.0189,13.5986
4193.1,13.891,13.472
4205.66,13.766,13.349
4218.22,13.641,13.2259
4230.78,13.5161,13.1028
4243.34,13.3911,12.9798
4255.9,13.2662,12.8567
4268.46,13.143,12.7353
4281.02,13.027,12.6208
4293.57,12.911,12.5064
4306.13,12.795,12.3919
4318.69,12.6791,12.2774
4331.25,12.5631,12.1629
4343.81,12.4471,12.0484
4356.37,12.337,11.9393
4368.93,12.2311,11.8339
4381.49,12.1252,11.7285
4394.05,12.0192,11.6231
4406.6,11.9133,11.5177
4419.16,11.8074,11.4124
4431.72,11.7014,11.307
4444.28,11.6021,11.2087
4456.84,11.5044,11.1119
4469.4,11.4066,11.0152
4481.96,11.3088,10.9185
4494.52,11.211,10.8218
4507.08,11.1132,10.7251
4519.63,11.0154,10.6283
4532.19,10.9239,10.5376
4544.75,10.8333,10.4477
4557.31,10.7426,10.3577
4569.87,10.6519,10.2677
4582.43,10.5612,10.1777
4594.99,10.4705,10.0877
4607.55,10.3798,9.99777
4620.11,10.2955,9.91428
4632.66,10.212,9.83166
4645.22,10.1285,9.74903
4657.78,10.045,9.6664
4670.34,9.96154,9.58377
4682.9,9.87805,9.50113
4695.46,9.79456,9.41851
4708.02,9.71576,9.34068
4720.58,9.63881,9.26474
4733.14,9.56186,9.1888
4745.69,9.48491,9.11286
4758.25,9.40795,9.03692
4770.81,9.331,8.96098
4783.37,9.25405,8.88504
4795.93,9.17955,8.81142
4808.49,9.10887,8.74139
4821.05,9.03817,8.67136
4833.61,8.96749,8.60134
4846.17,8.89679,8.53131
4858.72,8.82611,8.46128
4871.28,8.75541,8.39125
4883.84,8.68472,8.32122
4896.4,8.61842,8.25571
4908.96,8.55256,8.19067
4921.52,8.4867,8.12563
4934.08,8.42084,8.06058
4946.64,8.35498,7.99554
4959.19,8.28911,7.9305
4971.75,8.22326,7.86546
4984.31,8.15895,7.80195
4996.87,8.09763,7.74141
5009.43,8.03766,7.68208
5021.99,7.97815,7.62316
5034.55,7.91863,7.56425
5047.11,7.85912,7.50533
5059.67,7.79961,7.44641
5072.22,7.74009,7.3875
5084.78,7.68257,7.33067
5097.34,7.62674,7.27563
5109.9,7.57091,7.22058
5122.46,7.51508,7.16554
5135.02,7.45925,7.11049
5147.58,7.40342,7.05545
5160.14,7.34759,7.0004
5172.7,7.29177,6.94536
5185.25,7.23879,6.89305
5197.81,7.18729,6.84217
5210.37,7.1358,6.79129
5222.93,7.0843,6.74041
5235.49,7.03281,6.68953
5248.05,6.98131,6.63865
5260.61,6.92982,6.58777
5273.17,6.87832,6.53689
5285.73,6.82929,6.48856
5298.28,6.78181,6.44184
5310.84,6.73433,6.39511
5323.4,6.68685,6.34838
5335.96,6.63937,6.30165
5348.52,6.59189,6.25493
5361.08,6.54441,6.2082
5373.64,6.49693,6.16147
5386.2,6.45116,6.11638
5398.75,6.4078,6.07362
5411.31,6.36445,6.03085
5423.87,6.32109,5.98808
5436.43,6.27774,5.94531
5448.99,6.23439,5.90255
5461.55,6.19103,5.85978
5474.11,6.14768,5.81701
5486.67,6.10432,5.77424
5499.23,6.06377,5.73441
5511.79,6.02328,5.69465
5524.34,5.9828,5.65489
5536.9,5.94232,5.61513
5549.46,5.90184,5.57538
5562.02,5.86135,5.53562
5574.58,5.82087,5.49586
5587.14,5.78039,5.45611
5599.7,5.74134,5.41778
5612.26,5.70403,5.38117
5624.81,5.66671,5.34457
5637.37,5.62939,5.30796
5649.93,5.59207,5.27136
5662.49,5.55475,5.23475
5675.05,5.51744,5.19815
5687.61,5.48012,5.16154
5700.17,5.4428,5.12493
5712.73,5.40798,5.0907
5725.29,5.37387,5.05715
5737.84,5.33977,5.0236
5750.4,5.30567,4.99006
5762.96,5.27157,4.95651
5775.52,5.23747,4.92297
5788.08,5.20337,4.88942
5800.64,5.16927,4.85588
5813.2,5.13517,4.82233
5825.76,5.10309,4.7908
5838.32,5.07136,4.75961
5850.87,5.03962,4.72843
5863.43,5.00788,4.69724
5875.99,4.97614,4.66605
5888.55,4.94441,4.63486
5901.11,4.91267,4.60367
5913.67,4.88093,4.57248
5926.23,4.84919,4.5413
5938.79,4.81953,4.51208
5951.35,4.7902,4.48318
5963.9,4.76087,4.45429
5976.46,4.73155,4.4254
5989.02,4.70222,4.3965
6001.58,4.67295,4.36769
6014.14,4.64401,4.33946
6026.7,4.61508,4.31123
6039.26,4.58614,4.28301
6051.82,4.55865,4.25611
6064.38,4.53204,4.23001
6076.93,4.50542,4.20392
6089.49,4.47881,4.17783
6102.05,4.45219,4.15173
6114.61,4.42558,4.12564
6127.17,4.39896,4.09955
6139.73,4.37235,4.07345
6152.29,4.34573,4.04736
6164.85,4.31936,4.02153
6177.41,4.29439,3.9972
6189.96,4.26942,3.97288
6202.52,4.24445,3.94856
6215.08,4.21948,3.92424
6227.64,4.19451,3.89991
6240.2,4.16954,3.87559
6252.76,4.14457,3.85127
6265.32,4.1196,3.82694
6277.88,4.09463,3.80262
6290.43,4.07099,3.77947
6302.99,4.04827,3.75713
6315.55,4.02555,3.73479
6328.11,4.00283,3.71245
6340.67,3.98011,3.6901
6353.23,3.95739,3.66776
6365.79,3.93467,3.64542
6378.35,3.91195,3.62308
6390.91,3.88923,3.60074
6403.46,3.86651,3.5784
6416.02,3.84507,3.55743
6428.58,3.82396,3.53681
6441.14,3.80284,3.5162
6453.7,3.78173,3.49558
6466.26,3.76061,3.47496
6478.82,3.7395,3.45434
6491.38,3.71838,3.43372
6503.94,3.69727,3.41311
6516.49,3.67616,3.39249
6529.05,3.65504,3.37187
6541.61,3.63537,3.35269
6554.17,3.61596,3.33377
6566.73,3.59656,3.31484
6579.29,3.57715,3.29592
6591.85,3.55774,3.277
6604.41,3.53834,3.25808
6616.97,3.51893,3.23916
6629.52,3.49952,3.22024
6642.08,3.48011,3.20131
6654.64,3.46071,3.18239
6667.2,3.4422,3.16444
6679.76,3.42417,3.147
6692.32,3.40613,3.12957
6704.88,3.3881,3.11213
6717.44,3.37007,3.0947
6730,3.35203,3.07726
6742.55,3.334,3.05982
6755.11,3.31597,3.04239
6767.67,3.29793,3.02495
6780.23,3.2799,3.00751
6792.79,3.26234,2.99051
6805.35,3.24588,2.97452
6817.91,3.22942,2.95853
6830.47,3.21296,2.94254
6843.02,3.1965,2.92655
6855.58,3.18004,2.91055
6868.14,3.16358,2.89456
6880.7,3.14713,2.87857
6893.26,3.13067,2.86258
6905.82,3.11421,2.84658
6918.38,3.09775,2.83059
6930.94,3.08212,2.81542
6943.5,3.06682,2.80059
6956.06,3.05153,2.78575
6968.61,3.03623,2.77092
6981.17,3.02093,2.75608
6993.73,3.00564,2.74124
7006.29,2.99034,2.72641
7018.85,2.97505,2.71157
7031.41,2.95975,2.69674
7043.97,2.94446,2.6819
7056.53,2.92916,2.66707
7069.08,2.91505,2.65341
7081.64,2.90099,2.6398
7094.2,2.88693,2.62618
7106.76,2.87286,2.61257
7119.32,2.8588,2.59896
7131.88,2.84474,2.58534
7144.44,2.83068,2.57173
7157,2.81661,2.55812
7169.56,2.80255,2.54451
7182.11,2.78849,2.53089
7194.67,2.77442,2.51728
7207.23,2.76151,2.5047
7219.79,2.74863,2.49215
7232.35,2.73574,2.4796
7244.91,2.72286,2.46704
7257.47,2.70998,2.45449
7270.03,2.6971,2.44194
7282.59,2.68421,2.42939
7295.14,2.67133,2.41683
7307.7,2.65845,2.40428
7320.26,2.64557,2.39173
7332.82,2.63268,2.37918
7345.38,2.6205,2.3674
7357.94,2.60856,2.35589
7370.5,2.59662,2.34439
7383.06,2.58467,2.33288
7395.62,2.57273,2.32137
7408.17,2.56079,2.30986
7420.73,2.54885,2.29835
7433.29,2.5369,2.28684
7445.85,2.52496,2.27534
7458.41,2.51302,2.26383
7470.97,2.50108,2.25232
7483.53,2.48945,2.24113
7496.09,2.47839,2.23049
7508.65,2.46733,2.21986
7521.2,2.45627,2.20922
7533.76,2.44521,2.19859
7546.32,2.43416,2.18796
7558.88,2.4231,2.17732
7571.44,2.41204,2.16669
7584,2.40098,2.15606
7596.56,2.38992,2.14542
7609.12,2.37886,2.13479
7621.68,2.3678,2.12415
7634.23,2.35741,2.11419
7646.79,2.34727,2.10446
7659.35,2.33713,2.09473
7671.91,2.32698,2.085
7684.47,2.31684,2.07527
7697.03,2.3067,2.06554
7709.59,2.29655,2.05581
7722.15,2.28641,2.04608
7734.7,2.27627,2.03635
7747.26,2.26613,2.02662
7759.82,2.25598,2.01689
7772.38,2.24584,2.00716
7784.94,2.23629,1.99802
7797.5,2.22689,1.98903
7810.06,2.21749,1.98004
7822.62,2.2081,1.97106
7835.18,2.1987,1.96207
7847.73,2.1893,1.95308
7860.29,2.1799,1.94409
7872.85,2.17051,1.9351
7885.41,2.16111,1.92611
7897.97,2.15171,1.91712
7910.53,2.14232,1.90814
7923.09,2.13292,1.89915
7935.65,2.12399,1.89049
7948.21,2.11527,1.88198
7960.76,2.10655,1.87348
7973.32,2.09783,1.86497
7985.88,2.08911,1.85646
7998.44,2.08039,1.84796
8011,2.07185,1.83977
8023.56,2.06333,1.83163
8036.12,2.05481,1.82349
8048.68,2.04628,1.81534
8061.24,2.03776,1.8072
8073.79,2.02924,1.79906
8086.35,2.02092,1.79112
8098.91,2.01296,1.78355
8111.47,2.005,1.77599
8124.03,1.99704,1.76842
8136.59,1.98908,1.76086
8149.15,1.98112,1.75329
8161.71,1.97316,1.74572
8174.27,1.9652,1.73816
8186.82,1.95725,1.73059
8199.38,1.94929,1.72302
8211.94,1.94133,1.71546
8224.5,1.93337,1.70789
8237.06,1.92541,1.70033
8249.62,1.91793,1.69316
8262.18,1.9106,1.68612
8274.74,1.90327,1.67908
8287.29,1.89595,1.67204
8299.85,1.88862,1.66501
8312.41,1.88129,1.65797
8324.97,1.87396,1.65093
8337.53,1.86663,1.64389
8350.09,1.8593,1.63685
8362.65,1.85197,1.62981
8375.21,1.84464,1.62277
8387.77,1.83732,1.61573
8400.33,1.82999,1.60869
8412.88,1.82314,1.60222
8425.44,1.81633,1.59578
8438,1.80951,1.58934
8450.56,1.8027,1.58291
8463.12,1.79588,1.57647
8475.68,1.78906,1.57003
8488.24,1.78225,1.5636
8500.8,1.77543,1.55716
8513.35,1.76861,1.55072
8525.91,1.7618,1.54428
8538.47,1.75498,1.53785
8551.03,1.74817,1.53141
8563.59,1.74135,1.52497
8576.15,1.73497,1.51905
8588.71,1.72865,1.51319
8601.27,1.72233,1.50734
8613.83,1.71601,1.50148
8626.38,1.70969,1.49562
8638.94,1.70336,1.48976
8651.5,1.69704,1.48391
8664.06,1.69072,1.47805
8676.62,1.6844,1.47219
8689.18,1.67808,1.46634
8701.74,1.67176,1.46048
8714.3,1.66543,1.45462
8726.86,1.65911,1.44877
8739.41,1.65315,1.44315
8751.97,1.64743,1.4377
8764.53,1.64171,1.43226
8777.09,1.63599,1.42681
8789.65,1.63027,1.42136
8802.21,1.62455,1.41591
8814.77,1.61883,1.41047
8827.33,1.61311,1.40502
8839.89,1.60739,1.39957
8852.44,1.60167,1.39412
8865,1.59595,1.38868
8877.56,1.59023,1.38323
8890.12,1.58451,1.37778
8902.68,1.57879,1.37233
8915.24,1.57343,1.36733
8927.8,1.56807,1.36233
8940.36,1.56272,1.35733
8952.92,1.55736,1.35234
8965.47,1.55201,1.34734
8978.03,1.54666,1.34234
8990.59,1.5413,1.33735
9003.15,1.53595,1.33235
9015.71,1.5306,1.32735
9028.27,1.52524,1.32236
9040.83,1.51989,1.31736
9053.39,1.51454,1.31236
9065.95,1.50918,1.30737
9078.5,1.50388,1.30241
9091.06,1.499,1.29779
9103.62,1.49412,1.29317
9116.18,1.48923,1.28855
9128.74,1.48435,1.28392
9141.3,1.47946,1.2793
9153.86,1.47458,1.27468
9166.42,1.46969,1.27005
9178.97,1.46481,1.26543
9191.53,1.45992,1.26081
9204.09,1.45504,1.25619
9216.65,1.45016,1.25156
9229.21,1.44527,1.24694
9241.77,1.44039,1.24232
9254.33,1.4355,1.23769
9266.89,1.43094,1.23345
9279.45,1.42639,1.22922
9292,1.42185,1.22499
9304.56,1.4173,1.22076
9317.12,1.41275,1.21653
9329.68,1.40821,1.2123
9342.24,1.40366,1.20807
9354.8,1.39912,1.20384
9367.36,1.39457,1.19962
9379.92,1.39002,1.19539
9392.48,1.38548,1.19116
9405.04,1.38093,1.18693
9417.59,1.37638,1.1827
9430.15,1.37184,1.17847
9442.71,1.36747,1.17442
9455.27,1.36325,1.17052
9467.83,1.35903,1.16662
9480.39,1.35481,1.16272
9492.95,1.35059,1.15883
9505.51,1.34637,1.15493
9518.06,1.34215,1.15103
9530.62,1.33794,1.14713
9543.18,1.33372,1.14323
9555.74,1.3295,1.13934
9568.3,1.32528,1.13544
9580.86,1.32106,1.13154
9593.42,1.31684,1.12764
9605.98,1.31262,1.12374
9618.54,1.3084,1.11984
9631.09,1.30456,1.11624
9643.65,1.30076,1.11267
9656.21,1.29696,1.1091
9668.77,1.29316,1.10554
9681.33,1.28936,1.10197
9693.89,1.28556,1.0984
9706.45,1.28176,1.09483
9719.01,1.27796,1.09126
9731.57,1.27417,1.0877
9744.12,1.27037,1.08413
9756.68,1.26657,1.08056
9769.24,1.26277,1.07699
9781.8,1.25897,1.07343
9794.36,1.25517,1.06986
9806.92,1.25137,1.06629
9819.48,1.24776,1.06298
9832.04,1.24417,1.0597
9844.59,1.24058,1.05642
9857.15,1.23699,1.05314
9869.71,1.2334,1.04985
9882.27,1.22981,1.04657
9894.83,1.22622,1.04329
9907.39,1.22263,1.04
9919.95,1.21904,1.03672
9932.51,1.21545,1.03344
9945.07,1.21186,1.03015
9957.62,1.20827,1.02687
9970.18,1.20468,1.02359
9982.74,1.20109,1.02031
9995.3,1.1975,1.01702
10007.9,1.19415,1.01395
10020.4,1.19093,1.011
10033,1.18772,1.00805
10045.5,1.18451,1.0051
10058.1,1.18129,1.00215
10070.7,1.17808,0.9992
10083.2,1.17486,0.996249
10095.8,1.17165,0.9933
10108.3,1.16844,0.99035
10120.9,1.16522,0.9874
10133.4,1.16201,0.98445
10146,1.1588,0.981501
10158.6,1.15558,0.978551
10171.1,1.15237,0.975601
10183.7,1.14915,0.972651
10196.2,1.14594,0.969701
10208.8,1.14275,0.96678
10221.4,1.13956,0.963871
10233.9,1.13637,0.960962
10246.5,1.13319,0.958053
10259,1.13,0.955144
10271.6,1.12681,0.952235
10284.2,1.12362,0.949326
10296.7,1.12044,0.946417
10309.3,1.11725,0.943508
10321.8,1.11406,0.940599
10334.4,1.11088,0.93769
10346.9,1.10769,0.934781
10359.5,1.1045,0.931872
10372.1,1.10132,0.928963
10384.6,1.09813,0.926054
10397.2,1.09521,0.923401
10409.7,1.0925,0.920939
10422.3,1.08979,0.918477
10434.9,1.08707,0.916016
10447.4,1.08436,0.913554
10460,1.08165,0.911092
10472.5,1.07893,0.90863
10485.1,1.07622,0.906168
10497.7,1.07351,0.903706
10510.2,1.0708,0.901244
10522.8,1.06808,0.898782
10535.3,1.06537,0.89632
10547.9,1.06266,0.893859
10560.5,1.05994,0.891397
10573,1.05723,0.888935
10585.6,1.05452,0.886473
10598.1,1.0518,0.884011
10610.7,1.04922,0.881675
10623.2,1.04666,0.879361
10635.8,1.04411,0.877047
10648.4,1.04155,0.874733
10660.9,1.03899,0.872419
10673.5,1.03643,0.870105
10686,1.03387,0.867791
10698.6,1.03132,0.865477
10711.2,1.02876,0.863163
10723.7,1.0262,0.860849
10736.3,1.02364,0.858535
10748.8,1.02108,0.856221
10761.4,1.01853,0.853907
10774,1.01597,0.851593
10786.5,1.01341,0.849279
10799.1,1.01085,0.846965
10811.6,1.00831,0.844671
10824.2,1.00591,0.842512
10836.7,1.00351,0.840353
10849.3,1.00111,0.838194
10861.9,0.998702,0.836036
10874.4,0.9963,0.833877
10887,0.993897,0.831718
10899.5,0.991494,0.829559
10912.1,0.989091,0.8274
10924.7,0.986689,0.825242
10937.2,0.984286,0.823083
10949.8,0.981883,0.820924
10962.3,0.979481,0.818765
10974.9,0.977078,0.816607
10987.5,0.974675,0.814448
11000,0.972272,0.812289
11012.6,0.969869,0.81013
11025.1,0.967524,0.808026
11037.7,0.965262,0.806
11050.2,0.963,0.803975
11062.8,0.960737,0.801949
11075.4,0.958475,0.799923
11087.9,0.956213,0.797897
11100.5,0.95395,0.795872
11113,0.951688,0.793846
11125.6,0.949426,0.79182
11138.2,0.947164,0.789795
11150.7,0.944901,0.787769
11163.3,0.942639,0.785743
11175.8,0.940377,0.783717
11188.4,0.938114,0.781692
11201,0.935852,0.779666
11213.5,0.93359,0.77764
11226.1,0.931328,0.775615
11238.6,0.929223,0.77374
11251.2,0.927191,0.771933
11263.7,0.925158,0.770126
11276.3,0.923126,0.76832
11288.9,0.921094,0.766513
11301.4,0.919061,0.764707
11314,0.917029,0.7629
11326.5,0.914997,0.761093
11339.1,0.912964,0.759287
11351.7,0.910931,0.75748
11364.2,0.908899,0.755674
11376.8,0.906867,0.753867
11389.3,0.904834,0.75206
11401.9,0.902802,0.750254
11414.5,0.90077,0.748447
11427,0.898737,0.746641
11439.6,0.896704,0.744834
11452.1,0.894706,0.743059
11464.7,0.892869,0.741439
11477.2,0.891033,0.739819
11489.8,0.889197,0.738199
11502.4,0.887361,0.736579
11514.9,0.885525,0.734959
11527.5,0.883689,0.733339
11540,0.881853,0.731719
11552.6,0.880017,0.730099
11565.2,0.878181,0.728479
11577.7,0.876345,0.726859
11590.3,0.874509,0.725239
11602.8,0.872673,0.723619
11615.4,0.870837,0.721998
11628,0.869001,0.720378
11640.5,0.867165,0.718758
11653.1,0.865329,0.717138
11665.6,0.863493,0.715518
11678.2,0.861657,0.713898
11690.7,0.859852,0.712306
11703.3,0.858052,0.710718
11715.9,0.856253,0.70913
11728.4,0.854453,0.707542
11741,0.852654,0.705954
11753.5,0.850854,0.704367
11766.1,0.849055,0.702779
11778.7,0.847255,0.701191
11791.2,0.845455,0.699603
11803.8,0.843656,0.698015
11816.3,0.841856,0.696428
11828.9,0.840057,0.69484
11841.5,0.838257,0.693252
11854,0.836458,0.691664
11866.6,0.834658,0.690076
11879.1,0.832859,0.688488
11891.7,0.831059,0.686901
11904.2,0.829341,0.68539
11916.8,0.827782,0.684032
11929.4,0.826223,0.682673
