X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
1499.23,18652.1,18616.3
1508.65,18397.2,18360.6
1518.06,18137.1,18100.5
1527.48,17877,17840.4
1536.9,17620.6,17584
1546.32,17365,17328.4
1555.74,17109.3,17072.7
1565.16,16874.1,16837.8
1574.58,16645.4,16609.4
1584,16416.7,16381
1593.42,16193,16157.3
1602.84,15974.7,15938.7
1612.26,15756.5,15720.2
1621.68,15541.1,15504.6
1631.09,15338.3,15302.4
1640.51,15135.5,15100.3
1649.93,14932.7,14898.1
1659.35,14737.4,14702.9
1668.77,14544.2,14509.7
1678.19,14350.9,14316.4
1687.61,14163.1,14128.5
1697.03,13984.1,13949.2
1706.45,13805.1,13769.9
1715.87,13626,13590.5
1725.29,13453.6,13418.3
1734.7,13282,13247
1744.12,13110.4,13075.8
1753.54,12945.4,12910.8
1762.96,12791.2,12756.4
1772.38,12637.1,12601.9
1781.8,12482.9,12447.5
1791.22,12333,12297.7
1800.64,12185.3,12150.2
1810.06,12037.6,12002.8
1819.48,11889.9,11855.4
1828.9,11748.9,11714.1
1838.32,11608.2,11573.2
1847.73,11467.5,11432.2
1857.15,11329,11293.5
1866.57,11197.7,11162.5
1875.99,11066.4,11031.5
1885.41,10935.2,10900.5
1894.83,10807.7,10773.2
1904.25,10685.8,10651.3
1913.67,10563.9,10529.4
1923.09,10442,10407.5
1932.51,10324.2,10289.8
1941.93,10210.7,10176.6
1951.35,10097.2,10063.3
1960.76,9983.69,9950.09
1970.18,9873.01,9839.43
1979.6,9765.86,9731.98
1989.02,9658.7,9624.54
1998.44,9551.55,9517.1
2007.86,9439.27,9404.98
2017.28,9336.13,9302.33
2026.7,9232.99,9199.68
2036.12,9129.85,9097.03
2045.54,9027.55,8995.1
2054.96,8929.57,8896.88
2064.38,8831.6,8798.66
2073.79,8733.63,8700.44
2083.21,8635.66,8602.22
2092.63,8541.74,8508.07
2102.05,8448.2,8414.28
2111.47,8354.66,8320.49
2120.89,8261.12,8226.7
2130.31,8173.23,8138.73
2139.73,8088.12,8053.63
2149.15,8003.02,7968.53
2158.57,7917.92,7883.42
2167.99,7833.66,7799.16
2177.41,7752.54,7718.04
2186.82,7671.42,7636.93
2196.24,7590.31,7555.81
2205.66,7509.19,7474.69
2215.08,7432.08,7397.92
2224.5,7356.28,7322.59
2233.92,7280.49,7247.25
2243.34,7204.69,7171.91
2252.76,7129.88,7097.48
2262.18,7059.39,7026.99
2271.6,6988.9,6956.49
2281.02,6918.41,6886
2290.43,6847.92,6815.51
2299.85,6780.03,6747.63
2309.27,6714.61,6682.2
2318.69,6649.18,6616.78
2328.11,6583.76,6551.35
2337.53,6518.33,6485.93
2346.95,6455.85,6423.45
2356.37,6394.42,6362.01
2365.79,6332.99,6300.58
2375.21,6271.55,6239.15
2384.63,6210.12,6177.71
2394.05,6152.31,6119.9
2403.46,6095.11,6062.71
2412.88,6037.92,6005.51
2422.3,5980.73,5948.32
2431.72,5923.53,5891.13
2441.14,5868.69,5836.29
2450.56,5814.22,5781.81
2459.98,5759.75,5727.35
2469.4,5705.28,5672.88
2478.82,5650.81,5618.41
2488.24,5600.22,5567.81
2497.66,5550.18,5517.78
2507.08,5500.15,5467.74
2516.49,5450.11,5417.7
2525.91,5400.07,5367.67
2535.33,5351.52,5319.39
2544.75,5303.7,5271.96
2554.17,5255.87,5224.54
2563.59,5208.04,5177.11
2573.01,5160.22,5129.69
2582.43,5114.45,5084.05
2591.85,5071.01,5040.41
2601.27,5027.57,4996.78
2610.69,4984.13,4953.15
2620.11,4940.69,4909.51
2629.52,4897.35,4865.99
2638.94,4855.65,4824.28
2648.36,4813.94,4782.58
2657.78,4772.24,4740.88
2667.2,4730.54,4699.17
2676.62,4688.83,4657.47
2686.04,4648.86,4617.62
2695.46,4609.85,4578.8
2704.88,4570.84,4539.98
2714.3,4531.83,4501.16
2723.72,4492.83,4462.35
2733.14,4454.21,4423.9
2742.55,4418.48,4388.16
2751.97,4382.74,4352.42
2761.39,4347,4316.68
2770.81,4311.26,4280.94
2780.23,4275.52,4245.2
2789.65,4240.49,4210.17
2799.07,4206.57,4176.25
2808.49,4172.65,4142.34
2817.91,4138.74,4108.42
2827.33,4104.82,4074.51
2836.75,4070.91,4040.59
2846.16,4038.59,4008.27
2855.58,4007.11,3976.8
2865,3975.64,3945.33
2874.42,3944.17,3913.85
2883.84,3912.69,3882.38
2893.26,3881.22,3850.9
2902.68,3851.24,3820.92
2912.1,3821.87,3791.56
2921.52,3792.51,3762.19
2930.94,3763.14,3732.82
2940.36,3733.77,3703.46
2949.78,3704.41,3674.09
2959.19,3675.89,3645.57
2968.61,3647.82,3617.5
2978.03,3619.74,3589.43
2987.45,3591.67,3561.35
2996.87,3563.6,3533.28
3006.29,3534.54,3504.89
3015.71,3506.83,3477.45
3025.13,3480.29,3450.75
3034.55,3453.76,3424.05
3043.97,3427.22,3397.35
3053.39,3400.68,3370.65
3062.81,3374.15,3343.94
3072.22,3348.16,3317.9
3081.64,3323.21,3293.12
3091.06,3298.27,3268.34
3100.48,3273.32,3243.56
3109.9,3248.38,3218.78
3119.32,3223.44,3194
3128.74,3198.49,3169.21
3138.16,3175.04,3145.93
3147.58,3151.64,3122.68
3157,3128.23,3099.44
3166.42,3104.82,3076.2
3175.84,3081.42,3052.95
3185.25,3058.01,3029.71
3194.67,3035.44,3007.22
3204.09,3013.72,2985.49
3213.51,2991.99,2963.77
3222.93,2970.27,2942.04
3232.35,2948.54,2920.32
3241.77,2926.82,2898.59
3251.19,2905.09,2876.87
3260.61,2884.5,2856.28
3270.03,2864.18,2835.96
3279.45,2843.87,2815.64
3288.86,2823.55,2795.32
3298.28,2803.23,2775.01
3307.7,2782.91,2754.69
3317.12,2762.74,2734.52
3326.54,2743.65,2715.43
3335.96,2724.57,2696.34
3345.38,2705.48,2677.25
3354.8,2686.39,2658.17
3364.22,2667.31,2639.08
3373.64,2648.22,2619.99
3383.06,2629.42,2601.2
3392.48,2611.67,2583.44
3401.9,2593.91,2565.69
3411.31,2576.16,2547.94
3420.73,2558.41,2530.18
3430.15,2540.65,2512.43
3439.57,2522.9,2494.67
3448.99,2505.44,2477.22
3458.41,2489.08,2460.85
3467.83,2472.72,2444.49
3477.25,2456.35,2428.13
3486.67,2439.99,2411.76
3496.09,2423.63,2395.4
3505.51,2407.26,2379.04
3514.92,2390.9,2362.68
3524.34,2375.11,2347.12
3533.76,2359.33,2331.57
3543.18,2343.55,2316.01
3552.6,2327.76,2300.46
3562.02,2311.98,2284.91
3571.44,2296.2,2269.36
3580.86,2280.41,2253.81
3590.28,2265.71,2239.05
3599.7,2251.32,2224.51
3609.12,2236.93,2209.98
3618.54,2222.54,2195.45
3627.95,2208.15,2180.92
3637.37,2193.76,2166.39
3646.79,2179.37,2151.86
3656.21,2165.31,2137.76
3665.63,2151.89,2124.5
3675.05,2138.48,2111.23
3684.47,2125.06,2097.97
3693.89,2111.65,2084.7
3703.31,2098.23,2071.43
3712.73,2084.81,2058.17
3722.15,2071.4,2044.9
3731.57,2058.49,2032.06
3740.98,2045.82,2019.39
3750.4,2033.14,2006.72
3759.82,2020.46,1994.06
3769.24,2007.78,1981.39
3778.66,1995.1,1968.73
3788.08,1982.42,1956.06
3797.5,1969.74,1943.4
3806.92,1957.92,1931.6
3816.34,1946.14,1919.85
3825.76,1934.37,1908.1
3835.18,1922.59,1896.35
3844.59,1910.81,1884.6
3854.01,1899.04,1872.85
3863.43,1887.26,1861.1
3872.85,1875.56,1849.43
3882.27,1864.58,1838.48
3891.69,1853.61,1827.53
3901.11,1842.64,1816.58
3910.53,1831.66,1805.64
3919.95,1820.69,1794.69
3929.37,1809.72,1783.74
3938.79,1798.74,1772.79
3948.21,1787.78,1761.86
3957.62,1777.29,1751.44
3967.04,1766.8,1741.03
3976.46,1756.31,1730.61
3985.88,1745.82,1720.2
3995.3,1735.33,1709.78
4004.72,1725.02,1699.47
4014.14,1714.9,1689.27
4023.56,1704.78,1679.07
4032.98,1694.96,1669.29
4042.4,1685.2,1659.58
4051.82,1675.44,1649.87
4061.24,1665.68,1640.16
4070.65,1655.92,1630.45
4080.07,1646.17,1620.74
4089.49,1636.41,1611.03
4098.91,1626.65,1601.32
4108.33,1617.17,1591.88
4117.75,1608.03,1582.76
4127.17,1598.88,1573.64
4136.59,1589.74,1564.52
4146.01,1580.59,1555.4
4155.43,1571.45,1546.28
4164.85,1562.3,1537.16
4174.27,1553.16,1528.04
4183.68,1544.01,1518.92
4193.1,1535.49,1510.43
4202.52,1526.99,1501.97
4211.94,1518.48,1493.5
4221.36,1509.98,1485.04
4230.78,1501.48,1476.57
4240.2,1492.98,1468.11
4249.62,1484.48,1459.64
4259.04,1475.98,1451.17
4268.46,1467.61,1442.84
4277.88,1459.61,1434.88
4287.29,1451.61,1426.92
4296.71,1443.62,1418.96
4306.13,1435.62,1411
4315.55,1427.63,1403.04
4324.97,1419.63,1395.08
4334.39,1411.63,1387.12
4343.81,1403.64,1379.16
4353.23,1395.9,1371.45
4362.65,1388.47,1364.05
4372.07,1381.05,1356.64
4381.49,1373.62,1349.24
4390.91,1366.2,1341.84
4400.33,1358.77,1334.44
4409.74,1351.35,1327.03
4419.16,1343.92,1319.63
4428.58,1336.5,1312.23
4438,1329.29,1305.05
4447.42,1322.39,1298.17
4456.84,1315.48,1291.29
4466.26,1308.58,1284.4
4475.68,1301.68,1277.52
4485.1,1294.77,1270.64
4494.52,1287.87,1263.76
4503.94,1280.96,1256.88
4513.35,1274.06,1250
4522.77,1267.22,1243.18
4532.19,1260.64,1236.64
4541.61,1254.06,1230.11
4551.03,1247.49,1223.57
4560.45,2332.49,2308.59
4569.87,2321.83,2297.95
4579.29,2311.17,2287.3
4588.71,2300.52,2276.66
4598.13,2289.86,2266.01
4607.55,2279.2,2255.37
4616.97,2269.24,2245.42
4626.38,2259.4,2235.61
4635.8,2249.57,2225.8
4645.22,2239.73,2215.98
4654.64,2229.9,2206.17
4664.06,2220.06,2196.35
4673.48,2210.23,2186.54
4682.9,2200.39,2176.73
4692.32,2190.55,2166.91
4701.74,2180.86,2157.27
4711.16,2171.5,2148.03
4720.58,2162.15,2138.8
4730,2152.8,2129.56
4739.41,2143.44,2120.32
4748.83,2134.09,2111.09
4758.25,2124.73,2101.85
4767.67,2115.38,2092.61
4777.09,2106.03,2083.38
4786.51,2096.67,2074.14
4795.93,2087.69,2065.14
4805.35,2079.04,2056.35
4814.77,2070.39,2047.56
4824.19,2061.74,2038.77
4833.61,2053.09,2029.98
4843.02,2044.44,2021.19
4852.44,2260.88,2237.49
4861.86,2531.94,2508.87
4871.28,2521.41,2498.67
4880.7,2510.88,2488.47
4890.12,2500.79,2478.53
4899.54,2491.07,2468.82
4908.96,2481.35,2459.11
4918.38,2471.62,2449.39
4927.8,2461.9,2439.68
4937.22,2452.18,2429.97
4946.64,2442.46,2420.26
4956.06,2432.73,2410.55
4965.47,2423.01,2400.83
4974.89,2413.29,2391.12
4984.31,2403.71,2381.57
4993.73,2394.31,2372.22
5003.15,2384.34,2362.29
5012.57,2949.72,2927.72
5021.99,3369.29,3347.34
5031.41,3353.46,3331.51
5040.83,3337.63,3315.68
5050.25,3321.8,3299.85
5059.67,3305.97,3284.02
5069.08,3290.14,3268.19
5078.5,3274.35,3252.4
5087.92,3259.34,3237.38
5097.34,3244.32,3222.36
5106.76,3229.3,3207.35
5116.18,3214.28,3192.33
5125.6,3199.26,3177.31
5135.02,3184.24,3162.29
5144.44,3169.23,3147.27
5153.86,3154.21,3132.25
5163.28,3139.19,3117.24
5172.7,3124.17,3102.22
5182.11,3109.54,3087.59
5191.53,3354.19,3332.23
5200.95,3339.43,3317.48
5210.37,3324.67,3302.72
5219.79,3309.91,3287.96
5229.21,3295.15,3273.2
5238.63,3280.39,3258.44
5248.05,3265.64,3243.68
5257.47,3250.88,3228.93
5266.89,3236.12,3214.17
5276.31,3221.36,3199.41
5285.73,3207.41,3185.46
5295.14,3193.64,3171.69
5304.56,3179.88,3157.92
5313.98,3166.11,3144.15
5323.4,3152.34,3130.38
5332.82,3138.57,3116.61
5342.24,3124.8,3102.84
5351.66,3111.03,3089.07
5361.08,3570.09,3548.19
5370.5,3553.71,3532.28
5379.92,3537.34,3516.38
5389.34,3522.38,3501.48
5398.75,3507.62,3486.71
5408.17,3492.85,3471.94
5417.59,3478.07,3457.17
5427.01,3463.31,3442.4
5436.43,3448.54,3427.63
5445.85,3433.77,3412.86
5455.27,3419,3398.09
5464.69,3404.23,3383.32
5474.11,3389.46,3368.55
5483.53,3374.69,3353.78
5492.95,3360.53,3339.62
5502.37,3346.72,3325.82
5511.79,3332.92,3312.01
5521.2,3319.12,3298.21
5530.62,3305.31,3284.41
5540.04,3291.51,3270.6
5549.46,3277.71,3256.8
5558.88,3263.9,3242.99
5568.3,3250.1,3229.19
5577.72,3236.29,3215.39
5587.14,3222.49,3201.58
5596.56,3208.9,3188
5605.98,3195.9,3174.99
5615.4,3182.89,3161.98
5624.81,3169.88,3148.97
5634.23,3156.87,3135.96
5643.65,3143.86,3122.95
5653.07,3130.85,3109.95
5662.49,3117.85,3096.94
5671.91,3104.84,3083.93
5681.33,3091.83,3070.92
5690.75,3078.82,3057.91
5700.17,3065.81,3044.9
5709.59,3053.28,3032.37
5719.01,3269.32,3248.41
5728.43,3256.56,3235.65
5737.84,3243.8,3222.89
5747.26,3231.03,3210.13
5756.68,3218.27,3197.36
5766.1,3205.51,3184.6
5775.52,3192.75,3171.84
5784.94,3179.99,3159.08
5794.36,3167.22,3146.32
5803.78,3154.46,3133.56
5813.2,3141.7,3120.79
5822.62,3129.46,3108.63
5832.04,3117.35,3096.6
5841.46,3105.24,3084.58
5850.87,3093.13,3072.55
5860.29,3081.02,3060.53
5869.71,3068.9,3048.5
5879.13,3056.79,3036.48
5888.55,3044.68,3024.45
5897.97,3032.57,3012.43
5907.39,3020.46,3000.4
5916.81,3008.34,2988.38
5926.23,2996.23,2976.35
5935.65,2984.85,2964.99
5945.07,2973.63,2953.77
5954.48,2962.42,2942.56
5963.9,2951.21,2931.34
5973.32,2939.99,2920.13
5982.74,2928.78,2908.92
5992.16,2917.56,2897.7
6001.58,2906.28,2886.38
6011,2894.64,2874.52
6020.42,2883,2862.66
6029.84,2871.37,2850.8
6039.26,2859.73,2838.94
6048.68,2848.41,2827.54
6058.1,2837.4,2816.62
6067.52,2826.4,2805.7
6076.93,2815.39,2794.77
6086.35,2804.39,2783.85
6095.77,2793.38,2772.93
6105.19,2782.38,2762.01
6114.61,2771.37,2751.09
6124.03,2760.37,2740.16
6133.45,2749.36,2729.24
6142.87,2738.36,2718.32
6152.29,2727.35,2707.4
6161.71,2716.35,2696.48
6171.13,2705.85,2686.06
6180.54,2695.43,2675.72
6189.96,2685.01,2665.38
6199.38,2674.58,2655.04
6208.8,2664.16,2644.7
6218.22,2653.74,2634.36
6227.64,2643.32,2624.02
6237.06,2632.9,2613.68
6246.48,2622.48,2603.34
6255.9,2612.06,2593.01
6265.32,2601.64,2582.67
6274.74,2591.22,2572.33
6284.16,2580.89,2562.08
6293.57,2571.2,2552.47
6302.99,2561.51,2542.87
6312.41,2551.83,2533.26
6321.83,2542.14,2523.65
6331.25,2532.45,2514.05
6340.67,2522.77,2504.44
6350.09,2513.08,2494.83
6359.51,2503.4,2485.23
6368.93,2493.71,2475.62
6378.35,2484.02,2466.02
6387.77,2474.34,2456.41
6397.19,2464.65,2446.8
6406.6,2455.01,2437.24
6416.02,2446.03,2428.26
6425.44,2437.05,2419.28
6434.86,2428.07,2410.3
6444.28,2419.09,2401.32
6453.7,2410.11,2392.34
6463.12,2401.13,2383.36
6472.54,2392.15,2374.38
6481.96,2383.17,2365.4
6491.38,2374.19,2356.42
6500.8,2365.21,2347.44
6510.21,2356.23,2338.46
6519.63,2347.25,2329.48
6529.05,2338.27,2320.5
6538.47,2329.76,2311.96
6547.89,2321.37,2303.55
6557.31,2312.99,2295.13
6566.73,2304.6,2286.72
6576.15,2296.22,2278.3
6585.57,2287.83,2269.89
6594.99,2279.45,2261.47
6604.41,2271.06,2253.05
6613.83,2262.68,2244.64
6623.24,2254.3,2236.22
6632.66,2245.91,2227.81
6642.08,2237.53,2219.39
6651.5,2229.14,2210.98
6660.92,2220.86,2202.67
6670.34,2213.01,2194.82
6679.76,2205.15,2186.96
6689.18,2197.3,2179.11
6698.6,2189.45,2171.26
6708.02,2181.59,2163.4
6717.44,2173.74,2155.55
6726.86,2165.88,2147.69
6736.27,2158.03,2139.84
6745.69,2150.17,2131.98
6755.11,2142.32,2124.13
6764.53,2134.46,2116.27
6773.95,2126.61,2108.42
6783.37,2118.76,2100.57
6792.79,2111.13,2092.95
6802.21,2103.84,2085.68
6811.63,2096.56,2078.41
6821.05,2089.27,2071.14
6830.47,2081.99,2063.87
6839.89,2074.7,2056.6
6849.3,2067.42,2049.33
6858.72,2060.13,2042.05
6868.14,2052.85,2034.78
6877.56,2045.56,2027.51
6886.98,2038.28,2020.24
6896.4,2030.99,2012.97
6905.82,2023.71,2005.7
6915.24,2016.43,1998.43
6924.66,2009.27,1991.3
6934.08,2002.45,1984.52
6943.5,1995.63,1977.73
6952.92,1988.81,1970.95
6962.33,1981.99,1964.17
6971.75,1975.17,1957.39
6981.17,1968.35,1950.6
6990.59,1961.53,1943.82
7000.01,1954.71,1937.04
7009.43,1947.89,1930.25
7018.85,1941.07,1923.47
7028.27,1934.26,1916.69
7037.69,1927.44,1909.9
7047.11,1920.62,1903.12
7056.53,1913.8,1896.34
7065.95,1907.42,1889.97
7075.36,1901.06,1883.63
7084.78,1894.7,1877.28
7094.2,1888.34,1870.94
7103.62,1881.99,1864.6
7113.04,1875.63,1858.26
7122.46,1869.27,1851.91
7131.88,1862.91,1845.57
7141.3,1856.56,1839.23
7150.72,1850.2,1832.88
7160.14,1843.84,1826.54
7169.56,1837.48,1820.2
7178.97,1831.13,1813.85
7188.39,1824.77,1807.51
7197.81,1818.54,1801.3
7207.23,1812.62,1795.39
7216.65,1806.7,1789.48
7226.07,1800.78,1783.57
7235.49,1794.85,1777.67
7244.91,1788.93,1771.76
7254.33,1783.01,1765.85
7263.75,1777.09,1759.94
7273.17,1771.17,1754.03
7282.59,1765.24,1748.13
7292,1759.32,1742.22
7301.42,1753.4,1736.31
7310.84,1747.48,1730.4
7320.26,1741.56,1724.49
7329.68,1735.64,1718.59
7339.1,1729.84,1712.8
7348.52,1724.29,1707.27
7357.94,1718.74,1701.74
7367.36,1713.19,1696.22
7376.78,1707.64,1690.69
7386.2,1702.09,1685.16
7395.62,1696.54,1679.63
7405.03,1690.99,1674.1
7414.45,1685.44,1668.57
7423.87,1679.89,1663.04
7433.29,1674.34,1657.51
7442.71,1668.79,1651.98
7452.13,1663.24,1646.45
7461.55,1657.69,1640.92
7470.97,1652.14,1635.39
7480.39,1646.64,1629.92
7489.81,1641.47,1624.77
7499.23,1636.3,1619.62
7508.65,1631.12,1614.46
7518.06,1625.95,1609.31
7527.48,1620.78,1604.16
7536.9,1615.61,1599
7546.32,1610.43,1593.85
7555.74,1605.26,1588.7
7565.16,1600.09,1583.55
7574.58,1594.92,1578.39
7584,1589.74,1573.24
7593.42,1584.57,1568.09
7602.84,1579.4,1562.94
7612.26,1574.22,1557.78
7621.68,1569.05,1552.63
7631.09,1564.12,1547.73
7640.51,1559.33,1542.95
7649.93,1554.54,1538.18
7659.35,1549.75,1533.41
7668.77,1544.96,1528.64
7678.19,1540.16,1523.86
7687.61,1535.37,1519.09
7697.03,1530.58,1514.32
7706.45,1525.79,1509.55
7715.87,1521,1504.77
7725.29,1516.2,1500
7734.71,1511.41,1495.23
7744.12,1506.62,1490.46
7753.54,1501.83,1485.69
7762.96,1497.04,1480.91
7772.38,1492.25,1476.14
7781.8,1487.67,1471.58
7791.22,1483.18,1467.11
7800.64,1478.69,1462.63
7810.06,1474.2,1458.15
7819.48,1469.71,1453.68
7828.9,1465.23,1449.2
7838.32,1460.74,1444.72
7847.73,1456.25,1440.25
7857.15,1451.76,1435.77
7866.57,1447.27,1431.3
7875.99,1442.78,1426.82
7885.41,1438.29,1422.34
7894.83,1433.8,1417.87
7904.25,1429.31,1413.39
7913.67,1424.82,1408.91
7923.09,1420.33,1404.44
7932.51,1415.95,1400.07
7941.93,1411.65,1395.78
7951.35,1407.35,1391.49
7960.76,1403.04,1387.2
7970.18,1398.74,1382.91
7979.6,1394.44,1378.62
7989.02,1390.14,1374.33
7998.44,1385.83,1370.05
8007.86,1381.63,1365.87
8017.28,1377.46,1361.71
8026.7,1373.28,1357.56
8036.12,1369.1,1353.4
8045.54,1364.92,1349.25
8054.96,1360.74,1345.09
8064.38,1356.56,1340.94
8073.79,1352.38,1336.79
8083.21,1348.23,1332.65
8092.63,1344.25,1328.68
8102.05,1340.26,1324.7
8111.47,1336.28,1320.73
8120.89,1332.3,1316.75
8130.31,1328.32,1312.77
8139.73,1324.34,1308.8
8149.15,1320.35,1304.82
8158.57,1316.37,1300.85
8167.99,1312.39,1296.87
8177.4,1308.41,1292.89
8186.82,1304.42,1288.92
8196.24,1300.44,1284.94
8205.66,1296.46,1280.97
8215.08,1292.48,1276.99
8224.5,1288.5,1273.01
8233.92,1284.51,1269.04
8243.34,1280.63,1265.16
8252.76,1276.91,1261.47
8262.18,1273.2,1257.77
8271.6,1269.49,1254.08
8281.02,1265.78,1250.39
8290.43,1262.06,1246.69
8299.85,1258.35,1243
8309.27,1254.64,1239.3
8318.69,1250.93,1235.61
8328.11,1247.22,1231.92
8337.53,1243.5,1228.22
8346.95,1239.79,1224.53
8356.37,1236.08,1220.83
8365.79,1232.37,1217.14
8375.21,1228.65,1213.45
8384.63,1224.94,1209.75
8394.05,1221.23,1206.06
8403.46,1217.58,1202.43
8412.88,1214.11,1198.98
8422.3,1210.64,1195.54
8431.72,1207.17,1192.09
8441.14,1203.7,1188.64
8450.56,1200.23,1185.2
8459.98,1196.76,1181.75
8469.4,1193.29,1178.3
8478.82,1189.82,1174.86
8488.24,1186.35,1171.41
8497.66,1182.88,1167.97
8507.08,1179.41,1164.52
8516.5,1175.94,1161.07
8525.91,1172.47,1157.63
8535.33,1169,1154.18
8544.75,1165.53,1150.73
8554.17,1162.06,1147.29
8563.59,1158.59,1143.84
8573.01,1155.32,1140.59
8582.43,1152.09,1137.37
8591.85,1148.86,1134.15
8601.27,1145.62,1130.93
8610.69,1142.39,1127.71
8620.11,1139.16,1124.49
8629.52,1135.93,1121.27
8638.94,1132.7,1118.05
8648.36,1129.47,1114.83
8657.78,1126.24,1111.61
8667.2,1123.01,1108.4
8676.62,1119.78,1105.18
8686.04,1116.55,1101.96
8695.46,1113.31,1098.74
8704.88,1110.08,1095.52
8714.3,1106.85,1092.3
8723.72,1103.62,1089.08
8733.13,1100.42,1085.89
8742.55,1097.42,1082.89
8751.97,1094.42,1079.9
8761.39,1091.42,1076.9
8770.81,1088.42,1073.91
8780.23,1085.42,1070.92
8789.65,1082.42,1067.92
8799.07,1079.42,1064.93
8808.49,1076.42,1061.93
8817.91,1073.42,1058.94
8827.33,1070.42,1055.95
8836.75,1067.42,1052.95
8846.17,1064.42,1049.96
8855.58,1061.42,1046.96
8865,1058.42,1043.97
8874.42,1055.42,1040.97
8883.84,1052.42,1037.98
8893.26,1049.42,1034.98
8902.68,1046.42,1031.99
8912.1,1043.61,1029.2
8921.52,1040.81,1026.42
8930.94,1038.01,1023.63
8940.36,1035.21,1020.85
