X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
2284.16,7020.17,6979.43
2296.71,6924.6,6883.62
2309.27,6834.07,6793.9
2321.83,6743.54,6704.19
2334.39,6653.01,6614.48
2346.95,6566.22,6528.06
2359.51,6482.47,6444.3
2372.07,6398.71,6360.55
2384.63,6314.96,6276.79
2397.19,6235.93,6197.77
2409.74,6157.49,6119.32
2422.3,6079.04,6040.88
2434.86,6001.18,5963.02
2447.42,5926.66,5888.5
2459.98,5852.14,5813.98
2472.54,5777.62,5739.45
2485.1,5705.7,5667.54
2497.66,5637.61,5599.45
2510.22,5569.52,5531.35
2522.77,5501.42,5463.26
2535.33,5434.85,5396.68
2547.89,5369.76,5331.6
2560.45,5304.68,5266.51
2573.01,5239.59,5201.43
2585.57,5177.79,5139.63
2598.13,5118.15,5079.99
2610.69,5058.51,5020.35
2623.24,4998.87,4960.71
2635.8,4940.8,4902.63
2648.36,4884.05,4845.88
2660.92,4827.3,4789.14
2673.48,4770.55,4732.39
2686.04,4715.52,4677.36
2698.6,4662.34,4624.18
2711.16,4609.17,4571
2723.72,4555.99,4517.83
2736.27,4504.3,4466.25
2748.83,4455.48,4417.78
2761.39,4406.67,4369.3
2773.95,4357.85,4320.83
2786.51,4309.13,4272.42
2799.07,4262.7,4225.65
2811.63,4216.28,4178.88
2824.19,4169.85,4132.11
2836.75,4123.42,4085.35
2849.3,4079.69,4041.77
2861.86,4036.89,3999.3
2874.42,3994.1,3956.84
2886.98,3951.31,3914.37
2899.54,3909.27,3872.57
2912.1,3869.17,3832.47
2924.66,3829.06,3792.37
2937.22,3788.96,3752.27
2949.78,3748.86,3712.16
2962.33,3709.99,3673.59
2974.89,3671.56,3635.54
2987.45,3633.12,3597.5
3000.01,3594.68,3559.45
3012.57,3557.95,3521.86
3025.13,3521.74,3485.74
3037.69,3485.52,3449.62
3050.25,3449.31,3413.5
3062.81,3413.1,3377.38
3075.36,3378.03,3342.4
3087.92,3344.08,3308.51
3100.48,3310.13,3274.62
3113.04,3276.18,3240.73
3125.6,3242.23,3206.84
3138.16,3210.08,3174.7
3150.72,3178.59,3143.21
3163.28,3147.1,3111.72
3175.84,3115.61,3080.24
3188.39,3084.12,3048.75
3200.95,3054.52,3019.17
3213.51,3025.2,2989.88
3226.07,2995.89,2960.59
3238.63,2966.57,2931.3
3251.19,2937.25,2902.01
3263.75,2909.18,2874.23
3276.31,2881.32,2846.69
3288.86,2853.47,2819.16
3301.42,2825.61,2791.62
3313.98,2797.75,2764.09
3326.54,2771.78,2738.19
3339.1,2746.17,2712.61
3351.66,2720.56,2687.03
3364.22,2694.96,2661.45
3376.78,2669.35,2635.87
3389.34,2644.88,2611.25
3401.89,2621,2587.12
3414.45,2597.12,2562.99
3427.01,2573.24,2538.85
3439.57,2549.36,2514.72
3452.13,2526.11,2491.42
3464.69,2503.77,2469.33
3477.25,2481.43,2447.23
3489.81,2459.1,2425.14
3502.37,2436.76,2403.05
3514.92,2414.42,2380.95
3527.48,2393.15,2359.71
3540.04,4548.67,4514.67
3552.6,4508.16,4474.18
3565.16,4467.64,4433.7
3577.72,4427.13,4393.21
3590.28,4388.64,4354.75
3602.84,4351.61,4317.75
3615.4,4314.58,4280.74
3627.95,4277.56,4243.75
3640.51,4240.53,4206.74
3653.07,4203.52,4169.76
3665.63,4169.06,4135.58
3678.19,4134.59,4101.4
3690.75,4100.13,4067.22
3703.31,4065.67,4033.04
3715.87,4031.21,3998.86
3728.43,5028.4,4996.26
3740.98,4987.85,4955.74
3753.54,4947.3,4915.21
3766.1,4906.75,4874.69
3778.66,4866.21,4834.17
3791.22,4825.66,4793.64
3803.78,4786.38,4754.39
3816.34,4748.59,4716.62
3828.9,4710.8,4678.86
3841.46,4673.01,4641.09
3854.01,4635.22,4603.33
3866.57,4597.43,4565.56
3879.13,4561.14,4529.3
3891.69,4525.99,4494.18
3904.25,4490.84,4459.06
3916.81,4455.7,4423.93
3929.37,4420.55,4388.81
3941.93,4385.41,4353.69
3954.49,4351.11,4319.44
3967.04,4317.61,4286.01
3979.6,4284.11,4252.58
3992.16,4250.61,4219.15
4004.72,4217.44,4186.03
4017.28,4184.82,4153.41
4029.84,4614.23,4584.21
4042.4,4579.46,4549.23
4054.96,4544.7,4514.25
4067.51,4509.93,4479.27
4080.07,4475.16,4444.29
4092.63,4440.39,4409.31
4105.19,4405.81,4374.57
4117.75,4372.99,4342.01
4130.31,4340.18,4309.45
4142.87,4307.37,4276.89
4155.43,4274.56,4244.33
4167.99,4241.74,4211.77
4180.54,4208.93,4179.21
4193.1,4177.92,4148.14
4205.66,4147.59,4117.63
4218.22,4117.27,4087.12
4230.78,4086.94,4056.62
4243.34,4056.61,4026.11
4255.9,4026.28,3995.6
4268.46,3996.26,3965.48
4281.02,3967.46,3936.93
4293.57,3938.66,3908.38
4306.13,3909.86,3879.83
4318.69,3881.06,3851.28
4331.25,3852.27,3822.72
4343.81,5440.9,5411.45
4356.37,5404.99,5375.64
4368.93,5370.73,5341.37
4381.49,5336.46,5307.1
4394.05,5302.19,5272.84
4406.6,5267.93,5238.57
4419.16,5233.66,5204.31
4431.72,5199.4,5170.04
4444.28,5166.99,5137.63
4456.84,5134.99,5105.64
4469.4,5103,5073.64
4481.96,5071,5041.65
4494.52,5039.01,5009.65
4507.08,5007.01,4977.66
4519.63,4975.02,4945.66
4532.19,4944.47,4915.3
4544.75,4914.09,4885.13
4557.31,4883.72,4854.97
4569.87,4853.34,4824.8
4582.43,4822.97,4794.64
4594.99,4792.59,4764.47
4607.55,4762.22,4734.31
4620.11,5493.7,5464.34
4632.66,5458.48,5429.12
4645.22,5423.26,5393.9
4657.78,5388.04,5358.68
4670.34,5352.82,5323.46
4682.9,5317.6,5288.24
4695.46,5282.38,5253.02
4708.02,5248.99,5219.64
4720.58,5216.33,5186.98
4733.14,5183.67,5154.31
4745.69,5151.01,5121.66
4758.25,5118.35,5088.99
4770.81,5085.69,5056.33
4783.37,5053.03,5023.67
4795.93,5021.18,4991.9
4808.49,4990.59,4961.5
4821.05,4959.99,4931.11
4833.61,4929.4,4900.71
4846.17,4898.81,4870.31
4858.72,4868.21,4839.92
4871.28,4837.62,4809.52
4883.84,4807.03,4779.12
4896.4,4777.89,4750
4908.96,4748.9,4721.01
4921.52,4719.91,4692.02
4934.08,4690.91,4663.02
4946.64,5044.42,5016.53
4959.19,5012.01,4984.12
4971.75,4979.61,4951.72
4984.31,4947.88,4920
4996.87,4917.47,4889.58
5009.43,4887,4859.29
5021.99,4856.51,4829.03
5034.55,4826.02,4798.78
5047.11,4795.54,4768.53
5059.67,4765.05,4738.28
5072.22,4734.56,4708.03
5084.78,4705.05,4678.63
5097.34,4676.38,4649.96
5109.9,4647.7,4621.28
5122.46,4619.02,4592.6
5135.02,4590.35,4563.93
5147.58,4561.67,4535.25
5160.14,4533,4506.58
5172.7,4504.32,4477.9
5185.25,4476.98,4450.56
5197.81,4450.33,4423.91
5210.37,4423.69,4397.26
5222.93,4397.04,4370.62
5235.49,4370.39,4343.97
5248.05,4343.74,4317.32
5260.61,4317.1,4290.67
5273.17,4290.45,4264.03
5285.73,4264.78,4238.36
5298.28,4239.72,4213.3
5310.84,4214.67,4188.25
5323.4,4189.61,4163.19
5335.96,4164.55,4138.13
5348.52,4139.5,4113.08
5361.08,4114.44,4088.02
5373.64,4089.38,4062.96
5386.2,4065.13,4038.7
5398.75,4042,4015.57
5411.31,4018.87,3992.44
5423.87,3995.74,3969.31
5436.43,3972.61,3946.19
5448.99,3949.48,3923.06
5461.55,3926.35,3899.92
5474.11,3903.22,3876.8
5486.67,3880.09,3853.67
5499.23,3858.17,3831.92
5511.79,3836.29,3810.21
5524.34,3814.41,3788.51
5536.9,3792.53,3766.8
5549.46,3770.65,3745.09
5562.02,3748.77,3723.38
5574.58,3726.89,3701.67
5587.14,3705.01,3679.97
5599.7,3683.78,3658.82
5612.26,3663.31,3638.36
5624.81,3642.85,3617.9
5637.37,3622.38,3597.43
5649.93,3601.92,3576.97
5662.49,3581.46,3556.51
5675.05,3560.99,3536.04
5687.61,3540.53,3515.58
5700.17,3520.07,3495.11
5712.73,3500.96,3475.92
5725.29,3482.24,3457.09
5737.84,3463.53,3438.26
5750.4,3444.82,3419.43
5762.96,3426.1,3400.6
5775.52,3407.39,3381.77
5788.08,3388.67,3362.94
5800.64,3369.96,3344.11
5813.2,3351.24,3325.28
5825.76,3333.27,3307.45
5838.32,3315.43,3289.78
5850.87,3297.58,3272.11
5863.43,3279.73,3254.44
5875.99,3261.89,3236.78
5888.55,3244.04,3219.11
5901.11,3226.19,3201.44
5913.67,3208.34,3183.77
5926.23,3190.5,3166.11
5938.79,3173.64,3149.3
5951.35,3156.95,3132.63
5963.9,3140.26,3115.96
5976.46,3123.56,3099.3
5989.02,3106.87,3082.63
6001.58,3090.16,3065.94
6014.14,3073.31,3049.14
6026.7,3056.47,3032.34
6039.26,3039.63,3015.54
6051.82,3023.39,2999.42
6064.38,3007.51,2983.71
6076.93,2991.63,2968.01
6089.49,2975.75,2952.3
6102.05,2959.87,2936.59
6114.61,2944,2920.88
6127.17,2928.12,2905.17
6139.73,2912.24,2889.47
6152.29,2896.36,2873.76
6164.85,2880.64,2858.16
6177.41,2865.83,2843.22
6189.96,2851.02,2828.27
6202.52,2836.21,2813.32
6215.08,2821.41,2798.37
6227.64,2806.6,2783.43
6240.2,2791.79,2768.48
6252.76,2776.98,2753.53
6265.32,2762.17,2738.59
6277.88,2747.36,2723.64
6290.43,2733.14,2709.36
6302.99,2719.32,2695.54
6315.55,2705.5,2681.72
6328.11,2691.68,2667.91
6340.67,2677.87,2654.09
6353.23,2664.05,2640.27
6365.79,2650.23,2626.45
6378.35,2636.41,2612.63
6390.91,2622.59,2598.81
6403.46,2608.77,2585
6416.02,2595.62,2571.94
6428.58,2582.62,2559.08
6441.14,2569.63,2546.22
6453.7,2556.64,2533.36
6466.26,2543.65,2520.5
6478.82,2530.65,2507.64
6491.38,2517.66,2494.78
6503.94,2504.67,2481.92
6516.49,2491.68,2469.06
6529.05,2478.68,2456.2
6541.61,2466.52,2444.1
6554.17,2454.51,2432.13
6566.73,2442.5,2420.16
6579.29,2430.49,2408.2
6591.85,2418.48,2396.23
6604.41,2406.46,2384.26
6616.97,2394.45,2372.29
6629.52,2382.44,2360.32
6642.08,2370.43,2348.35
6654.64,2358.42,2336.39
6667.2,2346.93,2324.92
6679.76,2335.71,2313.72
6692.32,2324.49,2302.51
6704.88,2313.28,2291.31
6717.44,2302.06,2280.11
6730,2290.84,2268.91
6742.55,2279.63,2257.71
6755.11,2268.41,2246.5
6767.67,2257.2,2235.3
6780.23,2245.98,2224.1
6792.79,2235,2213.14
6805.35,2224.56,2202.74
6817.91,2214.12,2192.35
6830.47,2203.69,2181.95
6843.02,2193.25,2171.56
6855.58,2182.81,2161.16
6868.14,2172.38,2150.77
6880.7,2161.94,2140.37
6893.26,2151.5,2129.98
6905.82,2141.07,2119.58
6918.38,2130.63,2109.19
6930.94,2120.66,2099.27
6943.5,2110.89,2089.55
6956.06,2101.11,2079.83
6968.61,2091.33,2070.1
6981.17,2081.55,2060.38
6993.73,2071.78,2050.66
7006.29,2062,2040.94
7018.85,2052.22,2031.21
7031.41,2042.45,2021.49
7043.97,2032.67,2011.77
7056.53,2022.89,2002.05
7069.08,2013.79,1992.95
7081.64,2004.72,1983.88
7094.2,1995.65,1974.81
7106.76,1986.58,1965.74
7119.32,1977.51,1956.67
7131.88,1968.44,1947.6
7144.44,1959.37,1938.53
7157,1950.3,1929.46
7169.56,1941.23,1920.39
7182.11,1932.16,1911.32
7194.67,1923.09,1902.25
7207.23,1914.62,1893.83
7219.79,1906.16,1885.42
7232.35,1897.7,1877.01
7244.91,1889.24,1868.61
7257.47,1880.78,1860.2
7270.03,1872.32,1851.79
7282.59,1863.86,1843.39
7295.14,1855.41,1834.98
7307.7,1846.95,1826.57
7320.26,1838.49,1818.17
7332.82,1830.03,1809.76
7345.38,1821.99,1801.74
7357.94,1814.08,1793.85
7370.5,1806.18,1785.96
7383.06,1798.28,1778.07
7395.62,1790.38,1770.18
7408.17,1782.47,1762.29
7420.73,1774.57,1754.4
7433.29,1766.67,1746.51
7445.85,1758.77,1738.62
7458.41,1750.87,1730.74
7470.97,1742.96,1722.85
7483.53,1735.25,1715.15
7496.09,1727.88,1707.8
7508.65,1720.5,1700.46
7521.2,1713.13,1693.11
7533.76,1705.76,1685.76
7546.32,1698.38,1678.41
7558.88,1691.01,1671.06
7571.44,1683.64,1663.71
7584,1676.26,1656.36
7596.56,1668.89,1649.02
7609.12,1661.52,1641.67
7621.68,1654.14,1634.32
7634.23,1647.17,1627.39
7646.79,1640.35,1620.6
7659.35,1633.53,1613.82
7671.91,1626.71,1607.03
7684.47,1619.89,1600.25
7697.03,1613.07,1593.47
7709.59,1606.25,1586.68
7722.15,1599.43,1579.9
7734.7,1592.61,1573.12
7747.26,1585.79,1566.33
7759.82,1578.97,1559.55
7772.38,1572.15,1552.76
7784.94,1565.67,1546.31
7797.5,1559.27,1539.94
7810.06,1552.88,1533.58
7822.62,1546.49,1527.21
7835.18,1540.1,1520.84
7847.73,1533.71,1514.47
7860.29,1527.32,1508.11
7872.85,1520.93,1501.74
7885.41,1514.54,1495.37
7897.97,1508.14,1489.01
7910.53,1501.75,1482.64
7923.09,1495.36,1476.27
7935.65,1489.16,1470.1
7948.21,1483.05,1464.01
7960.76,1476.94,1457.93
7973.32,1470.83,1451.84
7985.88,1464.72,1445.75
7998.44,1458.61,1439.67
8011,1452.67,1433.75
8023.56,1446.76,1427.86
8036.12,1440.84,1421.97
8048.68,1434.93,1416.08
8061.24,1429.02,1410.19
8073.79,1423.11,1404.3
8086.35,1417.28,1398.51
8098.91,1411.62,1392.88
8111.47,1405.97,1387.26
8124.03,1400.31,1381.64
8136.59,1394.65,1376.01
8149.15,1388.99,1370.39
8161.71,1383.33,1364.77
8174.27,1377.67,1359.14
8186.82,1372.01,1353.52
8199.38,1366.36,1347.89
8211.94,1360.7,1342.27
8224.5,1355.04,1336.65
8237.06,1349.38,1331.02
8249.62,1344.04,1325.7
8262.18,1338.79,1320.47
8274.74,1333.55,1315.23
8287.29,1328.31,1310
8299.85,1323.06,1304.77
8312.41,1317.82,1299.54
8324.97,1312.57,1294.3
8337.53,1307.33,1289.07
8350.09,1302.09,1283.84
8362.65,1296.84,1278.61
8375.21,1291.6,1273.37
8387.77,1286.35,1268.14
8400.33,1281.11,1262.91
8412.88,1276.18,1258.02
8425.44,1271.27,1253.15
8438,1266.36,1248.29
8450.56,1261.44,1243.42
8463.12,1256.53,1238.55
8475.68,1251.62,1233.69
8488.24,1246.71,1228.82
8500.8,1241.8,1223.95
8513.35,1236.88,1219.08
8525.91,1231.97,1214.22
8538.47,1227.06,1209.35
8551.03,1222.15,1204.48
8563.59,1217.24,1199.62
8576.15,1212.63,1195.02
8588.71,1208.06,1190.46
8601.27,1203.49,1185.91
8613.83,1198.92,1181.35
8626.38,1194.35,1176.79
8638.94,1189.78,1172.23
8651.5,1185.21,1167.67
8664.06,1180.64,1163.11
8676.62,1176.07,1158.55
8689.18,1171.5,1153.99
8701.74,1166.93,1149.43
8714.3,1162.36,1144.87
8726.86,1157.79,1140.32
8739.41,1153.41,1135.96
8751.97,1149.16,1131.74
8764.53,1144.91,1127.53
8777.09,1140.67,1123.31
8789.65,1136.42,1119.1
8802.21,1132.17,1114.88
8814.77,1127.92,1110.67
8827.33,1123.68,1106.45
8839.89,1119.43,1102.24
8852.44,1115.18,1098.02
8865,1110.93,1093.81
8877.56,1106.69,1089.59
8890.12,1102.44,1085.38
8902.68,1098.19,1081.16
8915.24,1094.23,1077.23
8927.8,1090.28,1073.3
8940.36,1086.33,1069.37
8952.92,1082.38,1065.43
8965.47,1078.43,1061.5
8978.03,1074.47,1057.57
8990.59,1070.52,1053.64
9003.15,1066.57,1049.71
9015.71,1062.62,1045.78
9028.27,1058.67,1041.85
9040.83,1054.72,1037.92
9053.39,1050.76,1033.99
9065.95,1046.81,1030.06
9078.5,1042.89,1026.16
9091.06,1039.22,1022.51
9103.62,1035.54,1018.85
9116.18,1031.86,1015.19
9128.74,1028.19,1011.54
9141.3,1024.51,1007.88
9153.86,1020.83,1004.23
9166.42,1017.16,1000.57
9178.97,1013.48,996.916
9191.53,1009.8,993.26
9204.09,1006.13,989.604
9216.65,1002.45,985.949
9229.21,998.775,982.293
9241.77,995.098,978.637
9254.33,991.422,974.981
9266.89,987.977,971.547
9279.45,984.544,968.125
9292,981.112,964.703
9304.56,977.68,961.281
9317.12,974.248,957.858
9329.68,970.815,954.436
9342.24,967.383,951.014
9354.8,963.951,947.592
9367.36,960.519,944.17
9379.92,957.087,940.748
9392.48,953.654,937.326
9405.04,950.222,933.904
9417.59,946.79,930.482
9430.15,943.358,927.06
9442.71,940.046,923.764
9455.27,936.84,920.578
9467.83,933.634,917.392
9480.39,930.429,914.206
9492.95,927.222,911.02
9505.51,924.016,907.834
9518.06,920.811,904.649
9530.62,917.605,901.463
9543.18,914.398,898.277
9555.74,911.193,895.091
9568.3,907.987,891.905
9580.86,904.781,888.719
9593.42,901.575,885.533
9605.98,898.369,882.347
9618.54,895.163,879.161
9631.09,892.156,876.174
9643.65,889.175,873.212
9656.21,886.194,870.251
9668.77,883.213,867.29
9681.33,880.232,864.329
9693.89,877.251,861.367
9706.45,874.271,858.406
9719.01,871.29,855.445
9731.57,868.309,852.484
9744.12,865.328,849.522
9756.68,862.347,846.561
9769.24,859.366,843.6
9781.8,856.385,840.639
9794.36,853.405,837.677
9806.92,850.424,834.716
9819.48,847.631,831.943
9832.04,844.856,829.187
9844.59,842.082,826.432
9857.15,839.307,823.676
9869.71,836.532,820.921
9882.27,833.757,818.165
9894.83,830.983,815.41
9907.39,828.208,812.654
9919.95,825.433,809.899
9932.51,822.659,807.143
9945.07,819.884,804.387
9957.62,817.109,801.632
9970.18,814.334,798.876
9982.74,811.56,796.121
9995.3,808.785,793.365
10007.9,806.137,790.737
10020.4,803.566,788.183
10033,800.994,785.63
10045.5,798.422,783.077
10058.1,795.851,780.524
10070.7,793.279,777.971
10083.2,790.708,775.418
10095.8,788.136,772.864
10108.3,785.565,770.311
10120.9,782.993,767.758
10133.4,780.421,765.205
10146,777.85,762.652
10158.6,775.278,760.099
10171.1,772.707,757.545
10183.7,770.135,754.992
10196.2,767.563,752.439
10208.8,764.985,749.88
10221.4,762.405,747.319
10233.9,759.824,744.758
10246.5,757.243,742.196
10259,754.662,739.635
10271.6,752.081,737.073
10284.2,749.501,734.512
10296.7,746.92,731.95
10309.3,744.339,729.389
10321.8,741.758,726.828
10334.4,739.177,724.266
10346.9,736.597,721.705
10359.5,734.016,719.144
10372.1,731.435,716.582
10384.6,728.854,714.021
10397.2,726.484,711.669
10409.7,724.272,709.475
10422.3,722.06,707.28
10434.9,719.848,705.086
10447.4,717.636,702.891
10460,715.424,700.697
10472.5,713.212,698.502
10485.1,711,696.307
10497.7,708.787,694.113
10510.2,706.575,691.918
10522.8,704.363,689.724
10535.3,702.151,687.529
10547.9,699.939,685.335
10560.5,697.727,683.14
10573,695.515,680.945
10585.6,693.303,678.751
10598.1,691.091,676.556
10610.7,688.976,674.459
10623.2,686.878,672.379
10635.8,684.78,670.298
10648.4,682.681,668.218
10660.9,680.583,666.137
10673.5,678.486,664.057
10686,676.388,661.976
10698.6,674.29,659.896
10711.2,672.192,657.815
10723.7,670.094,655.735
10736.3,667.995,653.654
10748.8,665.897,651.574
10761.4,663.8,649.494
10774,661.702,647.413
10786.5,659.604,645.333
10799.1,657.506,643.252
10811.6,655.421,641.186
10824.2,653.428,639.21
10836.7,651.436,637.235
10849.3,649.443,635.26
10861.9,647.451,633.285
10874.4,645.458,631.31
10887,643.465,629.335
10899.5,641.473,627.36
10912.1,639.48,625.385
10924.7,637.487,623.41
10937.2,635.495,621.435
10949.8,633.502,619.459
10962.3,631.509,617.484
10974.9,629.517,615.509
10987.5,627.524,613.534
11000,625.531,611.559
11012.6,623.539,609.584
11025.1,621.589,607.652
11037.7,619.702,605.782
11050.2,617.814,603.912
11062.8,615.927,602.043
11075.4,614.04,600.173
11087.9,612.152,598.303
11100.5,610.265,596.433
11113,608.378,594.563
11125.6,606.49,592.694
11138.2,604.603,590.824
11150.7,602.716,588.954
11163.3,600.829,587.085
11175.8,598.941,585.215
11188.4,597.054,583.345
11201,595.167,581.475
11213.5,593.279,579.605
11226.1,591.392,577.736
11238.6,589.627,575.988
11251.2,587.918,574.295
11263.7,586.208,572.602
11276.3,584.499,570.91
11288.9,582.789,569.217
11301.4,581.08,567.525
11314,579.371,565.832
11326.5,577.661,564.139
11339.1,575.952,562.447
11351.7,574.243,560.754
11364.2,572.533,559.062
11376.8,570.824,557.369
11389.3,569.115,555.676
11401.9,567.405,553.984
11414.5,565.696,552.291
11427,563.987,550.599
11439.6,562.277,548.906
11452.1,560.594,547.239
11464.7,559.039,545.701
11477.2,557.484,544.162
11489.8,555.929,542.623
11502.4,554.374,541.084
11514.9,552.82,539.545
11527.5,551.265,538.006
11540,549.71,536.467
11552.6,548.155,534.929
11565.2,546.6,533.39
11577.7,545.045,531.851
11590.3,543.49,530.312
11602.8,541.935,528.773
11615.4,540.38,527.234
11628,538.825,525.695
11640.5,537.271,524.156
11653.1,535.716,522.618
11665.6,534.161,521.079
11678.2,532.606,519.54
11690.7,531.07,518.013
11703.3,529.536,516.488
11715.9,528.003,514.963
11728.4,526.469,513.438
11741,524.936,511.913
11753.5,523.402,510.388
11766.1,521.869,508.863
11778.7,520.336,507.338
11791.2,518.802,505.813
11803.8,517.269,504.288
11816.3,515.735,502.763
11828.9,514.202,501.238
11841.5,512.669,499.713
11854,511.135,498.188
11866.6,509.602,496.663
11879.1,508.068,495.138
11891.7,506.535,493.613
11904.2,505.068,492.154
11916.8,503.732,490.825
11929.4,502.395,489.496
11941.9,501.059,488.168
11954.5,499.722,486.839
11967,498.386,485.51
11979.6,497.049,484.181
11992.2,495.713,482.852
12004.7,494.376,481.524
12017.3,493.04,480.195
12029.8,491.703,478.866
12042.4,490.367,477.537
12055,489.03,476.208
12067.5,487.694,474.879
12080.1,486.357,473.551
12092.6,485.021,472.222
12105.2,483.685,470.893
12117.8,482.348,469.564
12130.3,481.012,468.236
12142.9,479.676,466.91
12155.4,478.346,465.595
12168,477.015,464.281
12180.5,475.685,462.967
12193.1,474.355,461.652
12205.7,473.024,460.338
12218.2,471.694,459.023
12230.8,470.363,457.709
12243.3,469.033,456.394
12255.9,467.702,455.08
12268.5,466.372,453.766
12281,465.041,452.451
12293.6,463.711,451.137
12306.1,462.38,449.822
12318.7,461.05,448.508
12331.3,459.719,447.193
