X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
2348.31,84.2072,83.5396
2361.62,82.7772,82.1096
2374.92,81.3472,80.6796
2388.22,79.9351,79.2681
2401.52,78.6125,77.949
2414.83,77.2898,76.6299
2428.13,75.9672,75.3108
2441.43,74.6934,74.0427
2454.74,73.4478,72.804
2468.04,72.2021,71.5654
2481.34,70.9687,70.3383
2494.64,69.8444,69.214
2507.95,68.7201,68.0896
2521.25,67.5958,66.9653
2534.55,66.4981,65.869
2547.86,65.4376,64.8118
2561.16,64.377,63.7546
2574.46,63.3164,62.6974
2587.77,62.3314,61.7133
2601.07,61.3737,60.7556
2614.37,60.416,59.7979
2627.67,59.4583,58.8402
2640.98,58.5471,57.9348
2654.28,57.641,57.0351
2667.58,56.7349,56.1355
2680.89,55.8335,55.2402
2694.19,54.9986,54.4052
2707.49,54.1637,53.5703
2720.79,53.3288,52.7354
2734.1,52.506,51.9131
2747.4,51.7477,51.1578
2760.7,50.9894,50.4026
2774.01,50.2311,49.6473
2787.31,49.4772,48.8965
2800.61,48.7646,48.1869
2813.91,48.052,47.4774
2827.22,47.3394,46.7678
2840.52,46.6292,46.0607
2853.82,45.9802,45.4146
2867.13,45.3312,44.7686
2880.43,44.6822,44.1225
2893.73,44.0332,43.4764
2907.04,43.4248,42.8709
2920.34,42.8247,42.2737
2933.64,42.2246,41.6764
2946.94,41.6245,41.0792
2960.25,41.0425,40.4986
2973.55,40.4756,39.9317
2986.85,39.9088,39.3649
3000.16,39.3423,38.7981
3013.46,38.8066,38.2518
3026.76,38.2909,37.7417
3040.06,37.7753,37.2316
3053.37,37.2596,36.7215
3066.67,36.744,36.2114
3079.97,36.2625,35.731
3093.28,35.7884,35.2568
3106.58,35.3142,34.7826
3119.88,34.84,34.3085
3133.18,34.3759,33.8452
3146.49,33.9338,33.4058
3159.79,33.4917,32.9663
3173.09,33.0495,32.5269
3186.4,32.6074,32.0875
3199.7,32.1945,31.6772
3213,31.7925,31.2778
3226.3,31.3906,30.8785
3239.61,30.9886,30.4791
3252.91,30.5866,30.0797
3266.21,30.2079,29.7011
3279.52,29.8294,29.3226
3292.82,29.4509,28.9441
3306.12,29.0724,28.5656
3319.43,28.7028,28.1966
3332.73,28.3587,27.855
3346.03,28.0146,27.5135
3359.33,27.6705,27.1719
3372.64,27.3264,26.8303
3385.94,26.9908,26.4972
3399.24,26.6693,26.1783
3412.55,26.3479,25.8593
3425.85,26.0265,25.5404
3439.15,25.705,25.2214
3452.45,25.3954,24.9143
3465.76,25.1028,24.6241
3479.06,24.8102,24.3339
3492.36,24.5175,24.0437
3505.67,24.2249,23.7535
3518.97,23.938,23.4683
3532.27,23.6648,23.195
3545.57,23.3915,22.9217
3558.88,23.1182,22.6484
3572.18,22.8449,22.3752
3585.48,22.5757,22.106
3598.79,22.3244,21.8546
3612.09,22.073,21.6032
3625.39,21.8216,21.3518
3638.7,21.5702,21.1005
3652,21.3189,20.8491
3665.3,21.0866,20.619
3678.6,20.8559,20.3906
3691.91,20.6252,20.1621
3705.21,20.3945,19.9337
3718.51,20.1638,19.7053
3731.82,19.9417,19.4855
3745.12,19.7277,19.2737
3758.42,19.5137,19.0619
3771.72,19.2997,18.8502
3785.03,19.0856,18.6384
3798.33,18.872,18.427
3811.63,18.6742,18.2292
3824.94,18.4765,18.0314
3838.24,18.2787,17.8336
3851.54,18.0809,17.6359
3864.84,17.8831,17.4381
3878.15,17.6927,17.2487
3891.45,17.511,17.0691
3904.75,17.3292,16.8895
3918.06,17.1474,16.7099
3931.36,16.9657,16.5303
3944.66,16.7839,16.3507
3957.97,16.6104,16.1777
3971.27,16.4396,16.0069
3984.57,16.2688,15.8361
3997.87,16.098,15.6654
4011.18,15.9326,15.4999
4024.48,15.7681,15.3355
4037.78,15.6137,15.183
4051.09,15.4596,15.031
4064.39,15.3056,14.8791
4077.69,15.1515,14.7271
4090.99,14.9975,14.5752
4104.3,14.8437,14.4234
4117.6,14.6998,14.2795
4130.9,14.5559,14.1356
4144.21,14.412,13.9917
4157.51,14.2681,13.8478
4170.81,14.1242,13.7039
4184.11,13.9804,13.5601
4197.42,13.848,13.4298
4210.72,13.7157,13.2994
4224.02,13.5833,13.169
4237.33,13.451,13.0387
4250.63,13.3186,12.9083
4263.93,13.1862,12.778
4277.24,13.0619,12.6553
4290.54,12.9391,12.534
4303.84,12.8162,12.4128
4317.14,12.6934,12.2915
4330.45,12.5705,12.1703
4343.75,12.4477,12.049
4357.05,12.3313,11.9336
4370.36,12.2191,11.8219
4383.66,12.1068,11.7103
4396.96,11.9946,11.5987
4410.26,11.8824,11.487
4423.57,11.7702,11.3754
4436.87,11.6598,11.2657
4450.17,11.5563,11.1633
4463.48,11.4527,11.0608
4476.78,11.3491,10.9584
4490.08,11.2455,10.8559
4503.38,11.1419,10.7535
4516.69,11.0383,10.651
4529.99,10.9398,10.5534
4543.29,10.8438,10.4581
4556.6,10.7477,10.3628
4569.9,10.6517,10.2675
4583.2,10.5556,10.1722
4596.5,10.4596,10.0769
4609.81,10.364,9.98203
4623.11,10.2755,9.89451
4636.41,10.1871,9.80698
4649.72,10.0987,9.71946
4663.02,10.0102,9.63193
4676.32,9.92177,9.54441
4689.63,9.83334,9.45688
4702.93,9.74695,9.37145
4716.23,9.66543,9.29102
4729.53,9.58392,9.21058
4742.84,9.50241,9.13014
4756.14,9.4209,9.0497
4769.44,9.33939,8.96926
4782.75,9.25788,8.88882
4796.05,9.17888,8.81076
4809.35,9.104,8.73658
4822.65,9.02913,8.6624
4835.96,8.95425,8.58822
4849.26,8.87937,8.51405
4862.56,8.80449,8.43987
4875.87,8.72961,8.36569
4889.17,8.65634,8.29317
4902.47,8.58658,8.22427
4915.77,8.51682,8.15537
4929.08,8.44705,8.08647
4942.38,8.37729,8.01758
4955.68,8.30753,7.94868
4968.99,8.23777,7.87978
4982.29,8.16883,7.81171
4995.59,8.10387,7.74757
5008.9,8.0402,7.68459
5022.2,7.97716,7.62218
5035.5,7.91412,7.55978
5048.8,7.85108,7.49737
5062.11,7.78804,7.43496
5075.41,7.725,7.37255
5088.71,7.6651,7.31345
5102.02,7.60596,7.25514
5115.32,7.54683,7.19684
5128.62,7.48769,7.13853
5141.92,7.42855,7.08022
5155.23,7.36942,7.02192
5168.53,7.31028,6.96361
5181.83,7.25281,6.90691
5195.14,7.19827,6.85302
5208.44,7.14372,6.79912
5221.74,7.08917,6.74523
5235.04,7.03463,6.69133
5248.35,6.98008,6.63744
5261.65,6.92554,6.58354
5274.95,6.87099,6.52965
5288.26,6.81972,6.47914
5301.56,6.76943,6.42965
5314.86,6.71914,6.38016
5328.17,6.66884,6.33066
5341.47,6.61855,6.28116
5354.77,6.56826,6.23167
5368.07,6.51796,6.18217
5381.38,6.46779,6.1328
5394.68,6.42187,6.0875
5407.98,6.37595,6.04219
5421.29,6.33003,5.99689
5434.59,6.2841,5.95159
5447.89,6.23818,5.90629
5461.19,6.19226,5.86098
5474.5,6.14633,5.81568
5487.8,6.1006,5.77057
5501.1,6.05772,5.72846
5514.41,6.01484,5.68635
5527.71,5.97195,5.64424
5541.01,5.92907,5.60213
5554.31,5.88619,5.56001
5567.62,5.84331,5.5179
5580.92,5.80043,5.47579
5594.22,5.75761,5.43373
5607.53,5.71808,5.39496
5620.83,5.67855,5.35618
5634.13,5.63902,5.31741
5647.44,5.59949,5.27864
5660.74,5.55997,5.23986
5674.04,5.52043,5.20109
5687.34,5.48091,5.16231
5700.65,5.44138,5.12354
5713.95,5.40465,5.08743
5727.25,5.36853,5.0519
5740.56,5.33241,5.01636
5753.86,5.29629,4.98083
5767.16,5.26017,4.9453
5780.46,5.22405,4.90976
5793.77,5.18793,4.87423
5807.07,5.15181,4.8387
5820.37,5.1167,4.80417
5833.68,5.08308,4.77114
5846.98,5.04946,4.7381
5860.28,5.01584,4.70506
5873.58,4.98223,4.67203
5886.89,4.94861,4.63899
5900.19,4.91499,4.60596
5913.49,4.88137,4.57292
5926.8,4.84775,4.53988
5940.1,4.81646,4.50906
5953.4,4.7854,4.47845
5966.71,4.75433,4.44785
5980.01,4.72327,4.41724
5993.31,4.69221,4.38663
6006.61,4.66135,4.35638
6019.92,4.6307,4.32648
6033.22,4.60005,4.29658
6046.52,4.56987,4.2671
6059.83,4.54168,4.23947
6073.13,4.51349,4.21183
6086.43,4.4853,4.18419
6099.73,4.4571,4.15655
6113.04,4.42891,4.12891
6126.34,4.40072,4.10127
6139.64,4.37253,4.07363
6152.95,4.34434,4.04599
6166.25,4.31657,4.01881
6179.55,4.29012,3.99305
6192.85,4.26367,3.96728
6206.16,4.23722,3.94152
6219.46,4.21077,3.91576
6232.76,4.18432,3.88999
6246.07,4.15788,3.86423
6259.37,4.13143,3.83846
6272.67,4.10498,3.8127
6285.98,4.07906,3.7874
6299.28,4.05499,3.76374
6312.58,4.03093,3.74007
6325.88,4.00686,3.71641
6339.19,3.9828,3.69274
6352.49,3.95873,3.66908
6365.79,3.93466,3.64541
6379.1,3.9106,3.62175
6392.4,3.88653,3.59808
6405.7,3.86246,3.57442
6419,3.84006,3.55254
6432.31,3.8177,3.5307
6445.61,3.79533,3.50886
6458.91,3.77297,3.48702
6472.22,3.7506,3.46518
6485.52,3.72823,3.44334
6498.82,3.70587,3.4215
6512.12,3.6835,3.39966
6525.43,3.66114,3.37782
6538.73,3.63982,3.35703
6552.03,3.61927,3.33699
6565.34,3.59871,3.31694
6578.64,3.57815,3.2969
6591.94,3.5576,3.27686
6605.25,3.53704,3.25682
6618.55,3.51648,3.23677
6631.85,3.49593,3.21673
6645.15,3.47537,3.19669
6658.46,3.45481,3.17665
6671.76,3.43565,3.15811
6685.06,3.41655,3.13964
6698.37,3.39745,3.12117
6711.67,3.37835,3.1027
6724.97,3.35925,3.08423
6738.27,3.34014,3.06577
6751.58,3.32104,3.0473
6764.88,3.30194,3.02883
6778.18,3.28284,3.01036
6791.49,3.26405,2.99217
6804.79,3.24661,2.97523
6818.09,3.22918,2.9583
6831.4,3.21175,2.94135
6844.7,3.19431,2.92442
6858,3.17688,2.90748
6871.3,3.15944,2.89054
6884.61,3.14201,2.8736
6897.91,3.12457,2.85666
6911.21,3.10714,2.83972
6924.51,3.08994,2.82301
6937.82,3.07374,2.80729
6951.12,3.05753,2.79158
6964.42,3.04133,2.77587
6977.73,3.02513,2.76015
6991.03,3.00893,2.74444
7004.33,2.99273,2.72872
7017.64,2.97653,2.71301
7030.94,2.96033,2.69729
7044.24,2.94412,2.68158
7057.54,2.92798,2.66592
7070.85,2.91308,2.6515
7084.15,2.89818,2.63708
7097.45,2.88329,2.62266
7110.76,2.86839,2.60824
7124.06,2.8535,2.59382
7137.36,2.8386,2.5794
7150.66,2.8237,2.56498
7163.97,2.80881,2.55056
7177.27,2.79391,2.53614
7190.57,2.77901,2.52172
7203.88,2.76495,2.50805
7217.18,2.75131,2.49476
7230.48,2.73766,2.48146
7243.79,2.72401,2.46817
7257.09,2.71037,2.45487
7270.39,2.69672,2.44157
7283.69,2.68308,2.42828
7297,2.66943,2.41498
7310.3,2.65578,2.40169
7323.6,2.64214,2.38839
7336.91,2.62856,2.37517
7350.21,2.61591,2.36298
7363.51,2.60326,2.35079
7376.81,2.59061,2.3386
7390.12,2.57796,2.32641
7403.42,2.56531,2.31422
7416.72,2.55266,2.30203
7430.03,2.54001,2.28984
7443.33,2.52736,2.27765
7456.63,2.51471,2.26546
7469.93,2.50206,2.25327
7483.24,2.48971,2.24137
7496.54,2.47799,2.23011
7509.84,2.46628,2.21884
7523.15,2.45456,2.20758
7536.45,2.44285,2.19632
7549.75,2.43113,2.18505
7563.05,2.41942,2.17379
7576.36,2.40771,2.16253
7589.66,2.39599,2.15126
7602.96,2.38428,2.14
7616.27,2.37256,2.12873
7629.57,2.36118,2.1178
7642.87,2.35044,2.10749
7656.18,2.33969,2.09719
7669.48,2.32895,2.08688
7682.78,2.3182,2.07658
7696.08,2.30746,2.06627
7709.39,2.29672,2.05596
7722.69,2.28597,2.04566
7735.99,2.27523,2.03535
7749.3,2.26448,2.02505
7762.6,2.25374,2.01474
7775.9,2.24305,2.00449
7789.2,2.2331,1.99497
7802.51,2.22314,1.98545
7815.81,2.21319,1.97593
7829.11,2.20323,1.96641
7842.42,2.19328,1.95689
7855.72,2.18333,1.94736
7869.02,2.17337,1.93784
7882.32,2.16342,1.92832
7895.63,2.15347,1.9188
7908.93,2.14351,1.90928
7922.23,2.13356,1.89976
7935.54,2.12407,1.89057
7948.84,2.11483,1.88156
7962.14,2.10559,1.87254
7975.45,2.09636,1.86353
7988.75,2.08712,1.85452
8002.05,2.07792,1.84557
8015.35,2.06889,1.83695
8028.66,2.05987,1.82832
8041.96,2.05084,1.8197
8055.26,2.04182,1.81108
8068.56,2.03279,1.80245
8081.87,2.02377,1.79383
8095.17,2.01533,1.78581
8108.47,2.0069,1.77779
8121.78,1.99847,1.76978
8135.08,1.99004,1.76176
8148.38,1.98161,1.75375
8161.69,1.97318,1.74574
8174.99,1.96475,1.73772
8188.29,1.95632,1.72971
8201.59,1.94788,1.72169
8214.9,1.93945,1.71368
8228.2,1.93102,1.70566
8241.5,1.92267,1.69771
8254.81,1.9149,1.69025
8268.11,1.90714,1.6828
8281.41,1.89938,1.67534
8294.71,1.89162,1.66789
8308.02,1.88385,1.66043
8321.32,1.87609,1.65297
8334.62,1.86833,1.64552
8347.93,1.86056,1.63806
8361.23,1.8528,1.6306
8374.53,1.84504,1.62315
8387.84,1.83727,1.61569
8401.14,1.82952,1.60824
8414.44,1.8223,1.60142
8427.74,1.81508,1.5946
8441.05,1.80786,1.58778
8454.35,1.80064,1.58097
8467.65,1.79342,1.57415
8480.96,1.7862,1.56733
8494.26,1.77898,1.56051
8507.56,1.77176,1.55369
8520.86,1.76454,1.54687
8534.17,1.75732,1.54005
8547.47,1.7501,1.53323
8560.77,1.74288,1.52641
8574.08,1.73602,1.52002
8587.38,1.72932,1.51381
8600.68,1.72262,1.50761
8613.99,1.71593,1.5014
8627.29,1.70923,1.4952
8640.59,1.70254,1.489
8653.89,1.69584,1.48279
8667.2,1.68914,1.47659
8680.5,1.68245,1.47038
8693.8,1.67575,1.46418
8707.11,1.66905,1.45798
8720.41,1.66236,1.45177
8733.71,1.65574,1.44563
8747.01,1.64969,1.43985
8760.32,1.64363,1.43408
8773.62,1.63757,1.42831
8786.92,1.63151,1.42254
8800.23,1.62545,1.41677
8813.53,1.61939,1.411
8826.83,1.61333,1.40523
8840.13,1.60727,1.39946
8853.44,1.60121,1.39369
8866.74,1.59516,1.38792
8880.04,1.5891,1.38215
8893.35,1.58304,1.37638
8906.65,1.57709,1.37074
8919.95,1.57142,1.36545
8933.25,1.56574,1.36016
8946.56,1.56007,1.35486
8959.86,1.5544,1.34957
8973.16,1.54873,1.34428
8986.47,1.54306,1.33899
8999.77,1.53739,1.33369
9013.07,1.53172,1.3284
9026.38,1.52605,1.32311
9039.68,1.52038,1.31782
9052.98,1.51471,1.31252
9066.28,1.50904,1.30723
9079.59,1.50346,1.30201
9092.89,1.49829,1.29712
9106.19,1.49312,1.29222
9119.5,1.48794,1.28732
9132.8,1.48277,1.28243
9146.1,1.47759,1.27753
9159.4,1.47242,1.27263
9172.71,1.46725,1.26774
9186.01,1.46207,1.26284
9199.31,1.4569,1.25794
9212.62,1.45173,1.25305
9225.92,1.44655,1.24815
9239.22,1.44138,1.24326
9252.53,1.4362,1.23836
9265.83,1.43132,1.2338
9279.13,1.42651,1.22932
9292.43,1.42169,1.22484
9305.74,1.41688,1.22036
9319.04,1.41206,1.21588
9332.34,1.40724,1.21141
9345.65,1.40243,1.20693
9358.95,1.39761,1.20245
9372.25,1.3928,1.19797
9385.55,1.38798,1.19349
9398.86,1.38317,1.18901
9412.16,1.37835,1.18453
9425.46,1.37354,1.18005
9438.77,1.36879,1.17564
9452.07,1.36432,1.17151
9465.37,1.35986,1.16739
9478.67,1.35539,1.16326
9491.98,1.35092,1.15913
9505.28,1.34645,1.155
9518.58,1.34198,1.15087
9531.89,1.33751,1.14674
9545.19,1.33304,1.14261
9558.49,1.32857,1.13848
9571.79,1.3241,1.13435
9585.1,1.31964,1.13022
9598.4,1.31517,1.12609
9611.7,1.3107,1.12196
9625.01,1.3064,1.11797
9638.31,1.30237,1.11419
9651.61,1.29835,1.11041
9664.92,1.29433,1.10663
9678.22,1.2903,1.10285
9691.52,1.28628,1.09907
9704.82,1.28225,1.09529
9718.13,1.27823,1.09151
9731.43,1.27421,1.08774
9744.73,1.27018,1.08396
9758.04,1.26616,1.08018
9771.34,1.26214,1.0764
9784.64,1.25811,1.07262
9797.94,1.25409,1.06884
9811.25,1.25012,1.06514
9824.55,1.24631,1.06166
9837.85,1.24251,1.05818
9851.16,1.23871,1.0547
9864.46,1.23491,1.05123
9877.76,1.2311,1.04775
9891.06,1.2273,1.04427
9904.37,1.2235,1.04079
9917.67,1.21969,1.03732
9930.97,1.21589,1.03384
9944.28,1.21209,1.03036
9957.58,1.20829,1.02688
9970.88,1.20448,1.02341
9984.19,1.20068,1.01993
9997.49,1.19688,1.01645
10010.8,1.1934,1.01326
10024.1,1.18999,1.01014
10037.4,1.18659,1.00701
10050.7,1.18318,1.00389
10064,1.17978,1.00076
10077.3,1.17638,0.997638
10090.6,1.17297,0.994513
10103.9,1.16957,0.991388
10117.2,1.16616,0.988264
10130.5,1.16276,0.985139
10143.8,1.15936,0.982014
10157.1,1.15595,0.97889
10170.4,1.15255,0.975765
10183.7,1.14914,0.972641
10197,1.14574,0.969516
10210.3,1.14236,0.966425
10223.6,1.13898,0.963344
10236.9,1.13561,0.960262
10250.2,1.13223,0.957181
10263.5,1.12885,0.9541
10276.8,1.12548,0.951018
10290.2,1.1221,0.947937
10303.5,1.11873,0.944856
10316.8,1.11535,0.941775
10330.1,1.11198,0.938693
10343.4,1.1086,0.935612
10356.7,1.10523,0.932531
10370,1.10185,0.929449
10383.3,1.09847,0.926368
10396.6,1.09535,0.923521
10409.9,1.09247,0.920913
10423.2,1.0896,0.918305
10436.5,1.08672,0.915697
10449.8,1.08385,0.91309
10463.1,1.08098,0.910482
10476.4,1.0781,0.907874
10489.7,1.07523,0.905267
10503,1.07235,0.902659
10516.3,1.06948,0.900051
10529.6,1.06661,0.897443
10542.9,1.06373,0.894836
10556.2,1.06086,0.892228
10569.5,1.05798,0.88962
10582.8,1.05511,0.887012
10596.1,1.05224,0.884405
10609.4,1.04948,0.881908
10622.7,1.04677,0.879457
10636,1.04406,0.877006
10649.3,1.04135,0.874554
10662.6,1.03864,0.872103
10675.9,1.03593,0.869652
10689.2,1.03322,0.867201
10702.5,1.03051,0.86475
10715.8,1.0278,0.862299
10729.1,1.02509,0.859848
10742.5,1.02238,0.857397
10755.8,1.01967,0.854946
10769.1,1.01696,0.852494
10782.4,1.01425,0.850043
10795.7,1.01155,0.847592
10809,1.00884,0.845141
10822.3,1.00628,0.842842
10835.6,1.00373,0.840555
10848.9,1.00119,0.838268
10862.2,0.998642,0.835982
10875.5,0.996097,0.833695
10888.8,0.993552,0.831408
10902.1,0.991007,0.829122
10915.4,0.988462,0.826835
10928.7,0.985917,0.824548
10942,0.983372,0.822262
10955.3,0.980827,0.819975
10968.6,0.978282,0.817688
10981.9,0.975737,0.815402
10995.2,0.973191,0.813115
11008.5,0.970647,0.810828
11021.8,0.968122,0.808561
11035.1,0.965725,0.806415
11048.4,0.963329,0.804269
11061.7,0.960933,0.802124
11075,0.958536,0.799978
11088.3,0.95614,0.797832
11101.6,0.953744,0.795686
11114.9,0.951347,0.793541
11128.2,0.948951,0.791395
11141.5,0.946555,0.789249
11154.8,0.944158,0.787104
11168.1,0.941762,0.784958
11181.4,0.939366,0.782812
11194.8,0.93697,0.780667
11208.1,0.934573,0.778521
11221.4,0.932177,0.776375
11234.7,0.929866,0.774311
11248,0.927713,0.772397
11261.3,0.92556,0.770483
11274.6,0.923407,0.76857
11287.9,0.921255,0.766656
11301.2,0.919102,0.764743
11314.5,0.916949,0.762829
11327.8,0.914796,0.760915
11341.1,0.912643,0.759002
11354.4,0.910491,0.757088
11367.7,0.908338,0.755175
11381,0.906185,0.753261
11394.3,0.904032,0.751347
11407.6,0.901879,0.749434
11420.9,0.899726,0.74752
11434.2,0.897574,0.745606
11447.5,0.895421,0.743693
11460.8,0.893437,0.74194
11474.1,0.891492,0.740224
11487.4,0.889547,0.738508
11500.7,0.887602,0.736791
11514,0.885658,0.735075
11527.3,0.883713,0.73336
11540.6,0.881768,0.731643
11553.9,0.879823,0.729927
11567.2,0.877878,0.728211
11580.5,0.875933,0.726495
11593.8,0.873989,0.724779
11607.1,0.872044,0.723063
11620.4,0.870099,0.721347
11633.7,0.868154,0.719631
11647,0.866209,0.717915
11660.4,0.864265,0.716199
11673.7,0.86232,0.714483
11687,0.860395,0.712785
11700.3,0.858489,0.711103
11713.6,0.856583,0.709421
11726.9,0.854677,0.707739
11740.2,0.85277,0.706057
11753.5,0.850864,0.704376
11766.8,0.848958,0.702694
11780.1,0.847052,0.701012
11793.4,0.845146,0.69933
11806.7,0.84324,0.697648
11820,0.841334,0.695966
11833.3,0.839427,0.694284
11846.6,0.837521,0.692602
11859.9,0.835615,0.69092
11873.2,0.833709,0.689238
11886.5,0.831803,0.687557
11899.8,0.829897,0.685875
11913.1,0.828242,0.684432
11926.4,0.82659,0.682993
11939.7,0.824939,0.681554
11953,0.823287,0.680115
11966.3,0.821636,0.678677
11979.6,0.819985,0.677237
11992.9,0.818333,0.675799
12006.2,0.816682,0.67436
12019.5,0.815031,0.672921
12032.8,0.813379,0.671482
12046.1,0.811728,0.670043
12059.4,0.810076,0.668604
12072.7,0.808425,0.667165
12086,0.806774,0.665726
12099.3,0.805122,0.664287
12112.7,0.803471,0.662848
12126,0.80182,0.661409
12139.3,0.800168,0.65997
12152.6,0.798544,0.65856
12165.9,0.79692,0.657151
12179.2,0.795297,0.655743
12192.5,0.793674,0.654334
12205.8,0.792051,0.652925
12219.1,0.790428,0.651517
12232.4,0.788805,0.650108
12245.7,0.787182,0.6487
12259,0.785559,0.647291
12272.3,0.783936,0.645883
12285.6,0.782313,0.644474
12298.9,0.78069,0.643066
12312.2,0.779067,0.641657
12325.5,0.777444,0.640248
12338.8,0.775821,0.63884
12352.1,0.774198,0.637431
12365.4,0.772574,0.636023
12378.7,0.771097,0.634744
12392,0.769696,0.633533
12405.3,0.768294,0.632323
12418.6,0.766893,0.631113
12431.9,0.765492,0.629902
12445.2,0.764091,0.628692
12458.5,0.76269,0.627482
12471.8,0.761289,0.626271
12485.1,0.759888,0.625061
12498.4,0.758487,0.623851
12511.7,0.757085,0.62264
12525,0.755684,0.62143
12538.3,0.754283,0.620219
12551.6,0.752882,0.619009
12565,0.751481,0.617799
12578.3,0.75008,0.616588
12591.6,0.748679,0.615378
12604.9,0.747277,0.614168
12618.2,0.745876,0.612957
