X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
1292,26894.9,26843.9
1301.42,26460.1,26409.6
1310.84,26032,25982.4
1320.26,25632,25584.5
1329.68,25231.9,25186.6
1339.1,24839.8,24795.4
1348.52,24457.9,24413
1357.94,24075.9,24030.5
1367.36,23704.4,23659.2
1376.78,23338,23293.3
1386.2,22971.5,22927.3
1395.62,22642.5,22598.4
1405.03,22317.1,22273
1414.45,21991.6,21947.5
1423.87,21667.9,21623.7
1433.29,21344.2,21300.1
1442.71,21022.4,20978.3
1452.13,20723.7,20679.5
1461.55,20424.9,20380.8
1470.97,20128.5,20084.4
1480.39,19852.5,19808.3
1489.81,19576.4,19532.3
1499.23,19301.7,19257.6
1508.65,19032.3,18988.2
1518.06,18758.7,18714.6
1527.48,18485,18440.9
1536.9,18215.4,18171.3
1546.32,17946.5,17902.4
1555.74,17677.7,17633.6
1565.16,17430.8,17386.7
1574.58,17190.9,17146.8
1584,16951,16906.9
1593.42,16715.9,16672
1602.84,16486.3,16442.8
1612.26,16256.7,16213.7
1621.68,16030.1,15987.5
1631.09,15817.6,15775.4
1640.51,15605.1,15563.4
1649.93,15392.6,15351.3
1659.35,15188.2,15146.3
1668.77,14986.1,14943.4
1678.19,14783.9,14740.4
1687.61,14587.2,14543.3
1697.03,14399.2,14355.7
1706.45,14211.2,14168.1
1715.87,14023.2,13980.5
1725.29,13842.9,13800.3
1734.7,13663.7,13621.1
1744.12,13484.5,13441.9
1753.54,13312,13269.4
1762.96,13150.6,13107.9
1772.38,12989.1,12946.5
1781.8,12827.7,12785
1791.22,12670.9,12628.6
1800.64,12516.6,12474.6
1810.06,12362.3,12320.7
1819.48,12208,12166.8
1828.9,12060.4,12019.2
1838.32,11913.2,11872
1847.73,11766,11724.8
1857.15,11621.3,11579.9
1866.57,11485.1,11443
1875.99,11348.9,11306
1885.41,11212.7,11169.1
1894.83,11080.2,11036.2
1904.25,10952.9,10909.3
1913.67,10825.7,10782.4
1923.09,10698.4,10655.6
1932.51,10575.5,10533.1
1941.93,10457.4,10415.3
1951.35,10339.3,10297.6
1960.76,10221.3,10179.9
1970.18,10105.9,10064.7
1979.6,9993.86,9952.69
1989.02,9881.84,9840.67
1998.44,9769.83,9728.66
2007.86,9654.79,9613.62
2017.28,9548.5,9507.33
2026.7,9442.2,9401.04
2036.12,9335.91,9294.74
2045.54,9230.41,9189.24
2054.96,9128.96,9087.79
2064.38,9027.51,8986.35
2073.79,8926.07,8884.9
2083.21,8824.62,8783.45
2092.63,8727.62,8686.77
2102.05,8631.02,8590.51
2111.47,8534.42,8494.26
2120.89,8437.82,8398.01
2130.31,8347.17,8307.25
2139.73,8259.46,8219.21
2149.15,8171.75,8131.17
2158.57,8084.04,8043.13
2167.99,7997.16,7956.13
2177.41,7913.4,7873.03
2186.82,7829.65,7789.94
2196.24,7745.89,7706.84
2205.66,7662.14,7623.74
2215.08,7582.99,7544.52
2224.5,7505.37,7466.58
2233.92,7427.75,7388.64
2243.34,7350.13,7310.69
2252.76,7273.49,7233.73
2262.18,7201.09,7161.02
2271.6,7128.7,7088.31
2281.02,7056.3,7015.6
2290.43,6983.91,6942.89
2299.85,6913.77,6872.92
2309.27,6845.75,6805.52
2318.69,6777.74,6738.12
2328.11,6709.72,6670.72
2337.53,6641.71,6603.32
2346.95,6577.45,6539.22
2356.37,6514.52,6476.3
2365.79,6451.6,6413.37
2375.21,6388.68,6350.45
2384.63,6325.75,6287.52
2394.05,6266.24,6228.01
2403.46,6207.3,6169.07
2412.88,6148.37,6110.14
2422.3,6089.44,6051.21
2431.72,6030.5,5992.27
2441.14,5974.12,5935.89
2450.56,5918.13,5879.9
2459.98,5862.14,5823.92
2469.4,5806.16,5767.93
2478.82,5750.17,5711.94
2488.24,5698.41,5660.18
2497.66,5647.25,5609.02
2507.08,5596.09,5557.86
2516.49,5544.93,5506.7
2525.91,5493.78,5455.55
2535.33,5444.14,5405.91
2544.75,5395.24,5357.01
2554.17,5346.34,5308.12
2563.59,5297.45,5259.22
2573.01,5248.55,5210.32
2582.43,5201.58,5163.35
2591.85,5156.77,5118.54
2601.27,5111.96,5073.73
2610.69,5067.16,5028.93
2620.11,5022.35,4984.12
2629.52,4977.66,4939.44
2638.94,4935.03,4896.8
2648.36,4892.4,4854.17
2657.78,4849.76,4811.53
2667.2,4807.13,4768.9
2676.62,4764.49,4726.26
2686.04,4723.58,4685.35
2695.46,4683.63,4645.4
2704.88,4643.68,4605.45
2714.3,4603.73,4565.5
2723.72,4563.78,4525.55
2733.14,4524.22,4486.03
2742.55,4487.55,4449.61
2751.97,4450.87,4413.19
2761.39,4414.2,4376.77
2770.81,4377.52,4340.35
2780.23,4340.85,4303.93
2789.65,4304.87,4268.01
2799.07,4269.99,4232.88
2808.49,4235.11,4197.74
2817.91,4200.23,4162.6
2827.33,4165.35,4127.47
2836.75,4130.47,4092.33
2846.16,4097.38,4059.31
2855.58,4065.23,4027.41
2865,4033.08,3995.5
2874.42,4000.93,3963.6
2883.84,3968.78,3931.7
2893.26,3936.62,3899.79
2902.68,3905.91,3869.15
2912.1,3875.78,3839.02
2921.52,3845.65,3808.89
2930.94,3815.52,3778.77
2940.36,3785.4,3748.64
2949.78,3755.27,3718.51
2959.19,3725.96,3689.4
2968.61,3697.08,3660.81
2978.03,3668.21,3632.23
2987.45,3639.33,3603.65
2996.87,3610.45,3575.07
3006.29,3582.36,3546.52
3015.71,3554.96,3518.83
3025.13,3527.76,3491.7
3034.55,3500.55,3464.56
3043.97,3473.34,3437.43
3053.39,3446.14,3410.29
3062.81,3418.93,3383.16
3072.22,3392.31,3356.6
3081.64,3366.8,3331.14
3091.06,3341.3,3305.68
3100.48,3315.79,3280.22
3109.9,3290.29,3254.76
3119.32,3264.78,3229.3
3128.74,3239.27,3203.84
3138.16,3215.57,3180.13
3147.58,3191.91,3156.47
3157,3168.25,3132.82
3166.42,3144.59,3109.16
3175.84,3120.94,3085.5
3185.25,3097.28,3061.84
3194.67,3074.43,3039.01
3204.09,3052.4,3017
3213.51,3030.38,2995
3222.93,3008.35,2972.99
3232.35,2986.32,2950.99
3241.77,2964.29,2928.98
3251.19,2942.27,2906.98
3260.61,2921.13,2886.04
3270.03,2900.2,2865.35
3279.45,2879.27,2844.66
3288.86,2858.34,2823.98
3298.28,2837.42,2803.29
3307.7,2816.49,2782.6
3317.12,2795.76,2762.09
3326.54,2776.52,2742.88
3335.96,2757.28,2723.66
3345.38,2738.04,2704.44
3354.8,2718.8,2685.22
3364.22,2699.56,2666
3373.64,2680.32,2646.78
3383.06,2661.37,2627.8
3392.48,2643.43,2609.67
3401.9,2625.48,2591.54
3411.31,2607.54,2573.41
3420.73,2589.6,2555.28
3430.15,2571.66,2537.15
3439.57,2553.72,2519.02
3448.99,2536.02,2501.21
3458.41,2519.24,2484.62
3467.83,2502.46,2468.02
3477.25,2485.68,2451.42
3486.67,2468.89,2434.82
3496.09,2452.11,2418.22
3505.51,2435.33,2401.62
3514.92,2418.55,2385.02
3524.34,2402.57,2369.07
3533.76,2386.6,2353.11
3543.18,4546.3,4512.25
3552.6,4515.86,4481.83
3562.02,4485.43,4451.42
3571.44,4454.99,4421
3580.86,4424.55,4390.58
3590.28,4396.14,4362.19
3599.7,4368.32,4334.39
3609.12,4340.5,4306.59
3618.54,4312.69,4278.8
3627.95,4284.87,4251
3637.37,4257.05,4223.2
3646.79,4229.23,4195.4
3656.21,4202.07,4168.33
3665.63,4176.18,4142.65
3675.05,4150.29,4116.97
3684.47,4124.4,4091.29
3693.89,4098.51,4065.61
3703.31,4072.62,4039.93
3712.73,4046.73,4014.25
3722.15,4020.84,3988.58
3731.57,5026.84,4994.65
3740.98,4996.38,4964.21
3750.4,4965.91,4933.76
3759.82,4935.45,4903.32
3769.24,4904.99,4872.88
3778.66,4874.52,4842.43
3788.08,4844.06,4811.99
3797.5,4813.6,4781.54
3806.92,4785.1,4753.06
3816.34,4756.7,4724.69
3825.76,4728.31,4696.32
3835.18,4699.92,4667.94
3844.59,4671.53,4639.57
3854.01,4643.14,4611.2
3863.43,4614.75,4582.83
3872.85,4586.54,4554.63
3882.27,4560.13,4528.25
3891.69,4533.73,4501.86
3901.11,4507.32,4475.47
3910.53,4480.92,4449.09
3919.95,4454.51,4422.7
3929.37,4428.11,4396.31
3938.79,4401.7,4369.93
3948.21,4375.33,4343.57
3957.62,4350.16,4318.45
3967.04,4324.99,4293.34
3976.46,4299.82,4268.22
3985.88,4274.65,4243.11
3995.3,4249.48,4217.99
4004.72,4224.65,4193.18
4014.14,4200.14,4168.68
4023.56,4640.35,4610
4032.98,4613.41,4583.28
4042.4,4587.29,4557.01
4051.82,4561.17,4530.73
4061.24,4535.05,4504.45
4070.65,4508.93,4478.17
4080.07,4482.81,4451.89
4089.49,4456.69,4425.61
4098.91,4430.57,4399.33
4108.33,4405.12,4373.89
4117.75,4380.47,4349.43
4127.17,4355.82,4324.97
4136.59,4331.17,4300.51
4146.01,4306.51,4276.04
4155.43,4281.86,4251.58
4164.85,4257.21,4227.12
4174.27,4232.56,4202.66
4183.68,4207.91,4178.2
4193.1,4185.06,4155.23
4202.52,4162.28,4132.31
4211.94,4139.49,4109.39
4221.36,4116.71,4086.47
4230.78,4093.92,4063.55
4240.2,4071.14,4040.63
4249.62,4048.36,4017.71
4259.04,4025.57,3994.8
4268.46,4003.09,3972.26
4277.88,3981.45,3950.81
4287.29,3959.82,3929.36
4296.71,3938.18,3907.91
4306.13,3916.55,3886.46
4315.55,3894.91,3865.01
4324.97,3873.28,3843.56
4334.39,3851.64,3822.11
4343.81,5450.2,5420.7
4353.23,5422.81,5393.41
4362.65,5397.07,5367.66
4372.07,5371.33,5341.92
4381.49,5345.58,5316.18
4390.91,5319.84,5290.43
4400.33,5294.1,5264.69
4409.74,5268.35,5238.95
4419.16,5242.61,5213.2
4428.58,5216.87,5187.46
4438,5191.85,5162.44
4447.42,5167.81,5138.4
4456.84,5143.77,5114.37
4466.26,5119.73,5090.33
4475.68,5095.7,5066.29
4485.1,5071.66,5042.25
4494.52,5047.62,5018.22
4503.94,5023.59,4994.18
4513.35,4999.55,4970.14
4522.77,4975.74,4946.36
4532.19,4952.92,4923.7
4541.61,4930.1,4901.04
4551.03,4907.28,4878.38
4560.45,4884.46,4855.71
4569.87,4861.64,4833.05
4579.29,4838.82,4810.39
4588.71,4816,4787.73
4598.13,4793.18,4765.06
4607.55,4770.36,4742.4
4616.97,5511.91,5482.5
4626.38,5485.45,5456.04
4635.8,5458.99,5429.58
4645.22,5432.53,5403.12
4654.64,5406.07,5376.66
4664.06,5379.61,5350.2
4673.48,5353.15,5323.74
4682.9,5326.69,5297.28
4692.32,5300.23,5270.82
4701.74,5274.33,5244.92
4711.16,5249.79,5220.38
4720.58,5225.25,5195.84
4730,5200.71,5171.31
4739.41,5176.17,5146.77
4748.83,5151.64,5122.23
4758.25,5127.1,5097.69
4767.67,5102.56,5073.16
4777.09,5078.03,5048.62
4786.51,5053.49,5024.08
4795.93,5029.76,5000.43
4805.35,5006.78,4977.6
4814.77,4983.8,4954.76
4824.19,4960.81,4931.92
4833.61,4937.83,4909.09
4843.02,4914.84,4886.25
4852.44,4891.86,4863.41
4861.86,4868.88,4840.58
4871.28,4845.89,4817.74
4880.7,4822.91,4794.9
4890.12,4800.58,4772.64
4899.54,4778.8,4750.86
4908.96,4757.02,4729.08
4918.38,4735.23,4707.3
4927.8,4713.45,4685.52
4937.22,4691.67,4663.74
4946.64,5053.04,5025.1
4956.06,5028.69,5000.76
4965.47,5004.35,4976.41
4974.89,4980,4952.07
4984.31,4956.34,4928.41
4993.73,4933.49,4905.55
5003.15,4910.62,4882.74
5012.57,4887.72,4860.02
5021.99,4864.81,4837.29
5031.41,4841.91,4814.56
5040.83,4819,4791.84
5050.25,4796.1,4769.11
5059.67,4773.19,4746.38
5069.08,4750.29,4723.65
5078.5,4727.46,4700.99
5087.92,4705.91,4679.45
5097.34,4684.37,4657.9
5106.76,4662.83,4636.36
5116.18,4641.28,4614.82
5125.6,4619.74,4593.27
5135.02,4598.2,4571.73
5144.44,4576.65,4550.19
5153.86,4555.11,4528.64
5163.28,4533.57,4507.1
5172.7,4512.02,4485.56
5182.11,4491.31,4464.84
5191.53,4471.29,4444.82
5200.95,4451.27,4424.8
5210.37,4431.25,4404.78
5219.79,4411.23,4384.76
5229.21,4391.21,4364.74
5238.63,4371.19,4344.72
5248.05,4351.17,4324.7
5257.47,4331.15,4304.68
5266.89,4311.13,4284.66
5276.31,4291.11,4264.64
5285.73,4272.07,4245.6
5295.14,4253.24,4226.78
5304.56,4234.42,4207.95
5313.98,4215.6,4189.13
5323.4,4196.77,4170.31
5332.82,4177.95,4151.48
5342.24,4159.12,4132.66
5351.66,4140.3,4113.83
5361.08,4121.47,4095.01
5370.5,4102.65,4076.18
5379.92,4083.82,4057.36
5389.34,4066.28,4039.82
5398.75,4048.91,4022.44
5408.17,4031.53,4005.06
5417.59,4014.15,3987.68
5427.01,3996.77,3970.31
5436.43,3979.4,3952.93
5445.85,3962.02,3935.55
5455.27,3944.64,3918.18
5464.69,3927.27,3900.8
5474.11,3909.89,3883.42
5483.53,3892.51,3866.05
5492.95,3875.73,3849.34
5502.37,3859.29,3833.03
5511.79,3842.85,3816.73
5521.2,3826.41,3800.42
5530.62,3809.98,3784.11
5540.04,3793.54,3767.8
5549.46,3777.1,3751.49
5558.88,3760.66,3735.18
5568.3,3744.22,3718.87
5577.72,3727.79,3702.57
5587.14,3711.35,3686.26
5596.56,3695.2,3670.2
5605.98,3679.83,3654.83
5615.4,3664.45,3639.45
5624.81,3649.08,3624.08
5634.23,3633.7,3608.71
5643.65,3618.33,3593.33
5653.07,3602.95,3577.96
5662.49,3587.58,3562.58
5671.91,3572.21,3547.21
5681.33,3556.83,3531.84
5690.75,3541.46,3516.46
5700.17,3526.08,3501.09
5709.59,3511.63,3486.57
5719.01,3497.57,3472.43
5728.43,3483.51,3458.28
5737.84,3469.45,3444.14
5747.26,3455.39,3429.99
5756.68,3441.33,3415.84
5766.1,3427.27,3401.7
5775.52,3413.21,3387.55
5784.94,3399.15,3373.4
5794.36,3385.09,3359.26
5803.78,3371.03,3345.11
5813.2,3356.97,3330.97
5822.62,3343.44,3317.53
5832.04,3330.03,3304.25
5841.46,3316.62,3290.98
5850.87,3303.22,3277.71
5860.29,3289.81,3264.43
5869.71,3276.4,3251.16
5879.13,3262.99,3237.89
5888.55,3249.58,3224.61
5897.97,3236.18,3211.34
5907.39,3222.77,3198.07
5916.81,3209.36,3184.79
5926.23,3195.95,3171.52
5935.65,3183.25,3158.86
5945.07,3170.71,3146.33
5954.48,3158.17,3133.81
5963.9,3145.62,3121.29
5973.32,3133.08,3108.77
5982.74,3120.54,3096.24
5992.16,3108,3083.72
6001.58,3095.44,3071.18
6011,3082.79,3058.56
6020.42,3070.13,3045.94
6029.84,3057.48,3033.32
6039.26,3044.83,3020.7
6048.68,3032.53,3008.48
6058.1,3020.6,2996.68
6067.52,3008.67,2984.88
6076.93,2996.75,2973.08
6086.35,2984.82,2961.28
6095.77,2972.89,2949.48
6105.19,2960.96,2937.68
6114.61,2949.03,2925.88
6124.03,2937.1,2914.07
6133.45,2925.17,2902.27
6142.87,2913.24,2890.47
6152.29,2901.31,2878.67
6161.71,2889.38,2866.87
6171.13,2878.15,2855.56
6180.54,2867.02,2844.33
6189.96,2855.9,2833.1
6199.38,2844.77,2821.87
6208.8,2833.65,2810.64
6218.22,2822.52,2799.41
6227.64,2811.39,2788.19
6237.06,2800.27,2776.96
6246.48,2789.14,2765.73
6255.9,2778.02,2754.5
6265.32,2766.89,2743.27
6274.74,2755.77,2732.04
6284.16,2744.73,2720.91
6293.57,2734.35,2710.53
6302.99,2723.97,2700.15
6312.41,2713.59,2689.77
6321.83,2703.21,2679.39
6331.25,2692.82,2669
6340.67,2682.44,2658.62
6350.09,2672.06,2648.24
6359.51,2661.68,2637.86
6368.93,2651.3,2627.48
6378.35,2640.92,2617.1
6387.77,2630.54,2606.72
6397.19,2620.15,2596.33
6406.6,2609.81,2586
6416.02,2600.05,2576.34
6425.44,2590.29,2566.68
6434.86,2580.53,2557.02
6444.28,2570.77,2547.36
6453.7,2561.01,2537.69
6463.12,2551.25,2528.03
6472.54,2541.49,2518.37
6481.96,2531.73,2508.71
6491.38,2521.96,2499.05
6500.8,2512.2,2489.39
6510.21,2502.44,2479.73
6519.63,2492.68,2470.06
6529.05,2482.92,2460.4
6538.47,2473.74,2451.27
6547.89,2464.72,2442.28
6557.31,2455.7,2433.29
6566.73,2446.67,2424.3
6576.15,2437.65,2415.31
6585.57,2428.63,2406.32
6594.99,2419.6,2397.33
6604.41,2410.58,2388.33
6613.83,2401.55,2379.34
6623.24,2392.53,2370.35
6632.66,2383.51,2361.36
6642.08,2374.48,2352.37
6651.5,2365.46,2343.38
6660.92,2356.56,2334.5
6670.34,2348.13,2326.09
6679.76,2339.7,2317.67
6689.18,2331.28,2309.26
6698.6,2322.85,2300.84
6708.02,2314.42,2292.42
6717.44,2306,2284.01
6726.86,2297.57,2275.59
6736.27,2289.14,2267.18
6745.69,2280.72,2258.76
6755.11,2272.29,2250.34
6764.53,2263.86,2241.93
6773.95,2255.44,2233.51
6783.37,2247.01,2225.09
6792.79,2238.82,2216.92
6802.21,2230.98,2209.11
6811.63,2223.14,2201.3
6821.05,2215.3,2193.49
6830.47,2207.45,2185.68
6839.89,2199.61,2177.87
6849.3,2191.77,2170.06
6858.72,2183.93,2162.25
6868.14,2176.09,2154.44
6877.56,2168.25,2146.63
6886.98,2160.41,2138.82
6896.4,2152.57,2131.01
6905.82,2144.73,2123.21
6915.24,2136.89,2115.4
6924.66,2129.18,2107.73
6934.08,2121.84,2100.42
6943.5,2114.49,2093.12
6952.92,2107.15,2085.82
6962.33,2099.8,2078.51
6971.75,2092.46,2071.21
6981.17,2085.11,2063.9
6990.59,2077.77,2056.6
7000.01,2070.42,2049.29
7009.43,2063.08,2041.99
7018.85,2055.73,2034.69
7028.27,2048.39,2027.38
7037.69,2041.04,2020.08
7047.11,2033.7,2012.77
7056.53,2026.35,2005.47
7065.95,2019.51,1998.63
7075.36,2012.69,1991.82
7084.78,2005.88,1985
7094.2,1999.07,1978.19
7103.62,1992.25,1971.37
7113.04,1985.44,1964.56
7122.46,1978.62,1957.74
7131.88,1971.81,1950.93
7141.3,1964.99,1944.12
7150.72,1958.18,1937.3
7160.14,1951.37,1930.49
7169.56,1944.55,1923.67
7178.97,1937.74,1916.86
7188.39,1930.92,1910.04
7197.81,1924.25,1903.38
7207.23,1917.89,1897.06
7216.65,1911.54,1890.75
7226.07,1905.18,1884.43
7235.49,1898.83,1878.12
7244.91,1892.47,1871.8
7254.33,1886.12,1865.48
7263.75,1879.76,1859.17
7273.17,1873.41,1852.85
7282.59,1867.05,1846.54
7292,1860.7,1840.22
7301.42,1854.34,1833.91
7310.84,1847.99,1827.59
7320.26,1841.63,1821.27
7329.68,1835.28,1814.96
7339.1,1829.06,1808.77
7348.52,1823.12,1802.84
7357.94,1817.18,1796.92
7367.36,1811.25,1790.99
7376.78,1805.31,1785.06
7386.2,1799.37,1779.14
7395.62,1793.44,1773.21
7405.03,1787.5,1767.28
7414.45,1781.56,1761.35
7423.87,1775.63,1755.43
7433.29,1769.69,1749.5
7442.71,1763.75,1743.57
7452.13,1757.82,1737.65
7461.55,1751.88,1731.72
7470.97,1745.94,1725.79
7480.39,1740.06,1719.92
7489.81,1734.53,1714.4
7499.23,1728.99,1708.88
7508.65,1723.45,1703.36
7518.06,1717.91,1697.84
7527.48,1712.37,1692.32
7536.9,1706.83,1686.8
7546.32,1701.29,1681.28
7555.74,1695.75,1675.76
7565.16,1690.21,1670.24
7574.58,1684.67,1664.72
7584,1679.13,1659.2
7593.42,1673.59,1653.67
7602.84,1668.05,1648.15
7612.26,1662.51,1642.63
7621.68,1656.97,1637.11
7631.09,1651.7,1631.87
7640.51,1646.57,1626.77
7649.93,1641.45,1621.67
7659.35,1636.32,1616.58
7668.77,1631.2,1611.48
7678.19,1626.08,1606.38
7687.61,1620.95,1601.29
7697.03,1615.83,1596.19
7706.45,1610.7,1591.09
7715.87,1605.58,1586
7725.29,1600.46,1580.9
7734.71,1595.33,1575.8
7744.12,1590.21,1570.71
7753.54,1585.08,1565.61
7762.96,1579.96,1560.51
7772.38,1574.83,1555.42
7781.8,1569.94,1550.55
7791.22,1565.14,1545.76
7800.64,1560.34,1540.98
7810.06,1555.54,1536.2
7819.48,1550.74,1531.41
7828.9,1545.93,1526.63
7838.32,1541.13,1521.85
7847.73,1536.33,1517.06
7857.15,1531.53,1512.28
7866.57,1526.73,1507.5
7875.99,1521.93,1502.71
7885.41,1517.12,1497.93
7894.83,1512.32,1493.15
7904.25,1507.52,1488.36
7913.67,1502.72,1483.58
7923.09,1497.92,1478.79
7932.51,1493.24,1474.14
7941.93,1488.65,1469.56
7951.35,1484.06,1464.99
7960.76,1479.46,1460.42
7970.18,1474.87,1455.85
7979.6,1470.28,1451.27
7989.02,1465.69,1446.7
7998.44,1461.1,1442.13
8007.86,1456.63,1437.68
8017.28,1452.19,1433.26
8026.7,1447.75,1428.83
8036.12,1443.31,1424.41
8045.54,1438.87,1419.98
8054.96,1434.42,1415.56
8064.38,1429.98,1411.13
8073.79,1425.54,1406.71
8083.21,1421.12,1402.31
8092.63,1416.87,1398.08
8102.05,1412.62,1393.86
8111.47,1408.37,1389.63
8120.89,1404.12,1385.41
8130.31,1399.87,1381.18
8139.73,1395.62,1376.96
8149.15,1391.36,1372.73
8158.57,1387.11,1368.51
8167.99,1382.86,1364.28
8177.4,1378.61,1360.06
8186.82,1374.36,1355.83
8196.24,1370.11,1351.61
8205.66,1365.86,1347.38
8215.08,1361.61,1343.16
8224.5,1357.35,1338.93
8233.92,1353.1,1334.71
8243.34,1348.96,1330.59
8252.76,1345.02,1326.66
8262.18,1341.08,1322.72
8271.6,1337.14,1318.79
8281.02,1333.2,1314.86
8290.43,1329.26,1310.93
8299.85,1325.32,1307
8309.27,1321.38,1303.07
8318.69,1317.44,1299.14
8328.11,1313.5,1295.21
8337.53,1309.57,1291.28
8346.95,1305.63,1287.34
8356.37,1301.69,1283.41
8365.79,1297.75,1279.48
8375.21,1293.81,1275.55
8384.63,1289.87,1271.62
8394.05,1285.93,1267.69
8403.46,1282.05,1263.83
8412.88,1278.36,1260.17
8422.3,1274.67,1256.52
8431.72,1270.98,1252.86
8441.14,1267.29,1249.2
8450.56,1263.6,1245.55
8459.98,1259.91,1241.89
8469.4,1256.22,1238.23
8478.82,1252.53,1234.58
8488.24,1248.84,1230.92
8497.66,1245.15,1227.26
8507.08,1241.46,1223.61
8516.5,1237.77,1219.95
8525.91,1234.08,1216.29
8535.33,1230.39,1212.64
8544.75,1226.7,1208.98
8554.17,1223.01,1205.32
8563.59,1219.32,1201.67
8573.01,1215.84,1198.21
8582.43,1212.41,1194.78
8591.85,1208.98,1191.36
8601.27,1205.54,1187.93
8610.69,1202.11,1184.51
8620.11,1198.68,1181.08
8629.52,1195.24,1177.66
8638.94,1191.81,1174.23
8648.36,1188.38,1170.81
8657.78,1184.94,1167.38
8667.2,1181.51,1163.96
8676.62,1178.08,1160.53
8686.04,1174.64,1157.11
8695.46,1171.21,1153.68
8704.88,1167.78,1150.26
8714.3,1164.34,1146.83
8723.72,1160.91,1143.41
8733.13,1157.51,1140.01
8742.55,1154.32,1136.85
8751.97,1151.13,1133.68
8761.39,1147.93,1130.51
8770.81,1144.74,1127.35
8780.23,1141.55,1124.18
8789.65,1138.36,1121.01
8799.07,1135.17,1117.85
8808.49,1131.98,1114.68
8817.91,1128.79,1111.51
8827.33,1125.6,1108.35
8836.75,1122.41,1105.18
8846.17,1119.22,1102.01
8855.58,1116.02,1098.85
8865,1112.83,1095.68
8874.42,1109.64,1092.51
8883.84,1106.45,1089.35
8893.26,1103.26,1086.18
8902.68,1100.07,1083.01
8912.1,1097.09,1080.05
8921.52,1094.12,1077.1
8930.94,1091.15,1074.15
8940.36,1088.19,1071.19
8949.78,1085.22,1068.24
8959.19,1082.25,1065.29
8968.61,1079.28,1062.33
8978.03,1076.31,1059.38
